n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,20759,56448,51581,66724,48766,71326,58307,65806,10323.73,120.4,119.11999999999993
35158,4708,3597,47712,60934,41741,49809,55523,68911,21559,73467,23256,30949,30225,3127,23163,42617,10332.52,138.07,134.8699999999995
22752,17917,66868,66876,47145,67336,73385,23834,58410,54351,68860,47743,46371,47433,58427,21126,52410,6504.37,25.95,25.619999999999994
60477,69514,32755,64227,36582,65282,65646,67553,46389,59596,60425,45976,74410,73083,59841,63780,29073,7114.47,28.7,29.51999999999999
42554,21767,35145,62883,40575,39753,66092,73687,67862,66500,53303,40874,27239,64081,67094,48050,9879,8682.73,28.9,32.62999999999999
44755,1103,25087,13914,7701,75289,6410,35795,29703,13928,68467,17891,34844,32090,27587,7914,55432,10330.64,246.85,256.5999999999987
4177,7444,47494,47214,22528,32702,3072,10866,15102,8842,3321,5357,2771,48902,33513,16749,20593,10337.69,146.5,152.68000000000006
24083,68562,253,50536,5657,32483,19846,4753,549,45115,14826,37490,44199,64062,4038,40420,58805,10328.23,146.56,141.22999999999908
72286,5999,34595,52671,20113,61968,29560,12249,41458,13375,3172,58696,16716,67932,51505,63821,67476,9401.99,33.74,34.32999999999999
42986,18852,44702,33960,34319,55018,2363,73131,18424,7442,33156,4398,17262,21124,22375,12566,59426,10334.47,81.29,79.52000000000008
30363,66618,4115,32343,30470,58287,9640,32870,10542,29911,47163,33634,55445,36534,68968,632,19807,10335.59,162.43,166.08999999999963
4652,50430,53572,21002,14571,67119,11510,31570,13357,13077,2595,23823,30346,13791,28488,3203,68253,10336.77,127.51,129.38999999999956
60870,59488,40596,70193,49807,27846,27543,56850,55784,67043,2794,6715,54790,68821,23753,12292,62888,10316.37,136.14,145.89999999999986
47996,2553,68053,15543,48035,37955,48788,40406,2497,54034,13259,13764,40097,26003,2060,59168,7863,10339.29,162.42,163.3399999999996
53827,63683,60730,27295,9671,698,37271,3164,48877,40084,10033,28726,64283,25212,15173,74914,48941,10331.5,188.32,181.24999999999955
51351,60715,18306,45211,51779,15955,33313,15960,16116,10552,43841,51262,27788,13815,3233,61652,5659,10336.55,111.97,117.4599999999995
65267,38109,46869,59904,18542,49140,35250,63465,68983,62594,54914,64503,38897,51730,30359,20499,64066,8778.1,37.03,37.030000000000086
34000,71901,56053,11050,75464,12576,9327,46669,23086,71468,19202,54626,8760,11291,4924,16844,38847,10121.35,56.21,62.75999999999998
51195,30369,43177,57520,22613,68681,37616,14689,20449,70895,55536,12603,43102,67698,32584,67392,33719,7755.02,30.82,32.88000000000003
22225,20645,60416,30729,52974,46996,75161,18974,61165,57826,3851,50233,23648,51492,66869,7021,63236,10241.69,68.36,66.47000000000006
35907,53072,33255,54020,61931,47199,71772,43349,10671,29491,69842,24625,52785,50142,1521,41016,60889,10330.27,165.97,174.31000000000012
68625,61119,23248,12377,2246,52811,28380,74615,50565,28245,13167,51116,73101,26153,35967,25099,64199,10035.18,47.96,49.67000000000003
18071,1112,56937,63184,33251,67297,74199,22749,61222,26869,9545,45906,398,63625,69883,8577,63569,10329.51,171.64,190.55000000000015
43894,60202,34989,65916,60335,3608,10460,45565,22767,53017,33461,17677,7088,21308,65468,50025,60903,9526.25,38.15,40.02000000000002
38642,20427,1363,37048,73062,61262,238,48032,4458,70516,50112,73964,58038,26793,40426,65310,17482,10345.98,173.98,178.38999999999908
63410,70591,39676,10055,33814,41035,39868,43739,40917,51506,67906,12182,66644,27605,51265,69529,19600,9822.77,50.09,47.86000000000005
66148,11683,40380,5370,30528,59970,73571,30423,68502,36370,8030,14668,14675,49704,47789,28012,41732,10337.99,122.17,129.60000000000008
46672,10143,43871,59949,47539,21823,65219,57934,38271,60432,17545,57933,28298,35787,42759,20838,13048,9713.21,42.97,42.11999999999999
31174,61458,24844,48993,24292,46674,18382,17744,30562,35210,72168,49546,52462,44859,36797,65877,42006,10327.76,70.64,67.4199999999999
52353,38221,69722,9524,48160,40446,51796,63438,22908,33806,46399,57767,62473,11494,24438,41271,49678,8576.66,30.14,31.260000000000026
16653,3673,13666,45977,21900,47077,10097,57203,1099,71130,41994,31033,51106,70929,37310,61459,19736,10332.2,84.11,93.46000000000002
47162,41464,26493,65333,12457,18638,26783,43428,32896,18529,55102,47239,32791,11683,44917,24578,32306,9808.58,43.2,44.12000000000001
31468,6141,44100,48862,8085,18879,23261,8265,56331,58143,35640,17405,42071,68549,75601,15258,44307,10337.55,76.68,76.89000000000001
51717,29852,7096,51419,62101,64204,41528,71385,11868,66902,70593,64973,52598,59582,22203,53974,50593,9707.24,40.41,41.32999999999996
68782,59329,6049,14189,59156,16804,15525,65536,22949,10136,51461,40083,59990,1159,33154,13888,45959,10320.21,174.56,179.09999999999945
28913,22693,3268,19249,56007,12048,44041,61004,6523,62239,31657,8469,63106,18284,73238,3981,18170,10339.74,135.45,140.70000000000007
65818,71061,7904,6336,26162,71585,816,68535,44248,69268,31258,18345,48696,64500,197,17270,70796,10320.32,184.85,204.7099999999992
15272,32335,14186,61127,27759,6967,28208,49693,44137,51621,68746,66464,21364,66974,13820,19842,27566,10238.78,78.34,88.0099999999995
22737,49453,26462,38980,44648,56474,18838,56063,17092,52187,41115,39229,13017,73723,13101,61968,35700,10320.18,71.13,76.26000000000006
37284,69125,64083,36681,30028,55138,18037,71700,13629,4012,72315,26478,27831,25473,51311,5125,18100,10345.55,120.18,115.98000000000006
3081,34407,62278,70736,6264,29429,18935,40964,5002,25674,14200,18404,71340,24441,12095,60801,38246,10322.71,80.67,81.92000000000009
27376,20650,42509,36351,67946,74571,8851,54091,54454,4417,59684,38983,15995,35683,2064,28101,54865,10219.05,50.55,52.62000000000004
43675,34272,70518,51432,68872,26366,56324,16875,22388,58677,59574,45331,50182,62028,33368,25014,62404,6518.21,23.26,23.329999999999995
58319,25182,61518,75144,44270,40561,9275,22337,48426,61779,29131,75614,16788,40346,27172,70161,39213,10337.24,131.96,124.50999999999982
12859,1654,3807,25940,41036,7676,41803,69908,33541,44936,57746,9436,54965,61687,2392,37044,75265,10332.21,166.87,180.10000000000005
17282,27818,19730,21270,49243,8500,58616,36592,10782,64949,62757,31139,19827,74043,39231,29771,26596,10339.42,61.0,61.90999999999999
43896,51367,68679,53314,30760,27926,73552,8112,34272,32691,18134,51280,57162,15649,59740,51355,51775,10115.93,46.35,45.200000000000024
62228,49797,37332,28195,31537,29370,7203,69809,68797,11862,71241,469,7054,50756,56440,52629,30332,10339.19,87.48,90.1100000000001
67460,35753,13235,47769,66885,47345,68147,64587,9213,60318,28984,36655,3245,3849,62722,5472,16951,10344.72,139.77,142.50999999999948
18583,27065,42163,31619,70476,6367,18986,38707,13380,73132,70893,11350,17876,57329,18371,4442,40702,10322.79,211.1,223.35999999999981
67039,35167,62025,6165,72914,46553,44573,12756,47128,14030,45627,47633,36115,62674,37095,66759,19635,9816.1,44.08,45.45
3352,5808,44615,56892,1077,45800,70058,6644,10056,70820,66403,57087,56179,54973,31440,23837,21311,10333.5,155.07,158.49000000000015
5896,2083,46276,23777,38635,2605,5270,32326,74176,28781,52801,8297,47206,14530,8860,31803,30586,10330.16,203.3,212.67999999999958
72110,24893,13493,823,53124,10484,65562,36833,28999,6871,68887,67821,69172,52840,55977,16597,20288,10336.84,61.01,60.09000000000004
55953,16989,60267,48864,6920,74954,23947,67686,57669,57339,58449,21285,64959,16755,46000,19088,3018,10329.81,70.52,70.00000000000004
32940,24531,19784,54026,74681,32821,57983,61608,60873,24658,55442,57064,35312,28752,46296,4117,51729,10344.72,196.89,207.79000000000002
3657,55905,39616,3160,71807,62557,74569,34299,35463,32391,61123,59903,47846,68413,60519,32275,72888,10310.38,114.35,117.25999999999998
70083,20909,60407,37761,47401,55026,14383,66240,32202,50703,15357,56708,60484,68325,59587,11816,51191,10124.73,46.89,47.18999999999998
59316,47545,73009,45717,21701,19255,30595,22793,53543,59133,65384,22628,53346,34599,40972,74755,53073,8259.32,30.29,30.099999999999987
39215,34673,41096,1509,52537,5278,27008,59602,13283,14982,1400,47507,42272,41526,53217,23413,42683,10333.91,296.43,329.28000000000014
10544,69059,62941,52735,30848,58284,12379,2416,45163,3981,39714,64679,18349,6717,1233,43230,53188,10317.05,280.11,310.9300000000002
62705,652,63198,75378,26682,29222,42937,21749,43775,39740,51292,74465,63670,60998,36619,11257,66020,10343.02,159.63,164.47000000000014
27992,75127,48100,31685,47406,48729,23751,31740,70663,29486,27462,61398,31214,52157,34837,26677,66954,9391.85,38.23,38.48999999999999
21185,204,53181,61990,47419,23577,25974,23881,63502,869,17510,27522,28483,189,10999,59831,25812,10340.16,259.62,303.07000000000033
24233,35779,51831,2851,1363,47131,15182,39957,4675,74845,47847,61944,49865,15951,9978,60655,23048,10346.53,252.68,248.91999999999865
18729,59496,8241,34986,19370,63406,70483,9792,69019,38319,37549,3567,71691,73438,27315,10196,54656,10343.16,127.28,131.53000000000006
