n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,646,487,937,618,158
5,1000.0000,646,534,937,618,718
5,1000.0000,775,937,139,314,637
5,1000.0000,937,487,139,314,637
5,1000.0000,487,937,139,314,627
5,1000.0000,324,487,937,618,718
5,1000.0000,937,487,618,314,637
5,1000.0000,870,937,565,718,646
5,1000.0000,449,646,335,239,275
5,1000.0000,68,239,335,314,637
5,1000.0000,937,870,139,314,637
5,1000.0000,937,487,618,718,646
5,1000.0000,937,239,335,275,646
5,1000.0000,937,487,618,718,646
5,1000.0000,937,870,618,718,646
5,1000.0000,937,487,139,314,637
