n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,779,181,214,278,413
5,1000.0000,456,779,181,787,92
5,1000.0000,779,181,214,467,413
5,1000.0000,512,166,949,214,92
5,1000.0000,582,2,964,583,378
5,1000.0000,512,18,456,712,863
5,1000.0000,413,779,181,214,92
5,1000.0000,181,456,779,214,92
5,1000.0000,512,2,712,691,92
5,1000.0000,456,779,961,181,92
5,1000.0000,413,779,181,214,92
5,1000.0000,181,456,779,214,92
5,1000.0000,181,456,779,214,92
5,1000.0000,413,779,181,214,92
5,1000.0000,413,779,181,214,92
5,1000.0000,166,583,456,431,63
