n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,546,366,827,988,927
5,1000.0000,546,664,827,988,927
5,1000.0000,546,485,652,391,927
5,1000.0000,546,75,988,262,827
5,1000.0000,981,265,988,827,927
5,1000.0000,573,485,559,827,927
5,1000.0000,546,485,559,827,927
5,1000.0000,546,485,988,827,927
5,1000.0000,546,265,444,827,927
5,1000.0000,546,485,988,827,927
5,1000.0000,981,485,559,827,927
5,1000.0000,546,485,988,827,927
5,1000.0000,262,75,747,827,772
5,1000.0000,546,485,652,827,927
5,1000.0000,546,485,559,827,927
5,1000.0000,981,265,988,262,827
