n_nodes,influence,n0,n1,n2,n3,n4
5,1000.0000,817,620,972,488,538
5,1000.0000,517,993,620,173,621
5,1000.0000,993,517,620,173,941
5,1000.0000,986,157,173,153,509
5,1000.0000,951,488,267,980,538
5,1000.0000,488,736,621,817,477
5,1000.0000,817,620,972,980,621
5,1000.0000,817,620,972,488,509
5,1000.0000,488,972,620,621,993
5,1000.0000,986,36,173,153,509
5,1000.0000,36,157,620,980,538
5,1000.0000,517,993,620,173,538
5,1000.0000,817,620,972,488,621
5,1000.0000,517,993,620,173,538
5,1000.0000,951,488,267,620,606
5,1000.0000,986,36,620,980,538
