n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,50624,184763,11476,22330,34.54,21.58,22.279999999999998
35872,64865,212668,261915,132739,54892,105043,168261,7941,37.74,23.37,24.279999999999994
120359,127769,118785,102361,129756,150241,50392,235232,217716,43.18,25.49,25.839999999999996
105561,23479,127165,61389,198973,5240,183805,69931,136361,36.33,23.73,24.119999999999997
106866,124340,236470,238854,99372,190317,29813,173791,67726,41.16,23.93,24.919999999999998
25471,259942,213446,16538,101284,162573,217456,98882,28240,40.23,22.98,23.72
173236,15218,88719,61451,181220,22558,130437,236818,170320,37.21,25.28,25.55999999999999
135478,236290,54504,152446,211915,37260,159047,16875,141483,31.26,21.23,21.199999999999996
248001,9821,128101,183977,50817,38851,247999,225525,151771,38.64,24.65,25.879999999999992
119606,191087,153188,230938,116689,74882,146098,93505,224143,39.58,24.6,25.04
230182,111704,35383,41497,200355,157630,25589,139410,180926,37.7,23.42,25.039999999999996
82257,184063,93593,249036,168796,221116,129664,132021,163574,38.29,24.53,24.999999999999996
51812,80947,39363,93254,138600,74541,133638,172243,18722,33.49,23.89,23.919999999999995
211844,236773,224584,133016,239354,183840,142851,57659,90230,37.59,25.69,25.759999999999994
63933,238001,3123,77517,89976,57616,69951,8822,110992,39.71,25.29,25.599999999999994
66787,98808,78211,218710,184915,233692,109292,45940,172344,34.45,23.73,25.399999999999995
103878,30477,43563,244460,173846,223375,255549,6719,52902,42.88,24.81,25.679999999999996
255085,200926,42120,78654,30535,3464,208776,200356,99733,40.47,24.93,25.879999999999995
89604,219256,44605,149192,114191,237275,60743,36448,107505,35.03,23.56,24.319999999999997
147848,116930,106733,109566,21008,154274,18343,75692,187916,37.79,25.58,25.239999999999995
24932,8921,22349,173857,27924,200351,136562,138224,94414,39.56,25.78,26.239999999999995
40280,211733,245487,132362,127988,185644,38937,256919,158451,34.87,22.89,23.599999999999994
16508,49723,4441,239236,36802,89336,101274,172545,150384,38.61,24.4,25.679999999999993
31653,194970,78488,92129,85310,252959,95956,770,169304,37.42,24.69,25.879999999999995
219068,130814,55071,15903,229422,161811,8682,231448,253011,37.24,22.7,23.799999999999997
227777,199066,211945,259643,214024,152045,45081,46608,88479,41.8,25.21,26.039999999999996
254245,112992,115742,31706,21850,52549,158702,58715,130340,39.47,25.47,26.279999999999994
212697,124043,207148,40506,99899,31987,28432,152236,188995,41.72,24.56,25.999999999999996
118669,169847,33148,188572,115207,134868,190191,23705,187561,33.21,22.73,23.079999999999995
243407,123547,147812,103219,214030,94583,119363,59118,13350,40.26,25.8,25.439999999999994
51775,12825,116974,29201,28359,55368,190091,1206,185682,40.43,24.67,25.44
157455,160305,237647,5929,171759,95446,217386,113356,138380,38.38,22.9,24.679999999999996
24467,256548,253699,196337,198084,157339,131749,214767,184856,38.27,25.22,25.639999999999997
149153,52606,131472,60144,84963,137819,100692,195022,136260,39.45,25.67,25.71999999999999
169678,51426,1752,75905,160738,77721,238249,20938,194849,37.89,23.93,25.32
84156,243159,237767,257354,105613,58633,165764,77704,20872,35.43,22.96,23.919999999999995
143481,109964,256063,195094,96797,211492,246788,194187,222948,29.73,20.06,20.919999999999998
84103,135338,79212,163869,217908,250885,93551,205330,234689,33.56,23.7,23.879999999999995
77549,170756,221699,28651,51312,127195,96985,99246,251286,32.94,22.47,23.159999999999997
153346,222050,240820,81786,53804,76151,104077,160703,100525,41.88,25.45,25.639999999999993
220892,240901,179395,137273,245379,181045,190849,93267,215199,41.35,23.72,25.119999999999997
177214,158580,153389,94944,176447,112066,51348,128435,215663,39.7,24.8,25.63999999999999
138656,132990,219727,21490,70476,42846,17990,130611,192185,38.43,24.99,25.679999999999996
227122,71010,259194,110031,204488,30681,163723,217404,216258,35.21,24.0,25.519999999999996
71812,258665,76453,71853,210822,216352,132182,70413,72700,40.69,22.16,24.159999999999997
260904,232888,165720,107951,64104,94728,64429,253085,65015,38.54,25.45,25.999999999999996
207136,132308,195922,120044,65509,61402,213194,212580,156394,34.91,23.65,24.239999999999995
137690,217507,51218,96453,130193,204673,27721,207994,29262,32.26,22.34,23.679999999999996
101696,22078,171623,44750,204535,148568,260330,112086,241290,41.25,24.6,25.919999999999995
11832,206110,238580,35862,5790,159982,50133,179578,69372,39.7,25.1,25.439999999999998
22818,25017,121291,120517,227727,175430,237352,73986,242565,35.25,23.8,24.119999999999997
148403,24300,33119,159144,93735,226757,257089,171103,17294,40.86,24.99,25.319999999999993
83864,207253,10147,219048,241118,22008,225199,35994,171348,34.28,22.31,23.319999999999993
210922,96010,260818,217171,19654,213596,60485,189979,9715,31.84,22.03,22.439999999999994
157217,207164,83701,58282,77750,195049,93714,253548,85666,36.11,24.81,24.759999999999994
17330,136329,235960,29882,240255,189106,159785,91238,113916,37.77,23.92,24.319999999999997
41874,41178,66824,234238,102050,38996,113043,190786,205049,35.93,22.51,22.999999999999993
17073,26155,140106,58354,21533,76849,242491,46316,88331,35.6,24.89,24.799999999999994
196452,52147,28576,247862,13337,14988,145713,206158,192982,35.45,24.29,25.279999999999998
46578,216289,44757,146663,167667,85658,77438,231185,63504,39.59,26.02,26.12
192976,131177,125538,29086,147544,188289,245380,21751,261451,37.25,24.74,25.919999999999995
36042,244120,196505,34774,59085,85679,57156,106908,45586,41.9,25.25,26.159999999999997
44292,35396,199767,115452,15950,182148,232640,117534,153501,36.17,24.78,25.519999999999992
175070,160894,75324,108746,213485,245500,114445,151609,179974,39.3,25.1,26.479999999999993
235026,193276,241878,97528,181434,147845,257783,186128,128353,36.68,22.52,23.599999999999994
227686,96088,192545,221250,204386,138409,49143,80954,69759,41.32,25.33,25.39999999999999
178291,247889,124747,218371,33525,219929,219634,72581,131057,32.22,23.66,24.24
166532,254690,132796,139896,206785,245587,134180,75796,211525,31.81,23.83,24.08
57014,149033,138020,102408,200992,35333,216235,128125,169721,40.11,24.19,25.439999999999998
124740,32575,76336,103304,8403,9162,227788,97382,132803,41.09,25.65,26.159999999999997
247660,77617,90975,98326,183223,7246,162904,260205,37545,38.05,24.11,24.879999999999995
217648,180459,3794,20895,216984,48405,117680,152021,248477,36.94,25.17,25.72
33398,201277,252828,220636,111549,147875,165224,151703,253002,31.46,20.2,21.239999999999995
229943,28322,97705,261902,131692,10381,258969,157612,187622,37.88,25.06,24.839999999999996
171947,96657,258434,257973,93883,27860,248186,83832,170446,37.61,24.42,25.759999999999994
26771,124953,221072,44497,169391,61804,124996,95730,151096,39.27,24.65,25.32
90774,244497,97450,197492,211836,112598,98281,194688,164806,38.61,23.7,24.119999999999994
175698,10113,192546,36882,243479,186101,173802,233460,170578,36.46,23.13,22.599999999999994
82084,15976,8506,251478,60978,133673,94501,126771,96055,36.3,24.64,24.719999999999995
124780,147193,45384,79097,36567,169616,69850,206023,5960,35.08,23.83,24.599999999999998
205316,115574,194362,75448,153106,179432,68366,119091,220576,36.03,24.11,25.119999999999997
77714,75912,105666,225465,130340,117212,172108,164941,23355,39.15,23.97,25.799999999999997
130873,235427,171405,115025,89397,35602,151621,254464,193084,37.94,23.63,24.319999999999993
28352,94731,188136,157407,174834,119651,94826,123215,150191,38.13,25.46,25.56
100564,53267,143295,137176,185949,154687,45544,204997,38300,38.67,24.9,25.759999999999994
132180,215805,9043,23197,143706,207903,174392,198990,81630,38.84,24.34,25.519999999999996
57057,38624,166731,105062,66432,248442,231120,209495,51721,38.98,23.97,24.72
250631,30322,3658,9592,116156,188356,217322,55530,82944,38.01,25.41,25.999999999999996
82391,7314,256106,1438,192958,4355,193358,33593,150967,39.03,25.16,25.95999999999999
79274,167928,81421,2895,11585,213006,55944,86263,83031,39.46,25.12,26.159999999999997
224041,24502,108659,61476,238887,221981,119,227937,257005,31.98,21.44,22.279999999999994
178661,25124,135338,133949,53097,126231,240130,258555,198178,35.42,24.64,25.400000000000002
187916,214740,257400,110521,237438,29331,111442,132800,38734,40.83,24.15,24.599999999999998
19541,38250,172467,185974,204085,249365,206236,174326,184847,34.73,23.9,24.639999999999997
90761,245419,156564,114364,172188,13065,66324,107427,181925,41.02,24.66,25.279999999999994
