n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
7070,6955,463,750,695,2957,6844,1385,6029,6627,5486,6994,2524,2060,4963,2017.92,273.72,339.12000000000046
1738,4970,292,4761,5580,1297,3528,5230,3223,6583,5922,7047,4170,3047,4457,2021.75,186.05,211.6000000000001
3644,4112,2197,294,224,2982,3808,2608,3113,3470,4306,1347,4591,1453,1934,2017.12,265.11,309.8799999999999
1889,195,1447,2663,1422,1119,4179,4179,2946,4208,5525,4586,1489,3650,6527,2020.3,229.28,278.3999999999996
3396,6016,4303,6249,2983,6469,4861,2898,2964,7036,3651,1320,6176,3275,5858,2024.33,234.08,244.51999999999967
6050,3779,5365,4344,2047,4014,2286,4080,4102,4222,6811,6522,2899,5420,3724,2024.7,149.24,168.1999999999997
3776,2873,4650,5946,4567,5929,3740,3986,5397,1817,2659,6673,5730,6840,1360,1941.61,63.97,63.279999999999944
5049,2196,6332,3930,2535,2484,6547,5785,6808,4130,4605,4241,4156,5336,5044,2022.23,396.51,501.6
4816,3331,2554,5987,1702,4005,4193,3003,5605,5105,617,6424,6720,2797,5946,2021.28,166.6,175.44000000000025
68,6676,1567,6101,869,481,4705,5348,400,2237,4847,1856,5590,870,6179,2017.55,119.44,121.40000000000013
4279,1118,6995,2177,2005,6756,1724,494,3464,5873,6221,261,465,2968,2950,2017.54,444.92,554.6400000000001
1408,2043,5511,192,679,943,552,207,334,5975,173,3056,2094,1046,6662,2011.9,541.29,668.0399999999995
1287,6019,1505,4285,5664,15,3158,4828,353,6505,2030,1240,297,34,2819,2015.3,745.32,1127.7199999999991
5040,5142,6082,6124,926,2343,2762,4003,252,2526,3675,4517,6274,4957,6061,2021.46,194.42,200.0
374,2162,6190,3291,7065,5092,5778,1257,3873,1847,765,5413,5631,2591,6868,2023.38,236.25,266.4400000000002
835,198,3668,6458,1044,4245,4791,6398,3219,3988,4217,2686,1178,2793,2122,2021.62,465.31,605.9200000000002
2144,4964,3438,5351,147,5730,4570,1151,5493,465,2072,274,1078,1320,1398,2014.47,354.89,447.24000000000035
785,3714,5202,1897,4163,5800,257,2021,1904,5848,3642,602,2054,658,4843,2022.41,904.56,1652.680000000004
1869,5113,6484,6555,5111,5812,2947,2102,5607,3465,2283,4310,6149,39,1237,2017.02,128.72,128.6400000000001
290,3151,3348,1312,910,4194,5929,719,1973,834,817,162,1488,6148,1896,2019.11,155.01,166.99999999999957
861,1780,200,4265,5484,3804,3718,2537,4387,5257,3112,1740,5608,6230,1721,2018.28,507.6,762.9999999999993
5971,6603,3553,3486,4190,174,4760,4844,419,3424,4301,4762,1484,768,5433,2019.69,382.95,510.75999999999993
6575,3930,2999,159,4253,971,5001,3002,2372,5655,3049,2525,156,5614,3377,2018.76,208.08,242.4799999999999
828,860,2506,1625,6886,6351,5509,6761,128,6652,3698,491,3364,5220,3980,2019.0,191.01,207.84000000000017
3795,1705,4822,5026,604,43,2329,197,3054,2505,5927,627,1795,6184,4017,2015.25,291.29,330.83999999999935
