generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 20.97, 21.2, 21.085, 21.085, 0.11500000000000021,1.0,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 20.99, 21.2, 21.095, 21.095, 0.10500000000000043,0.25,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 21.14, 21.2, 21.17, 21.17, 0.02999999999999936,0.19999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 21.2, 21.2, 21.2, 21.2, 0.0,0.6499999999999999,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 3, 21.01, 21.2, 21.04, 21.083333333333332, 0.08339997335464472,0.55,0.0018867924528301486,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 4, 20.98, 21.27, 21.119999999999997, 21.1225, 0.13311179511974078,0.15000000000000002,0.001412429378531127,[2. 2. 2. 1. 2. 1. 1. 1.]
6, 3, 20.96, 21.27, 21.18, 21.136666666666667, 0.13021349989749684,0.16666666666666663,0.0,[2. 2. 2. 1. 4. 1. 1. 1.]
7, 3, 20.87, 21.27, 21.09, 21.076666666666668, 0.16357125528513672,0.19999999999999984,0.0,[2. 2. 2. 1. 6. 1. 1. 1.]
8, 3, 20.99, 21.27, 21.07, 21.11, 0.11775681155103827,0.575,0.0,[2. 2. 2. 1. 8. 1. 1. 1.]
9, 4, 20.99, 21.27, 21.02, 21.075, 0.11412712210513346,0.5050000000000001,0.0,[ 2.  2.  3.  1. 11.  1.  1.  1.]
10, 5, 20.95, 21.27, 21.03, 21.076, 0.12158947322856546,0.45333333333333337,0.0,[ 2.  3.  4.  1. 13.  1.  1.  1.]
11, 6, 21.01, 21.3, 21.09, 21.135, 0.10996211468804434,0.18499999999999994,0.0014104372355430719,[ 2.  8.  4.  2. 13.  1.  1.  1.]
12, 5, 20.93, 21.3, 21.04, 21.1, 0.16382917933017901,0.22499999999999998,0.0,[ 2. 11.  5.  2. 13.  1.  1.  1.]
13, 5, 20.9, 21.3, 21.13, 21.107999999999997, 0.1334765897077095,0.21500000000000008,0.0,[ 2. 11.  6.  2. 15.  2.  1.  1.]
14, 5, 20.93, 21.3, 21.11, 21.139999999999997, 0.12930583900195722,0.44666666666666666,0.0,[ 3. 13.  7.  2. 15.  2.  1.  1.]
15, 6, 20.99, 21.3, 21.06, 21.084999999999997, 0.10242883708539671,0.430952380952381,0.0,[ 3. 13.  7.  2. 16.  7.  1.  1.]
16, 7, 20.95, 21.3, 20.99, 21.038571428571426, 0.11331732580029719,0.6375,0.0,[ 3. 14.  7.  2. 18. 10.  1.  1.]
17, 8, 21.06, 21.3, 21.115000000000002, 21.13125, 0.06790388427770569,0.536111111111111,0.0,[ 3. 14.  7.  2. 18. 18.  1.  1.]
18, 9, 20.99, 21.3, 21.09, 21.096666666666668, 0.09297550453987634,0.37888888888888894,0.0,[ 3. 14. 10.  2. 18. 23.  1.  1.]
19, 10, 21.03, 21.3, 21.06, 21.115, 0.09124143795447331,0.3563636363636363,0.0,[ 3. 14. 11.  2. 20. 30.  1.  1.]
20, 11, 20.89, 21.3, 21.09, 21.073636363636364, 0.11593671685039922,0.44621212121212117,0.0,[ 8. 14. 11.  3. 21. 33.  1.  1.]
21, 12, 20.9, 21.3, 21.0, 21.05, 0.12355835328567112,0.41025641025641035,0.0,[20. 14. 11.  3. 21. 33.  1.  1.]
22, 13, 20.83, 21.3, 21.01, 21.022307692307695, 0.1305110573655529,0.2906593406593406,0.0,[32. 14. 11.  3. 21. 33.  1.  1.]
