n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,465.08,14.88,12.320000000000016
6572,6256,516,1248.43,11.15,10.639999999999997
2089,965,4058,2008.65,149.19,157.24000000000012
6233,3682,3868,465.26,7.72,6.919999999999994
5337,3109,6461,2011.04,118.08,131.52000000000007
1719,768,3996,2013.86,386.5,474.0399999999999
232,6846,3193,1528.83,21.71,19.599999999999973
3545,4976,6244,1994.49,70.64,77.08000000000006
6284,17,5700,385.15,5.15,4.4
3648,2181,5910,1692.76,18.16,19.67999999999998
6568,1874,4842,1731.18,32.45,29.079999999999973
837,2600,250,1968.93,61.01,59.76000000000002
182,208,5321,2007.2,143.24,161.80000000000027
4435,75,3122,1447.22,16.44,15.999999999999986
5623,1774,3457,3.38,3.41,3.4000000000000004
5946,237,4322,947.47,9.44,9.359999999999994
1816,6256,3587,927.07,7.24,7.959999999999999
4061,4529,1909,1670.77,23.13,24.480000000000032
2831,1891,5544,2010.7,73.58,71.63999999999994
1792,6233,3765,1847.97,37.92,36.08000000000006
2373,176,3409,284.71,4.36,4.4
6861,4558,5261,2008.22,47.87,46.39999999999996
819,1522,5155,1567.22,16.79,18.99999999999998
5928,7044,2428,1148.91,12.94,12.279999999999992
990,6087,2725,2010.04,286.8,326.95999999999987
5910,5826,4102,1692.38,24.43,24.160000000000004
3457,4159,6799,2012.03,169.37,191.80000000000032
5491,1555,2485,1190.08,10.71,11.559999999999995
2327,4813,4090,1988.53,36.35,38.51999999999998
6932,4139,3222,2010.27,134.85,156.0800000000004
4825,6990,282,3.49,3.48,3.4
3934,1988,6092,1529.99,26.8,26.520000000000003
6532,3311,3394,1969.0,63.02,61.12000000000006
5445,1417,3007,2014.24,87.12,89.8800000000002
4495,5759,6355,1449.27,22.1,22.719999999999967
5525,6047,3069,2010.97,158.15,165.91999999999967
708,3595,5437,1148.41,9.15,10.599999999999994
4165,884,6377,605.04,5.85,5.5600000000000005
1341,4267,6880,1248.01,14.52,14.639999999999986
3221,3035,4011,406.23,5.33,5.6000000000000005
6002,242,3844,1909.66,44.47,47.719999999999956
356,2527,5762,1670.62,26.5,28.039999999999964
6949,5036,4859,966.74,19.68,22.60000000000005
4736,3224,5301,424.06,7.12,7.719999999999991
1395,1381,4114,2008.99,103.56,110.80000000000007
1859,100,6312,1908.26,31.68,33.160000000000025
1634,4420,7047,1851.48,45.03,47.72000000000022
4491,1901,3313,2008.96,69.48,73.36
4208,2816,6942,1727.45,34.37,34.720000000000084
4733,2894,3761,1188.66,29.62,28.640000000000008
2205,5400,4489,2011.73,63.34,60.08000000000005
4988,5975,46,1330.51,20.24,21.39999999999997
3143,6419,7020,887.23,37.89,39.95999999999967
6721,6066,4198,1106.03,9.2,8.84
6628,1058,4249,1891.9,56.92,57.000000000000014
6368,4598,1683,827.01,4.84,5.04
3490,459,3941,2009.05,323.78,401.00000000000017
2987,4669,4541,704.92,13.2,14.080000000000018
1637,4134,3386,466.27,7.98,9.839999999999986
3972,6662,2922,1850.24,80.67,65.35999999999967
3394,2835,12,2008.3,120.03,128.20000000000002
4411,4424,5107,2010.97,114.94,127.24000000000017
6442,5017,2712,926.48,6.51,7.08
3753,4914,229,2011.3,341.55,385.35999999999945
6591,1880,5204,886.37,17.73,18.88000000000001
1451,4511,4787,1209.24,17.44,18.359999999999978
1480,7053,750,2010.24,181.45,211.36000000000035
6540,4514,6529,1027.19,11.61,13.320000000000004
6973,6688,2091,484.94,5.85,5.36
265,6895,5514,1506.58,23.24,25.640000000000015
577,681,7111,2009.3,230.12,256.8000000000006
136,3710,119,1889.54,57.47,60.71999999999999
6177,6189,2303,2010.11,170.59,177.2799999999997
2044,2200,896,2010.68,57.56,63.03999999999994
6531,5118,1512,1891.46,77.41,74.00000000000016
2821,2378,569,2009.25,118.95,128.0400000000004
1371,1307,2090,2007.88,286.61,348.3199999999998
4320,1377,5379,2011.21,92.17,94.67999999999991
2235,5310,5829,1529.96,22.07,27.360000000000042
2412,3724,5755,1909.76,77.76,81.6799999999997
2637,4067,3881,687.24,12.53,14.040000000000031
935,193,2555,746.27,16.69,15.839999999999968
3166,2812,3448,724.63,6.89,6.879999999999997
6522,1540,2116,1769.18,21.76,20.279999999999987
890,2076,5981,1648.41,32.71,34.47999999999999
4178,1712,4961,2011.78,105.63,108.16000000000001
3536,6693,170,1589.12,26.24,26.520000000000024
1846,146,3254,2010.49,248.03,282.5999999999998
1199,289,5888,1486.5,16.33,17.199999999999985
1312,3650,5772,1549.89,19.61,16.479999999999986
4147,5555,3495,587.69,5.29,5.040000000000001
4462,6817,1807,2008.66,132.94,146.08000000000024
5167,6535,5693,826.66,5.46,5.320000000000001
4231,3693,1828,2010.74,512.62,777.1599999999992
4291,5312,251,1690.58,26.56,27.879999999999974
3235,5528,4717,1209.41,13.51,14.559999999999986
6581,2631,5405,1689.05,25.0,25.04000000000002
5168,3492,481,1788.45,24.86,26.319999999999983
6041,2446,1029,2007.53,76.6,81.91999999999999
1737,388,2509,343.83,5.99,6.1199999999999966
