n0,monte_carlo,monte_carlo_max_hop,two_hop
3792,1.01,1.01,1.0223456790123457
5023,1.02,1.02,1.0149232115686833
3058,1.01,1.05,1.0158730158730158
2188,1.04,1.0,1.024320434560008
1134,1.0,1.04,1.02945963945917
1524,1.43,1.35,1.2672529165330646
7098,1.02,1.0,1.00517233813144
5543,1.0,1.0,1.0079480121101854
52,1.84,1.71,1.6146565818042207
2771,1.04,1.02,1.04
4118,1.36,1.6,1.32748197778895
3798,1.1,1.09,1.1086497009702028
4953,1.02,1.04,1.0585532031708083
662,3.35,2.76,2.3826259923753823
2736,1.24,1.04,1.0756482744889062
4540,1.01,1.08,1.026967126685712
5051,1.0,1.0,1.005128205128205
5735,1.03,1.08,1.0922261450726765
335,1.05,1.02,1.0185217038868692
5965,1.27,1.23,1.1775915145723868
3104,1.08,1.03,1.055316091954023
1387,1.0,1.0,1
5762,1.01,1.01,1.0042630605441996
3702,1.0,1.02,1.0144343742477087
5939,1.05,1.04,1.0441927203283394
3461,1.09,1.09,1.1121313927912417
1287,11.09,7.04,7.8624197853200295
1379,1.09,1.18,1.144203370587596
1949,1.31,1.31,1.415230509600564
420,1.34,1.41,1.3050444593284252
908,1.02,1.02,1.0357142857142858
1084,1.0,1.0,1
4147,1.01,1.02,1.0135135135135136
4836,1.01,1.01,1.0204081632653061
518,1.16,1.07,1.1120913724755375
6342,1.03,1.04,1.0198692810457517
5639,1.05,1.08,1.0573309426802224
3142,1.0,1.0,1.0068027210884354
6468,1.0,1.01,1.0026227914646069
6112,1.01,1.01,1.020327868852459
832,1.0,1.0,1
2385,1.0,1.0,1
1679,3.54,3.04,2.7262567079504474
5523,1.02,1.01,1.0142857142857142
1837,1.18,1.0,1.021841398410725
5944,1.02,1.03,1.0240549828178693
6496,1.11,1.07,1.0600008473352114
3455,1.02,1.06,1.03125
718,1.0,1.0,1
6328,1.16,1.22,1.190651742028834
2185,1.06,1.06,1.0320221400567853
1719,4.81,2.8,2.8254277610046876
3248,1.04,1.07,1.0455836822133031
2303,5.06,4.24,4.351254031062993
2798,1.19,1.11,1.08863231057874
6631,1.05,1.01,1.0398374345416643
353,5.55,2.77,2.771623821458907
1634,1.01,1.06,1.0344827586206897
5806,1.01,1.06,1.0453092856037474
43,9.46,5.47,5.279239613688274
3368,1.02,1.06,1.0793944663002348
448,1.39,1.39,1.2485231850190435
3103,1.29,1.25,1.2989805730593442
6928,1.0,1.03,1.0119047619047619
4028,1.01,1.02,1.0264372919806846
1139,1.11,1.05,1.0626115930911413
192,1.31,1.33,1.4225162531166626
1939,1.0,1.0,1
3479,1.0,1.0,1
6031,1.01,1.02,1.0134299659214758
6969,1.16,1.17,1.1639678516017078
917,4.35,4.3,3.8310015036676233
4889,1.24,1.11,1.1026815272566761
31,19.39,14.15,14.07824879380289
993,2.05,2.15,1.9839569238957941
6261,1.17,1.19,1.191677606377404
4740,1.55,1.46,1.5
1619,1.48,1.71,1.5197013045140313
6981,1.0,1.02,1.0063291139240507
1663,5.17,3.25,3.6215528219740136
2705,1.01,1.01,1.005181347150259
67,1.0,1.0,1
684,2.37,1.79,1.8721388229129237
1091,3.14,2.73,2.6647915748245334
4421,1.04,1.02,1.0634316510646926
143,4.28,4.36,4.224398125651229
4102,1.01,1.02,1.0344128727845185
694,3.56,2.03,2.191200135847606
4693,1.01,1.01,1.0134049041399393
4069,1.0,1.0,1.0231991129557219
4403,1.04,1.06,1.0179014630560426
1623,1.0,1.0,1
3441,1.0,1.02,1.0151728577672365
563,1.85,1.6,1.564592511394582
3261,1.0,1.01,1.0111635202181564
1574,1.12,1.0,1.03140394139449
5232,1.4,1.07,1.291876551162848
6266,1.02,1.06,1.0322476099872038
765,1.17,1.2,1.1050637751104118
5741,1.0,1.0,1.018750277655592
