n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
3792,5023,3058,150.84,3.68,3.6400000000000006
2188,1134,1524,563.81,6.05,5.959999999999999
7098,5543,52,495.72,5.88,5.5
2771,4118,3798,876.79,15.47,13.780000000000058
4953,662,2736,1550.2,33.76,39.24000000000005
4540,5051,5735,413.13,8.44,7.710000000000004
335,5965,3104,429.4,6.63,6.309999999999998
1387,5762,3702,68.05,3.22,3.4000000000000004
5939,3461,1287,1648.84,101.01,110.22999999999996
1379,1949,420,1304.85,17.67,14.839999999999986
908,1084,4147,3.21,3.22,3.2
4836,518,6342,68.55,3.7,3.6900000000000004
5639,3142,6468,150.02,4.7,4.4399999999999995
6112,832,2385,19.81,3.21,3.1100000000000003
1679,5523,1837,1629.34,63.97,62.890000000000015
5944,6496,3455,182.33,3.87,4.3199999999999985
718,6328,2185,664.08,6.61,6.599999999999996
1719,3248,2303,1653.05,69.78,69.79
2798,6631,353,1174.41,20.95,19.289999999999992
1634,5806,43,1646.02,64.0,70.11999999999996
3368,448,3103,1105.9,11.99,10.729999999999993
6928,4028,1139,217.37,4.52,5.119999999999997
192,1939,3479,943.78,9.53,9.489999999999991
6031,6969,917,1631.15,46.04,51.06999999999999
4889,31,993,1655.02,103.07,105.19000000000005
6261,4740,1619,415.1,8.8,7.939999999999998
6981,1663,2705,1502.1,33.78,34.370000000000076
67,684,1091,1548.12,35.94,34.41000000000007
4421,143,4102,1604.17,32.96,35.83000000000003
694,4693,4069,1597.4,30.5,29.27000000000002
4403,1623,3441,219.29,4.35,4.409999999999998
563,3261,1574,1252.94,19.06,17.700000000000028
5232,6266,765,697.11,14.29,11.990000000000023
5741,4749,1190,268.12,4.54,4.469999999999998
1413,4988,5895,896.4,13.89,13.649999999999991
337,443,2211,1209.02,14.06,14.57999999999999
4547,5596,4967,135.99,4.71,4.959999999999999
6979,1223,6104,1256.55,13.83,13.639999999999993
2198,6036,4712,479.95,7.39,6.789999999999997
280,993,5779,1596.85,55.26,57.46000000000001
3296,1939,1324,398.16,6.27,5.63
5006,4136,352,975.93,11.62,11.66000000000001
6029,2997,6927,166.25,5.09,5.290000000000001
5522,4276,4835,742.75,6.22,6.209999999999999
4630,6345,5633,332.31,5.32,5.5699999999999985
710,7105,2844,1520.18,46.66,45.9800000000001
900,7078,4785,871.04,13.11,12.460000000000006
2994,3697,1720,383.67,8.26,7.16
3294,1628,4705,828.79,10.19,10.970000000000002
6108,150,3104,3.33,3.42,3.4000000000000004
6548,4978,2692,961.53,11.61,11.850000000000001
5,3551,915,1661.31,93.59,101.09999999999988
1748,1816,3637,347.62,8.82,8.78000000000004
2208,2660,6674,36.24,3.26,3.2600000000000002
727,2516,5156,627.75,6.67,6.9199999999999955
2333,844,4239,1649.33,108.7,113.49999999999986
6423,451,208,119.81,4.18,4.499999999999999
3124,6395,4591,908.42,10.72,11.039999999999992
6615,3511,4074,647.37,12.48,12.490000000000046
2835,5811,6371,1400.84,19.05,20.490000000000016
2033,4636,6042,1647.91,76.05,77.85999999999999
542,3481,5307,1517.27,36.2,36.580000000000034
1891,784,6231,1615.57,46.7,45.280000000000115
3284,4176,3055,875.31,10.69,10.140000000000002
7044,4591,3025,1449.71,23.98,24.68000000000002
1139,5468,2378,1530.35,34.87,37.890000000000086
1401,5674,6908,1547.33,29.48,32.60000000000003
2121,240,413,1614.94,40.53,40.62000000000002
6632,1415,2154,1171.45,19.47,20.000000000000014
1345,985,4968,103.14,3.4,3.39
1215,97,399,1649.4,58.27,61.19000000000008
498,3689,1708,1446.64,26.92,28.270000000000028
6443,3185,2410,183.7,4.79,4.649999999999999
5009,121,6542,941.16,11.24,11.170000000000012
2904,2334,1152,1649.47,72.69,73.67000000000009
3939,4603,2275,890.91,12.38,12.130000000000003
1124,709,6123,1550.59,26.74,30.879999999999907
4554,2424,5701,532.75,7.46,7.429999999999997
966,537,3440,648.25,7.3,6.729999999999997
3697,1167,5765,200.45,4.0,4.279999999999999
4603,6260,6511,612.17,8.29,6.969999999999995
3137,4818,6576,252.1,6.52,6.56000000000001
1385,5432,5861,1602.4,44.32,47.25000000000003
2245,6321,4892,317.03,5.06,4.580000000000001
4984,4050,2857,3.35,3.28,3.3000000000000003
812,396,2267,234.02,4.93,5.019999999999996
4332,1051,1419,416.13,7.07,6.329999999999995
6540,5158,6720,659.84,5.43,5.1
690,1328,6390,1644.48,181.64,203.3399999999997
6468,1821,7037,414.04,5.76,5.169999999999998
106,1662,1440,1043.3,11.36,10.509999999999994
3880,3741,4845,248.84,5.61,6.40000000000001
4581,4468,3180,1388.93,18.58,18.439999999999987
681,1417,4494,1274.45,29.94,29.660000000000068
3949,4857,2149,1370.85,20.79,20.590000000000018
4386,545,5333,1453.4,30.58,28.94999999999991
235,4759,4794,1285.62,24.09,23.339999999999904
3569,4459,2529,133.08,3.27,3.500000000000001
4288,4317,4400,546.28,7.33,7.109999999999994
5256,6521,537,1056.88,11.38,11.789999999999992
