n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
331,970,154,404,666,49,74,840,548,96,374,596,59,539.78,81.76,86.30999999999999
931,519,219,38,88,444,428,71,246,92,564,434,60,540.39,83.85,93.13999999999994
846,579,126,970,228,645,642,596,970,63,590,599,406,539.38,59.62,66.84999999999998
50,999,226,47,570,879,136,296,429,147,553,120,584,544.45,82.85,85.43999999999997
315,573,835,698,185,105,595,584,654,192,381,99,560,542.41,63.89,65.22999999999999
729,64,577,61,633,210,508,696,544,437,795,321,476,539.23,69.0,72.89999999999998
599,945,464,370,306,254,813,184,715,798,249,83,588,540.79,63.86,65.80999999999997
307,537,506,896,351,746,459,294,623,74,120,524,428,539.64,64.72,69.47999999999999
168,775,350,155,955,500,431,40,985,684,79,782,571,539.67,76.48,82.83999999999997
586,808,896,837,321,348,711,358,608,508,593,816,467,543.74,54.93,57.54999999999998
70,860,95,967,276,485,713,680,66,62,748,718,317,541.99,71.21,75.07
662,591,697,841,456,291,733,395,908,684,355,23,963,537.01,66.82,67.89999999999999
472,363,172,625,119,505,60,223,786,294,132,756,253,539.11,69.82,73.22999999999999
407,400,938,892,508,82,170,459,411,562,284,904,140,542.15,60.34,62.81
838,440,884,563,285,723,425,367,699,905,389,980,236,542.41,55.28,55.8
154,84,180,154,237,674,238,12,496,851,603,186,269,535.58,84.14,94.27
288,4,149,429,547,378,624,579,326,975,128,707,879,541.12,78.72,82.74999999999997
527,973,632,670,692,757,55,467,921,891,798,974,895,545.18,51.2,54.66999999999998
696,817,572,401,407,408,403,106,493,649,410,63,195,537.55,69.85,73.25999999999996
68,213,451,166,112,348,615,53,104,0,580,154,549,540.56,98.28,107.16999999999996
103,971,372,628,26,72,895,212,628,385,152,649,258,536.23,63.94,71.79999999999997
978,355,616,372,485,125,118,869,499,477,491,495,319,543.62,59.13,61.249999999999986
87,147,104,767,350,758,271,490,848,708,165,528,23,540.16,81.4,84.74000000000001
210,973,974,540,370,150,706,556,936,27,776,540,305,536.05,70.64,77.90999999999998
658,884,93,712,865,267,530,375,930,171,364,790,228,533.72,62.19,65.04999999999998
545,554,797,514,337,651,228,627,830,807,776,873,199,540.24,52.65,53.849999999999994
825,245,837,410,757,822,232,204,530,504,364,748,29,541.97,71.85,76.86999999999995
28,809,286,483,265,198,709,619,979,352,457,827,959,539.46,63.97,68.93999999999998
740,357,977,997,373,82,225,104,232,481,201,345,209,535.5,71.38,73.84999999999998
494,639,921,624,860,1,490,931,668,352,818,658,86,539.43,59.0,60.379999999999974
854,676,122,931,397,801,728,768,204,489,910,182,444,541.12,56.03,60.50999999999998
808,651,340,88,820,968,994,739,405,474,411,761,969,538.25,53.78,54.58
86,742,162,174,130,28,154,604,926,476,825,671,149,540.01,81.68,87.24999999999996
626,846,610,485,673,959,358,159,561,561,134,21,14,541.9,84.74,94.70999999999997
818,994,743,665,105,539,767,956,142,444,892,199,845,535.42,62.95,64.94999999999996
894,216,28,257,217,299,513,246,782,600,333,265,557,540.95,69.77,72.83999999999997
429,854,134,62,931,757,362,919,469,678,597,834,925,537.89,59.36,62.84999999999997
529,430,846,939,899,513,133,544,155,536,522,19,893,539.81,74.75,76.48
450,795,187,623,4,794,818,153,176,144,484,633,742,537.07,76.43,84.25999999999996
123,569,63,333,698,530,543,568,494,803,795,108,904,540.39,64.23,67.44999999999997
573,58,254,195,283,43,790,100,519,463,575,28,778,537.96,92.87,96.76999999999997
915,934,64,453,333,627,996,517,620,524,204,709,283,537.95,63.51,67.77999999999997
463,520,546,826,489,519,964,253,715,535,897,897,964,542.48,44.76,57.08999999999998
950,265,944,572,914,965,207,860,458,140,426,124,401,541.1,62.44,65.58999999999999
452,323,74,687,246,438,74,217,685,310,802,125,918,537.09,64.4,76.02999999999999
795,158,962,733,658,676,374,146,259,904,140,990,478,541.13,66.62,66.42999999999998
224,764,975,96,407,906,498,166,683,852,229,165,723,539.54,61.87,66.15999999999997
441,527,413,347,431,200,365,326,94,739,374,19,346,541.5,80.98,85.84999999999998
567,469,451,720,18,393,339,529,638,302,524,983,65,541.18,79.84,85.66999999999997
