n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,52.04,12.49,12.888705868098304
937,618,485,640,594,43.67,11.53,11.253215401503514
67,620,13,930,857,78.56,18.16,18.594874148762674
480,265,564,239,196,45.15,14.57,14.369912218882313
734,481,553,856,562,43.01,11.76,11.533451590512712
487,406,654,881,154,47.27,14.5,14.623695379675771
237,650,155,888,948,43.57,12.86,12.758583374827918
535,399,759,15,687,46.98,12.34,12.682751857898456
795,65,163,776,980,58.7,15.25,15.48652918813159
605,43,308,798,31,93.82,24.18,24.084228120927428
843,886,275,484,609,44.1,12.1,11.779016961939174
736,942,899,396,731,41.83,10.76,10.904832214961214
807,943,437,404,745,42.59,12.1,12.06211113573895
820,590,455,987,958,41.52,10.06,10.680195247397819
137,899,374,99,36,87.78,21.66,21.771926604468472
139,506,222,264,988,47.38,14.62,14.666481519614944
688,446,797,641,875,44.7,11.54,11.899923920578813
308,431,519,853,395,52.93,12.95,12.83007625548353
587,359,546,599,417,42.69,13.17,11.937364497760015
598,237,925,344,698,46.0,11.63,12.22545429232957
937,951,29,876,286,70.3,17.12,17.174693832953746
620,687,712,167,715,46.64,12.46,12.64466282469134
881,334,987,554,926,28.03,11.16,11.48388396878663
585,582,106,730,671,49.79,12.1,12.275958075498133
216,648,851,587,273,41.21,12.02,12.161924862588146
291,127,64,493,874,62.96,16.96,16.665586722798274
654,495,90,352,819,58.7,14.06,14.855514728102705
68,420,918,154,20,104.41,27.8,27.298787775529963
300,437,787,425,893,50.38,12.92,12.787758921211697
121,45,619,629,779,79.61,16.93,17.9610832735571
46,386,735,600,338,63.23,16.58,15.70784505134895
564,902,944,285,517,38.16,11.13,12.058581724944117
241,36,317,7,78,106.95,24.96,26.294466731085976
110,614,548,32,971,71.68,19.19,20.200776339784305
202,994,417,298,625,54.72,14.05,14.075422540078659
269,159,706,43,888,70.17,16.38,17.653820870411128
347,321,368,981,141,52.42,15.26,15.49138986287796
918,882,386,385,471,43.96,10.63,11.079544994195192
890,532,395,659,887,48.92,12.42,12.080965502362968
609,697,572,105,635,67.69,15.73,15.404697788193227
996,963,830,519,277,52.99,11.08,11.323765040905302
441,649,737,732,243,40.12,12.71,11.990225661396089
958,308,447,264,533,43.13,12.05,12.349297682774909
310,561,347,11,807,53.04,14.87,14.205171513334994
425,593,322,20,385,88.77,23.92,23.21376405104818
630,603,647,136,61,66.24,18.12,17.513589170084263
648,642,340,477,361,51.15,12.86,13.396716995346221
695,939,361,623,723,34.67,11.87,11.805182913648927
285,755,501,22,603,66.48,19.64,19.847392114755547
62,977,692,21,986,95.88,24.13,25.41443870734078
378,257,643,467,305,54.22,13.5,13.664401916569139
606,615,327,181,372,59.08,14.0,13.515873363387117
189,320,776,378,864,45.16,12.79,13.223891443673207
609,270,307,806,386,40.41,11.29,12.400664602156542
107,790,832,27,994,87.76,22.23,22.07748851753604
582,700,752,134,317,49.25,13.37,13.101902119903269
512,227,669,823,275,59.59,12.97,13.306471978404165
244,335,191,694,445,58.89,13.83,14.158540798214364
665,714,99,104,615,50.15,14.66,14.19560391479877
329,971,341,691,853,39.33,11.58,11.824325376910565
229,448,829,876,983,51.77,11.48,11.817548964709331
173,81,344,759,665,63.29,15.89,15.114673952394927
223,906,582,461,277,33.21,13.01,12.189750710771582
230,805,123,34,542,92.49,20.62,21.359260717903346
980,195,322,826,856,48.82,13.02,13.13068862991493
858,588,187,884,285,44.78,13.44,13.470394290212353
348,826,847,657,87,53.37,14.8,14.134302987952452
825,634,353,603,132,46.54,13.07,13.25417953056331
431,298,530,812,870,36.02,10.91,11.412384053056329
277,475,354,649,426,38.32,12.78,13.318143870287656
297,429,581,419,36,76.38,19.49,18.814868860747957
942,423,159,204,4,59.8,14.65,16.20388583128303
488,965,852,901,637,40.73,10.29,10.601724073134159
522,444,572,972,949,29.68,11.4,11.314360857157787
734,227,33,763,467,78.85,21.09,20.823092875052502
856,771,678,765,531,35.87,11.25,11.070354355338921
986,295,556,349,911,40.16,12.0,12.212002911097743
232,882,69,878,602,59.3,14.39,14.538433630367145
994,293,122,829,250,62.06,15.18,15.833030191003825
46,35,925,822,710,86.24,19.66,20.116441555335754
524,946,203,918,904,42.16,11.26,11.346572435407268
921,440,590,50,13,69.06,17.97,18.212507868680557
492,763,123,175,515,48.67,14.78,15.442970310948454
307,244,678,20,537,91.94,21.51,22.309252104048298
549,423,54,961,934,62.74,14.25,14.794686685327056
626,116,349,128,258,59.31,17.12,15.788190690468637
995,882,553,488,831,32.57,11.19,10.784405189906202
801,62,360,226,202,72.15,19.21,18.781409725723115
125,547,908,836,122,72.39,16.7,15.977685002081031
175,245,810,280,943,53.47,14.16,14.265178108865857
910,825,131,843,942,49.27,12.62,12.507871250483348
7,499,643,584,883,66.0,18.54,18.418718902553792
409,51,774,277,254,65.88,16.51,16.561519708580864
275,632,539,532,433,45.44,13.1,12.84332469687026
52,484,330,795,839,61.03,15.98,15.63641025544644
1,877,56,793,129,82.7,23.24,22.768387810245866
47,127,51,70,494,113.38,27.28,27.11236294250814
998,33,874,729,88,95.93,20.08,20.610814149504648
527,514,501,323,160,50.9,13.55,14.233223153382422
322,73,359,395,662,54.59,16.67,17.022166489578723
