n0,monte_carlo,monte_carlo_max_hop,two_hop
30939,5.06,1.26,1.2560975609756098
39753,1.0,1.0,1
13522,1.8,1.17,1.153991607786988
51912,3.26,3.0,3.035081417624521
62767,1.0,1.0,1
20312,4.42,1.89,2.2122817938851367
11809,75.13,12.0,12.59057501285159
8718,4.81,1.67,1.9495544688031199
2597,1.21,1.05,1.0547610185229872
52637,1.06,1.04,1.0317008786907995
72011,2.32,2.14,2.2
37929,1.0,1.0,1
7713,1.0,1.0,1.4764674879772686
29088,12.25,2.8,3.1203831791210783
68201,1.78,1.16,1.243981040507118
70343,1.34,1.36,1.3341607764730177
47218,1.0,1.0,1.0340794719674744
36265,5.8,1.34,1.4642695856286032
22631,1.0,1.0,1
13917,1.28,1.0,1.2406191630535222
34304,1.21,1.27,1.380189983239328
28101,1.0,1.0,1
3360,3.91,1.3,1.300233599172167
34112,1.0,1.0,1
35618,1.0,1.0,1
25353,1.0,1.0,1
21603,8.64,1.28,1.443772758325177
40612,1.0,1.0,1
37963,3.23,2.31,2.199602364135104
48810,1.98,1.67,1.652604555558261
11366,40.62,5.44,5.7541272133401336
44224,1.06,1.01,1.116020414156516
50847,1.07,1.0,1.005346054311846
66316,1.0,1.0,1.0069047593759488
32620,2.21,1.4,1.5043159539644915
23303,1.0,1.0,1
32417,2.29,1.49,1.4387675718626625
62074,1.09,1.04,1.0405037723384223
36699,10.32,2.56,2.7180984918592057
11710,3.72,1.04,1.669026814110833
71780,1.17,1.23,1.2153846153846155
39353,1.0,1.0,1
945,153.81,34.95,33.880875084621636
38265,1.82,1.23,1.3333646148582652
75021,1.0,1.0,1.0041437695013546
40863,1.24,1.19,1.1521019424890122
66633,1.66,1.58,1.5208333333333335
25575,1.0,1.0,1
54256,6.17,1.15,1.2907598459053589
55539,1.85,1.91,1.767468139548821
37775,1.07,1.0,1.0475522692503825
56497,1.0,1.05,1.0456813250597459
59162,1.02,1.01,1.0261529022873705
21144,1.0,1.0,1
30569,3.35,2.9,2.408423083152802
39991,2.23,2.24,2.290909090909091
34033,1.0,1.0,1
5667,1.0,1.0,1
10626,1.4,1.47,1.3026095332070908
6071,2.63,1.65,1.5767544290546753
60643,3.68,1.36,1.4379819270754277
36756,1.43,1.33,1.300718753585357
68009,2.11,1.89,1.8061560834487362
70073,1.38,1.59,1.530328798185941
61766,1.0,1.14,1.095829554962108
44937,2.54,2.31,2.3131102051775074
19013,1.0,1.0,1
25634,1.0,1.0,1
8708,2.38,2.18,2.178303206514373
54105,1.13,1.11,1.0956252935614894
26564,1.26,1.24,1.2800739359003166
57822,4.01,1.35,1.3749491759137247
36215,1.0,1.0,1
24078,1.76,1.46,1.4573610889643056
46639,1.0,1.0,1
57137,1.03,1.09,1.0382566788513812
42030,3.4,3.29,3.3543858207319746
73207,1.14,1.35,1.1746031746031746
26045,1.49,1.39,1.5245134269524514
42406,4.11,1.69,1.6196732680577655
13235,1.48,1.32,1.2459218605029898
8075,15.64,1.85,2.1885435100073405
29998,1.0,1.0,1
36369,1.92,1.51,1.4465196509839366
31118,2.87,1.85,1.456265014544985
16009,2.08,1.37,1.2693886856582397
43393,2.8,1.22,1.1693599240236503
23270,1.11,1.11,1.0812821579839877
38132,1.0,1.0,1
60164,1.1,1.18,1.126176667928505
3365,1.0,1.0,1
5611,18.56,1.54,2.0424786680594136
46803,4.89,3.38,3.558313656785685
10827,1.0,1.0,1
37445,1.0,1.0,1
42876,2.36,2.17,2.077030198092285
2383,1.0,1.0,1.0989199580252464
42311,1.0,1.0,1
37879,4.14,3.26,2.6497320998629847
42162,1.71,1.45,1.360114122032091
