n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
62380,155357,142666,34189,96981,240109,158314,26.06,17.17,18.282826456221905
124270,164028,152266,17177,158754,3451,238241,32.01,21.47,22.27008899006072
219537,123006,67988,144384,61428,50264,261002,25.9,17.22,17.75170817621409
187996,123276,141813,219273,144082,124873,104106,23.08,17.02,16.857041118265776
167527,225711,39483,60796,166424,39746,227552,37.34,22.02,22.178044557345395
242702,137148,102219,194314,3970,176006,203747,24.35,17.62,17.832521610058247
16785,41785,198765,251002,154953,11216,78975,21.86,17.36,17.19575446520546
204492,8129,215894,226892,70629,123928,155910,25.0,20.17,20.241371103666477
188435,241213,230375,101609,187204,206598,241460,21.42,16.25,17.088818596861024
111918,103537,190873,209953,151233,116554,252731,32.45,21.18,22.445530390507344
245258,35166,230389,95818,25547,9407,35643,21.88,16.48,17.16024289750355
129730,56881,67628,253094,176171,114337,204202,30.35,19.58,20.944952707960205
164272,224192,78912,110401,132970,218491,101152,22.81,17.01,17.02985875423029
150476,91989,140011,153373,106843,153158,60918,22.45,16.18,16.86301373936643
237031,88280,178777,240053,243517,7513,224500,20.7,14.73,15.226518369215984
73317,259781,158811,175970,182338,42755,183137,24.45,19.23,18.89303971466515
225610,85561,252872,142020,237160,149934,149188,31.21,21.4,21.72990073263135
27282,187122,171838,55345,165930,218001,259017,25.22,17.99,18.023025710674453
150348,70014,74699,32619,16635,126353,223855,25.32,18.25,18.694389412035903
167446,259471,126748,23204,90198,209871,17461,29.35,20.74,21.049225818116614
107600,235168,39522,5275,77041,111972,201534,25.59,19.5,20.212125982086334
108841,228790,31173,11584,158594,161096,199657,29.92,21.17,21.09739146147337
11780,99039,188334,153714,86757,144402,230924,27.95,18.49,19.566065353921246
241665,257067,73157,132492,61853,261753,9440,21.76,18.01,17.828449073503403
81178,1896,20177,28342,157224,140398,8225,27.68,18.13,19.015439487044567
248747,51743,254654,106938,76444,160030,69041,23.17,18.78,19.097741213292956
40946,180809,11124,256871,227483,89080,82268,18.84,16.06,15.864185001424826
94423,251306,36261,235053,225891,99035,98763,21.34,16.52,16.504874599637443
120693,228036,136334,101238,168791,227234,156146,27.05,18.53,19.08684613216191
178512,146606,26888,162562,255035,246578,212733,24.55,18.63,18.615789085450466
132914,71119,113034,166275,188825,187595,62294,29.16,18.74,19.25921338141013
245481,78928,114673,256323,67694,136610,79427,22.15,16.7,17.403117032187076
143767,88842,3003,206673,108844,258855,152034,27.13,18.3,18.648504760102917
82542,5256,98701,161427,154456,165722,34935,48.94,26.6,26.9549414484908
15749,166076,164453,87149,122224,92514,178069,29.8,19.36,20.355502083053516
240474,92425,159610,185322,73118,193471,128320,28.18,20.25,20.471019923574424
5815,154501,15879,250305,177214,5571,252524,19.33,15.15,15.335508994125464
96774,65830,164618,119619,78285,155365,157667,24.04,17.71,17.77105518044537
83892,46509,95408,48561,81964,198733,96771,21.64,15.98,16.457156905108587
221207,156138,69241,78749,206386,98870,27491,23.11,17.01,17.383415274699548
202446,213137,7057,254639,149227,179236,192721,27.81,18.81,19.39558757738508
34451,81269,131074,58336,171369,210713,70615,30.55,21.43,21.721110838344465
62572,85927,49124,177750,114094,170272,182993,33.55,21.55,22.32774874359054
25433,26697,157476,84401,248813,87491,176928,30.95,20.84,21.006144889558765
218507,58840,114931,212275,224273,251839,44376,25.58,18.89,18.99775175834744
20957,88266,194529,170454,57152,231970,149003,31.87,21.06,21.946194491817568
118253,70936,58989,206309,31698,8889,138838,32.85,20.72,21.220088866680676
251024,50018,82612,211491,219206,219801,150689,28.89,20.06,20.38892853626723
48126,226421,73031,89157,211609,217041,168280,28.23,19.04,18.835687234920552
22422,211355,162354,90513,154528,33997,110434,24.17,18.17,18.710195137094935
76531,135894,208106,222815,71086,121823,90794,31.74,19.67,20.013631456727325
166246,109289,76126,110040,148984,107353,9317,30.89,22.0,22.631946898345344
241333,108335,40893,52316,1222,125135,247272,30.36,20.13,20.783524701441536
218245,230681,163226,258713,133730,113862,146504,19.83,15.48,16.10543661494676
249079,258410,243106,188025,58219,8472,195434,32.79,21.65,22.60018399967658
119713,219335,197494,173798,196087,136056,252540,34.31,24.12,23.97365620973065
75770,142569,89409,233230,59628,225845,17843,28.55,19.55,19.726870538314
224914,154318,254532,75238,31456,212386,64103,22.87,17.15,17.904250572284283
11816,9212,236875,210489,181850,134295,242182,32.25,26.18,26.449242616937614
52027,235029,231619,235844,112692,151244,12938,29.19,19.34,19.126733949561554
3445,126103,195375,31670,45041,131907,78613,25.61,18.74,18.949126913267367
62664,173774,5202,137616,140770,108462,13958,33.47,21.95,23.655360872700495
246164,239359,160475,29776,89483,32874,66184,22.31,17.19,17.62940096269719
254801,225880,141814,125094,212743,205081,16087,22.41,16.21,16.44793170374362
92233,57882,51729,32039,140151,232688,214122,19.05,16.53,16.44708027676559
31250,44905,62772,207532,71764,241635,233212,28.58,20.65,20.724081266418008
211301,33681,215875,241369,1967,127795,164785,35.35,21.99,22.022231995195792
149656,226113,104930,13089,198309,71145,65079,25.89,17.16,17.71197646781995
70408,162028,138219,136228,110882,13362,123967,28.77,21.46,21.528424258597898
84702,203554,214833,474,224663,14374,203225,27.06,18.36,19.144841180182777
33256,12107,32670,13063,17935,126566,255509,23.25,16.49,17.554917645999677
8653,223988,186835,22577,135110,131627,128448,27.69,19.31,19.658825188567512
82810,41167,82465,18815,92088,101134,169584,23.69,18.14,18.179489802858335
102140,153777,79722,94590,69449,50090,259004,44.38,26.13,25.82022397740928
86186,112381,32441,33452,145627,914,187706,21.0,15.53,16.080392068491435
189540,99677,208481,20945,148565,46807,11262,25.65,16.48,17.110344797704023
97851,120800,158448,170464,205159,141904,99684,34.05,23.13,23.307470239268415
166900,210019,11387,163296,232400,113139,13910,18.69,14.87,15.699061489713474
97627,164480,130063,199240,184255,82561,110235,27.28,18.6,19.06278526477931
249112,181960,109652,120806,4698,64247,57317,22.74,16.52,16.996716356652986
140466,70802,182234,154639,18764,210537,111381,27.73,20.14,20.736265807221372
58835,111635,34174,230600,7364,245493,85344,27.28,20.43,20.778686952379466
98103,253968,235367,146558,207334,228157,68728,37.96,24.27,24.186040596587134
31837,121672,181024,32281,246169,213181,191765,34.4,22.84,23.31523896880356
173615,222767,232611,138983,207741,98678,174997,26.71,19.37,19.070204295442174
28476,192344,83464,147808,139453,27035,212761,24.96,17.17,18.245930949999398
154077,187847,1284,124137,37622,61858,202979,25.1,18.7,19.057700494955984
101888,11616,138203,24064,147933,26030,172807,21.05,14.34,15.369701322497278
230809,98503,46964,214812,6157,89517,220603,21.0,16.47,16.71596658034745
223425,31793,6676,221234,30171,176563,126332,23.4,16.89,17.91374033806811
219200,182543,249668,74578,151801,78481,209386,26.25,18.85,18.958230613247927
23274,9507,261159,201174,147754,134040,138675,25.17,16.45,16.8726225779965
187474,62470,27982,145348,196336,26191,244989,23.01,18.14,18.440875639906874
145049,16027,144210,84999,227913,147843,47296,23.22,15.87,16.416560999277028
217070,20273,63471,261711,47126,169337,65527,26.18,17.25,17.685041203085188
119050,161475,183530,197536,247103,103213,66295,25.55,19.9,20.018896682413313
96330,157143,103976,246091,91824,145919,109633,34.25,21.5,21.82363480037205
253313,21826,98389,131153,61673,255080,243660,25.78,18.92,19.4552705297591
108221,221145,195928,253517,42105,108860,181099,28.17,19.34,19.985451959177205
149003,198211,151997,176647,242203,135552,179715,24.57,18.84,19.29813862553721
