n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
7585,6116,4376,2269,3049,105,5543,8237,7597,9907,1324,5472,9081,6694.29,123.24,131.67000000000016
670,6209,2775,7405,6923,2574,2759,3899,841,1817,2169,8294,9673,6695.25,120.31,121.90000000000018
1037,6285,1665,4770,3358,3674,6910,1437,4370,3438,6496,4606,5597,6693.54,129.73,135.41000000000034
707,3268,86,6736,897,6206,8056,2279,384,3878,6958,1835,9778,6682.36,162.48,164.72000000000017
63,1986,9481,3238,3326,5410,135,1368,2182,8843,286,8205,1389,6703.94,204.64,211.11000000000016
9387,8138,8807,3246,6883,1127,6523,3148,1530,9499,2381,2827,9976,6693.24,109.36,113.5400000000001
675,887,4423,9094,9934,2446,4396,9425,560,1987,6592,3879,2649,6695.69,133.63,137.34000000000012
8272,705,5995,8553,9670,9260,1421,5688,1801,9570,5989,7394,3441,6686.24,101.42,105.36000000000004
6589,3256,9411,300,6208,9957,5385,10,7103,1830,3496,3632,7274,6685.43,260.93,281.76000000000056
4417,5320,1455,5032,4667,1688,8478,903,416,6248,9182,7022,8148,6682.33,122.94,126.32000000000005
5670,4067,9273,1085,6963,3783,1569,6568,8353,6110,9182,6051,2279,6695.98,102.59,102.61000000000006
4756,2802,4242,481,827,2830,4308,2690,1970,9937,2430,194,799,6670.44,178.51,185.62000000000026
997,7379,3417,6371,4820,242,5808,4669,2304,7879,9206,4550,2249,6681.46,112.88,114.72000000000006
1418,9108,4849,1932,1074,6880,7395,2335,9206,6275,9636,2770,4491,6684.39,119.13,126.05000000000013
9785,9969,8100,5715,1625,793,4535,8664,2102,2839,1380,2657,3643,6683.91,124.26,120.8500000000002
213,3324,2881,7760,7482,9691,9162,8937,6361,1363,2835,8988,7898,6681.65,122.32,124.22000000000008
9714,4299,8772,1090,471,9519,9588,7139,8918,5058,8576,8634,8800,6691.57,107.04,109.36000000000007
1074,9402,8882,4920,1053,3674,2252,1690,1632,8055,7430,990,8031,6684.91,121.03,127.7200000000001
867,9878,478,6113,3991,7514,3786,6082,9390,8125,3983,589,9780,6682.28,131.24,128.30000000000013
1386,768,6713,6662,9642,1129,1322,3098,558,9963,2970,1383,1062,6684.05,151.95,152.23000000000013
489,5812,7704,8962,8774,7776,425,1233,5469,1386,5267,140,7599,6691.06,166.08,167.82000000000028
7358,9670,2434,6325,7835,2259,1740,5714,3789,7397,2120,3148,3623,6694.86,108.6,109.65000000000009
1782,1812,863,1967,1222,1352,6101,1697,384,7659,8552,3287,6053,6694.91,141.36,141.67000000000016
1329,3869,89,4200,8484,3233,253,7196,4149,364,1691,8510,6834,6681.12,211.82,218.99000000000026
947,4116,7791,5162,9916,3615,960,4508,2166,4917,637,3058,5790,6682.48,126.29,125.68000000000009
6606,118,4959,1546,482,5204,7197,4049,6825,9898,5271,8056,9230,6684.08,131.98,129.8200000000001
5684,6538,7046,3423,1287,4528,4929,7565,7644,9313,7469,7207,6308,6686.95,90.6,91.86
3052,5398,6589,964,5325,1504,2794,5202,8910,440,3089,3458,5973,6689.99,122.65,117.67000000000004
2255,1407,5535,7324,9937,9822,6305,3460,8879,5494,1242,313,9051,6684.4,135.92,134.49000000000018
6911,7710,3724,5303,8423,8230,1623,7589,52,4663,8740,3360,1170,6692.01,165.67,167.45000000000022
3665,176,5155,688,1498,2443,5383,2675,1573,8349,6615,6479,6380,6687.67,155.06,158.36000000000024
9610,8293,2209,8334,5855,5881,4422,3309,5250,6308,9294,2988,2918,6681.09,91.43,93.04000000000009
9351,2810,154,5013,329,4563,7844,8561,6998,1535,4469,4668,2354,6689.56,123.69,134.5500000000002
8469,7397,7844,3802,2934,5423,2403,5695,9845,833,8936,4564,5641,6688.61,103.36,103.56000000000007
429,9479,3054,8810,1582,7429,2204,5582,3453,8898,2201,6926,3548,6688.0,133.98,135.72000000000014
8443,3322,9316,6932,164,9091,808,5813,8129,6096,997,6101,6529,6690.79,152.34,149.9600000000001
7595,7166,3124,9109,1617,2720,9624,1390,5810,4263,4048,7693,8610,6690.6,98.41,100.37000000000008
3052,8702,197,8844,5496,3652,2839,460,925,9610,9520,3282,5550,6698.97,151.74,156.46000000000026
4645,2126,5410,4876,6481,590,1251,6648,4020,7438,7607,686,5150,6691.48,121.13,123.5800000000001
2835,2356,9411,3271,8572,9516,6249,8221,2491,6213,541,6501,2296,6689.42,127.09,130.6800000000002
4678,6817,7894,2963,1549,8394,8164,8526,4276,4156,6124,5682,8796,6684.11,91.05,92.55000000000007
