n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,35743,64073,17083.83,1113.49,1591.3999999999987
25966,54264,70556,70680,12348,25294,73848,72563,34802,11548,55666,43985,12207,17084.35,156.01,152.88000000000014
47466,53732,32831,58354,12291,25842,38166,12786,5987,26328,47235,63793,25391,17105.81,84.87,84.40000000000005
67456,75482,66019,3725,47366,32098,56320,39888,46842,15674,11755,65556,68847,17105.84,315.11,356.11999999999966
26099,15312,35112,40931,25719,49782,63405,29194,18101,27510,68438,1641,24739,17087.92,90.78,89.68000000000002
22169,2235,43635,73104,40124,49103,49467,69123,51008,37899,16624,64062,7054,17100.53,143.54,141.2400000000001
24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,10023,67723,55891,17092.57,214.23,236.56000000000006
61725,39775,53616,11263,25184,34841,59160,63919,22561,2430,2866,70509,16186,17076.6,499.38,575.4400000000002
32917,47323,24583,33595,65894,59183,43180,67747,33392,53814,55278,63622,35119,15731.15,40.16,39.59999999999999
62221,62723,64490,18636,49476,65096,40065,61244,42387,48034,21368,49288,34839,14366.72,52.98,42.200000000000074
41957,52203,63962,20733,38114,73381,811,58898,7484,23930,3946,74680,14698,17109.18,440.76,502.9599999999983
48615,47449,65200,8162,25248,20235,35291,1942,55327,68794,64447,9937,61459,17101.86,383.68,428.48000000000025
30417,13127,48616,47444,19000,31897,41723,18910,4938,12756,13819,5932,62636,17084.26,287.15,318.759999999996
60648,9043,4043,72276,16647,10950,21110,34758,59242,65495,2658,17966,24745,17108.13,178.36,191.04000000000033
57787,62804,57603,58599,73215,36229,62577,8345,38241,47637,37495,47204,4439,16920.81,77.95,84.83999999999996
10968,65851,36147,36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,17090.64,246.05,276.40000000000026
70189,4287,22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,14946,17095.71,270.59,304.9200000000002
52383,71712,17785,60824,64819,9854,16783,9695,45927,68192,3994,24337,68868,16932.23,121.54,124.64000000000021
19700,24078,36923,19792,66495,74506,50896,29239,29045,73932,16495,54936,21388,15725.3,116.32,106.91999999999999
41484,31501,73533,75020,624,74568,50683,24660,42632,49949,68982,57795,1268,17089.42,744.77,985.3999999999975
52102,69571,72228,17860,30630,71293,48788,35638,24267,19583,21512,17607,50423,17104.54,94.78,98.71999999999993
9735,8004,1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,71140,17086.38,712.99,844.5200000000001
29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,57401,15736,16410.83,38.12,39.31999999999998
14709,23304,6555,3982,55748,37621,33513,58113,30401,26495,70201,28043,36414,17097.5,267.59,293.52000000000004
1718,33415,69080,43381,67818,12278,4291,47454,48121,15351,29655,3671,47233,17097.52,436.43,500.3199999999995
44643,57098,6783,45089,18271,3984,1288,44065,8924,63561,338,60768,34563,17081.05,1211.43,1848.719999999996
11471,35812,30175,17351,16506,54947,71535,23834,31845,50319,56242,73864,67838,15889.15,61.1,64.52000000000007
62971,35409,33182,17927,39197,4307,25235,58775,13726,23080,75505,14213,339,17093.05,154.97,163.2799999999998
67314,21032,15717,19921,51528,62088,63728,69572,70973,61662,28231,50902,20230,16942.13,47.45,49.88000000000007
60041,1397,44271,54734,33006,41859,17410,37458,48626,47563,29268,702,39966,17073.42,792.85,1058.0399999999988
23153,10817,53431,30344,11694,25458,49860,53980,16496,19338,68131,6598,68194,17109.12,200.42,204.20000000000002
68794,63970,47744,43082,51072,35783,8745,34284,17235,5401,14340,20331,66209,17077.17,61.79,64.11999999999996
66388,14889,11359,11337,16368,28327,46011,44348,20742,32011,22955,24121,29566,17103.25,277.17,280.55999999999773
16449,62793,60000,14485,17916,59711,25731,74960,48641,18954,43549,34554,8949,17087.45,142.38,155.40000000000046
35908,200,8010,3915,62870,59735,41693,8032,1479,35999,13288,50340,44033,17100.33,602.97,754.6000000000007
13360,48909,18607,19307,48546,61474,53008,2534,69692,19773,13615,58427,48956,17122.38,82.85,87.52000000000001
1632,16713,72263,62928,34772,9224,62681,15868,52325,26025,71212,22274,57398,17107.89,294.02,310.59999999999997
43369,33461,71020,45338,38573,71408,35822,59369,72842,5995,65601,32724,430,17105.91,766.03,1094.2800000000009
69069,64920,72997,70357,33394,22317,4644,42045,1825,27505,74788,39865,24988,17097.27,303.68,358.04000000000013
20186,36446,7630,35736,39658,49051,28526,22488,358,11810,46830,75635,24239,17096.29,661.25,806.4399999999982
45849,24022,62587,28936,62347,50373,71694,47074,16105,11489,56352,7136,26711,17093.14,105.61,101.67999999999996
57552,35291,28688,7392,63235,66024,69098,33074,68300,34817,47329,39414,55848,17088.45,115.63,115.9200000000003
48619,12383,71444,54289,21292,36389,7998,66072,41715,66548,7527,10241,14653,17090.63,326.81,392.52
7964,57488,56433,69941,11873,23143,34494,46090,157,8296,34855,40531,45324,17085.71,672.07,975.0400000000001
50901,52887,10208,15052,37084,64955,58568,33693,40652,31513,1973,6669,67550,17105.78,372.5,399.9999999999977
71037,49895,20101,28789,38619,1606,14067,34542,17735,73219,15559,4056,52250,17070.27,291.69,350.2799999999999
33718,64065,27871,9141,36131,23001,17684,20154,12953,3114,28514,42897,55032,17071.55,134.27,138.99999999999991
62312,75114,63937,59158,42321,59513,25282,23244,69720,14808,28971,18255,51267,16083.03,47.21,47.16000000000001
29209,46080,61037,73919,36002,25248,74645,29598,3549,53330,31987,51977,75630,17084.38,104.2,109.72000000000017
15661,4495,41289,47703,65403,33174,57153,49372,39758,47269,68748,48820,7491,17117.26,336.3,381.55999999999983
53902,23563,39965,37991,61893,31534,13638,60410,75508,21025,48030,75467,56183,15900.49,61.96,60.56000000000006
61429,42944,9378,59461,56734,63617,1559,14220,8486,63054,56888,7707,3398,17090.07,226.9,251.28000000000011
67518,69100,46045,47506,21048,23549,62919,69660,9254,53231,15063,3896,45449,17115.16,174.64,179.12
30526,70318,33022,68414,34629,50620,47314,385,45095,54804,39304,22938,64736,17090.6,322.24,350.72000000000014
46226,4950,2056,71087,26817,855,5858,3983,62310,13479,73675,54453,63372,17089.57,467.43,547.1600000000004
42811,61664,26521,26963,49054,18865,14447,27737,6506,29200,35315,54742,28889,16912.5,117.91,134.03999999999982
46775,62274,48447,19672,48547,36619,24955,73600,7267,65760,26128,26319,52580,16920.92,87.83,89.16000000000001
69273,6121,55688,3196,10017,10700,15576,25302,66268,12955,67938,74567,74601,17096.62,642.73,760.2800000000003
63169,43279,24384,57789,27593,1224,28885,42757,28055,71094,74359,38847,19687,16905.14,103.4,104.84000000000022
930,3818,38306,13776,53084,67100,28181,27223,54134,73008,71180,65299,11664,17105.0,194.75,207.96000000000006
56806,70707,22378,18089,26135,37066,55218,39410,52515,4289,57457,28180,25733,17098.65,82.95,80.84000000000002
39009,30518,56518,47592,6240,41276,47529,46858,53236,56539,46947,69398,53558,17098.5,142.17,139.72
37490,20127,33772,25907,61162,65711,22721,72400,982,19624,8569,29319,70073,17100.21,124.12,125.76000000000016
33455,60902,1598,27668,71463,39991,7633,73661,5245,64201,50947,16306,45887,16923.16,168.45,149.31999999999758
42491,17988,38017,70709,455,35410,17032,35270,42071,11311,69394,45937,15720,17088.05,198.35,210.96000000000018
75813,27,31770,40191,27351,27432,9051,56456,3549,46295,41466,26410,75579,17103.16,1094.81,1816.7999999999977
53500,50158,73854,7123,7739,24419,73426,30807,68662,32551,38240,22084,33588,16938.52,83.34,88.95999999999992
23151,46852,46328,37435,73937,29436,20981,9361,16536,75315,73025,59323,7191,16054.05,61.53,63.28
15001,10525,72658,5209,46924,48895,58501,53140,36321,67908,31270,54555,55461,17114.13,102.69,107.9600000000001
42865,58504,49929,73453,70695,32354,6531,12240,55558,66649,51282,14027,67057,14710.27,27.94,28.559999999999995
58882,43534,22686,13174,9529,12983,24629,26925,65125,31842,70915,724,46907,17091.07,350.0,410.28000000000094
24454,5873,4573,51471,946,37065,57987,15404,26329,63015,20914,503,1960,17097.67,1226.52,1833.0000000000005
62181,46184,32139,19046,58009,49610,54293,73244,31052,42952,28403,15127,52449,17103.85,89.47,87.64000000000001
60842,6306,28341,38778,74235,74192,35718,70578,13943,74368,33676,29669,43086,16902.73,58.81,61.19999999999995
47945,39980,35988,52591,56644,41334,58750,45655,26218,15349,54382,35300,10750,16410.05,59.66,57.92000000000002
30551,45808,67010,5443,10218,14941,20607,1938,66283,44733,2304,55411,5685,17095.43,132.44,142.24000000000007
16511,25284,1617,15287,36051,22407,27651,29148,13718,28346,1418,42465,52210,17091.77,277.39,302.3600000000001
9338,3191,47580,72165,20682,58869,19348,56923,36412,6838,73940,74572,50305,17086.73,160.54,182.68000000000015
39353,61500,50,39303,38350,19391,162,27900,38976,14380,16866,409,74482,17091.7,729.09,929.1600000000004
48864,46717,14856,71891,26335,45406,53344,42263,14559,25164,33033,15677,60075,15394.74,34.1,36.519999999999975
56309,15401,43286,47541,31682,1737,54455,34257,16037,22594,2836,4232,1889,17089.51,664.95,724.0399999999959
1631,41591,9839,57671,7083,20090,35924,36273,38990,32458,28923,32663,43288,17099.39,143.98,133.6800000000004
69433,75399,35776,20559,6879,11725,31637,61150,15275,68199,51865,70487,63752,16592.64,82.07,104.839999999998
50332,43571,17185,68566,9721,19408,36055,32045,5545,28790,41692,3188,49942,17106.24,274.66,277.56000000000057
45709,44004,23153,59440,27784,14900,41305,21602,18609,25213,20413,10928,23336,16419.78,49.79,52.07999999999997
