n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2015.48,193.14,224.7200000000002
2027,6645,4148,1715,3282,5258,248,3761,3992,1916.35,44.51,44.68000000000001
3712,3198,4054,4695,1574,6803,3298,733,3973,2016.49,350.71,460.4799999999992
1918,6217,163,5743,2185,4261,3339,3885,3105,2016.78,277.48,315.2000000000005
5947,931,5430,2116,795,6670,516,3165,5080,2016.43,107.92,116.48000000000008
6795,3090,882,5413,475,2772,1920,5663,704,2014.81,294.11,358.8400000000004
4076,5322,4233,1703,4763,6622,1164,4970,527,2016.5,311.26,354.88000000000017
4421,306,4003,5749,1588,1214,7047,4742,3737,2015.79,179.74,211.28000000000026
5971,4787,3646,2340,4565,2922,7004,3490,1105,2017.57,202.24,233.79999999999967
1296,6261,4925,799,4356,5653,2570,5751,2924,2016.27,95.87,101.08000000000003
5274,6909,4052,4125,5111,1619,2529,1230,2914,2015.18,194.51,219.60000000000016
4331,2329,4176,5382,585,6620,7018,4156,5745,2017.77,83.33,85.24000000000021
4464,1801,2819,1997,97,2422,2811,1800,2185,1974.31,40.95,42.44000000000002
275,3468,2087,3087,2444,6834,5778,3415,1435,2011.79,183.82,196.52000000000012
5385,3246,952,1361,5432,6980,209,1653,6278,2015.05,157.18,171.16000000000017
1316,2457,954,108,6524,6261,3116,2800,6851,1815.6,42.17,42.880000000000024
1393,4662,3568,1898,1139,3359,4620,3654,3335,1934.54,43.59,42.56
3423,656,4821,573,2365,5872,779,278,698,2012.38,456.57,636.8800000000001
5433,872,6260,4267,4319,2950,1258,6616,4136,2014.32,177.48,199.43999999999994
3999,5801,1216,4951,515,1553,138,1150,2791,2011.74,335.54,420.7600000000001
3164,5392,4699,989,6092,2452,2879,2665,2998,2019.24,684.46,1015.7200000000018
24,5290,6845,4087,1720,496,5056,271,6220,2014.9,233.34,278.9200000000001
6623,6688,4751,1408,1456,2764,3531,3616,990,2016.88,291.76,353.7199999999998
682,1642,4959,1834,4073,6646,3876,6473,1265,2015.27,253.3,307.3999999999998
3121,999,888,4757,5906,3708,5307,1035,5892,2016.17,297.44,346.32000000000045
3600,4214,5943,740,5861,3860,4619,3225,6688,2016.62,120.61,130.32000000000005
2955,3730,1847,417,1617,400,3655,912,886,2011.39,365.21,428.9600000000005
1730,5940,37,5802,4920,5009,185,5367,2982,2012.84,101.39,99.0800000000001
6793,3542,4324,764,6135,6190,4916,4117,6711,2014.46,217.58,234.00000000000006
5776,4661,1643,4108,1879,2655,4306,3146,6094,2015.48,468.9,629.5599999999991
4258,5302,1607,54,2372,5023,2428,654,6089,2015.91,211.42,212.72000000000057
2629,3300,1832,5180,2428,652,4483,3436,6096,1673.26,23.82,24.07999999999999
3024,6609,6068,6967,2628,4229,2475,5120,6809,1957.84,47.34,50.76000000000002
2923,6416,2423,5336,6928,895,1603,3974,3030,1813.93,44.14,45.68000000000001
3101,4792,6939,2555,1681,2379,3252,5021,3141,2015.42,149.9,165.91999999999962
6902,5606,4289,5657,5964,2914,6724,5537,4955,2017.8,140.29,156.04000000000016
4793,2967,5513,3502,1604,4013,6739,4333,4155,1996.96,116.43,134.7199999999999
6866,671,2202,1338,562,4081,6005,7097,2219,2014.03,208.15,244.83999999999986
3438,6390,958,5116,6793,6758,2244,2389,2245,2017.18,648.15,889.5200000000004
6588,6761,4130,2200,2271,5178,3373,2003,2960,2019.43,149.94,164.7999999999999
2013,2031,6473,4134,6122,3751,2047,1918,6662,2020.01,833.27,1259.960000000004
6643,4887,4302,6797,1600,3014,4068,6396,866,1879.19,45.96,51.84000000000012
6499,914,3178,689,5363,1398,6391,4642,3502,1955.76,44.02,42.32000000000001
369,6440,1120,180,4999,1566,5611,2167,713,2013.06,448.47,554.1600000000004
781,3790,3766,5482,2312,4637,759,1034,4973,2013.27,131.5,136.51999999999992
2929,7086,5346,540,2620,6476,317,6845,687,2012.25,133.75,137.08000000000027
7037,1124,5354,6591,3000,6786,614,6674,1890,2014.5,175.26,197.0000000000003
5936,303,4913,6473,2615,1821,2429,6095,2928,1735.07,25.24,25.479999999999993
2677,541,4260,933,5909,4993,2851,3559,1308,2012.07,281.33,324.9600000000005
1286,2088,3189,1218,3532,5962,6407,533,817,2012.57,333.13,392.35999999999996
4378,1823,672,2401,1447,2760,6139,1629,893,2012.69,321.83,363.96
416,468,4553,6442,6030,1455,6759,1398,4583,2016.84,199.62,225.04000000000033
5239,2676,2419,1984,6030,4099,3923,908,4610,1755.97,41.18,40.919999999999966
5884,679,1126,6140,1086,1846,2677,1786,3340,2014.06,263.87,320.19999999999976
1424,1384,1106,6242,3607,498,5692,3672,4796,2013.96,259.01,276.44000000000005
