n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,35743,64073,25966,54264,70556,70680,12348,25294,17084.68,1144.75,1633.8399999999988
73848,72563,34802,11548,55666,43985,12207,47466,53732,32831,58354,12291,25842,38166,12786,5987,26328,47235,63793,17091.94,189.76,193.12000000000015
25391,67456,75482,66019,3725,47366,32098,56320,39888,46842,15674,11755,65556,68847,26099,15312,35112,40931,25719,17100.3,352.07,375.2399999999996
49782,63405,29194,18101,27510,68438,1641,24739,22169,2235,43635,73104,40124,49103,49467,69123,51008,37899,16624,17105.5,196.31,198.88000000000008
64062,7054,24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,10023,67723,55891,61725,39775,53616,11263,17120.75,239.41,260.4800000000001
25184,34841,59160,63919,22561,2430,2866,70509,16186,32917,47323,24583,33595,65894,59183,43180,67747,33392,53814,17097.47,535.17,595.7200000000003
55278,63622,35119,62221,62723,64490,18636,49476,65096,40065,61244,42387,48034,21368,49288,34839,41957,52203,63962,16930.15,74.85,71.56000000000004
20733,38114,73381,811,58898,7484,23930,3946,74680,14698,48615,47449,65200,8162,25248,20235,35291,1942,55327,17105.56,724.75,858.6399999999985
68794,64447,9937,61459,30417,13127,48616,47444,19000,31897,41723,18910,4938,12756,13819,5932,62636,60648,9043,17093.37,370.57,398.599999999996
4043,72276,16647,10950,21110,34758,59242,65495,2658,17966,24745,57787,62804,57603,58599,73215,36229,62577,8345,17088.28,199.88,207.60000000000028
38241,47637,37495,47204,4439,10968,65851,36147,36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,70189,17096.35,296.06,319.4000000000003
4287,22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,14946,52383,71712,17785,60824,64819,9854,16783,17099.3,311.57,345.0400000000002
9695,45927,68192,3994,24337,68868,19700,24078,36923,19792,66495,74506,50896,29239,29045,73932,16495,54936,21388,17090.05,169.74,190.00000000000014
41484,31501,73533,75020,624,74568,50683,24660,42632,49949,68982,57795,1268,52102,69571,72228,17860,30630,71293,17125.99,801.56,1008.5199999999975
48788,35638,24267,19583,21512,17607,50423,9735,8004,1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,17102.79,758.8,918.8000000000003
71140,29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,57401,15736,14709,23304,6555,3982,55748,17094.56,280.4,317.4
37621,33513,58113,30401,26495,70201,28043,36414,1718,33415,69080,43381,67818,12278,4291,47454,48121,15351,29655,17100.03,328.0,376.2399999999995
3671,47233,44643,57098,6783,45089,18271,3984,1288,44065,8924,63561,338,60768,34563,11471,35812,30175,17351,17095.18,1365.84,2034.759999999996
16506,54947,71535,23834,31845,50319,56242,73864,67838,62971,35409,33182,17927,39197,4307,25235,58775,13726,23080,17088.8,95.36,96.11999999999992
