n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
6499,4700,6733,660,3973,6244,2143,301,3,1192,5429,1659.69,58.69,63.93000000000005
4804,3852,6223,6019,3056,2616,6308,179,2233,4004,6569,1604.89,52.44,55.29999999999999
1622,5978,3391,4409,4417,5587,771,1580,4615,4535,5730,1653.32,129.42,133.71999999999997
6595,5971,2175,5430,6581,4997,5617,721,6916,3479,2749,1638.05,86.73,90.74000000000001
762,2966,6555,3358,6592,2051,3647,5731,768,6189,1615,1660.97,145.47,143.82999999999998
5740,5201,6524,2385,799,374,4821,1645,6782,5369,2952,1660.23,204.87,238.4299999999998
3987,6821,1586,4216,4717,5280,5717,6598,4126,232,5189,1649.64,92.0,94.84
2960,2006,4929,3520,2493,2927,4826,979,734,4097,5559,1649.2,160.44,173.11999999999995
4302,1631,957,4982,5429,2194,2558,5890,1607,3111,3962,1636.47,47.72,46.96000000000005
1824,1131,4893,1719,6832,7090,5719,4277,102,1546,6373,1659.63,122.36,126.35000000000008
1385,139,5308,2727,4569,5499,5081,5067,2507,3068,3091,1653.57,113.84,124.50000000000014
4320,3188,2368,1039,5560,4003,440,1518,3464,4865,6113,1445.63,48.9,48.039999999999985
3258,786,3614,2009,6600,729,4941,5490,3654,3663,6421,1660.89,102.33,107.23999999999992
6809,3113,6521,626,4232,3493,3857,2485,5780,6689,3351,1657.54,59.12,63.98000000000003
703,1574,6115,5572,2177,3697,3994,5919,6422,1410,151,1483.02,39.1,36.250000000000014
179,4406,1011,2057,4828,6568,2957,1536,2099,4118,3698,1660.55,139.04,152.2700000000002
2698,4234,2087,3363,3454,5014,3976,2194,4935,3888,5376,1361.42,23.9,23.27999999999999
3920,4030,1164,5908,3092,4068,2504,5197,6592,3827,2649,1620.63,56.05,57.970000000000105
3002,5400,1335,5074,3080,5688,4940,2177,2622,5292,3262,1638.12,51.87,52.17000000000002
3997,5974,6499,1295,6780,2382,4586,50,5110,3681,467,1644.88,84.13,82.7600000000001
1495,246,4996,6337,4667,918,5587,5886,3038,2965,4075,1540.22,59.03,62.040000000000056
6991,4831,510,1578,1264,2205,5025,121,3457,6604,6408,1654.37,101.81,113.55000000000011
6554,6664,4299,4027,621,3841,1901,820,3038,2965,1187,1652.26,38.49,39.149999999999984
5578,5124,1993,4969,2607,1181,308,5144,5473,797,5848,1653.4,79.76,85.16000000000018
863,370,5288,3914,3790,5931,565,5154,252,5745,4517,1652.72,81.59,86.64999999999998
1040,5051,6821,684,1319,5063,5170,2172,6868,5359,3702,1638.45,41.88,44.72000000000004
4093,5683,166,6482,5221,1122,6703,1546,3611,3925,6377,1659.9,78.04,81.17000000000009
3600,3662,4575,2264,3911,5836,4745,521,6811,6555,2390,1392.13,35.49,34.01000000000001
2977,2343,2950,277,685,4115,7029,2259,2292,2245,3875,1567.7,45.18,46.28
3528,3639,3042,261,5847,701,2044,6687,4953,5231,1953,1210.19,27.45,32.35000000000007
4386,6106,267,6054,1419,2755,3035,261,426,6060,6268,1505.52,41.85,43.80999999999981
6154,1713,5740,3547,2813,635,1291,5992,5536,934,3273,1648.61,166.27,178.80999999999992
4482,1111,3801,6086,4051,5237,615,1048,605,2870,4262,1634.49,62.1,62.14000000000004
249,1521,4304,5800,1231,1504,2307,6053,1237,4155,4656,1326.32,27.85,26.35000000000001
6963,3181,6526,1827,1815,5698,4620,5859,1030,3433,5659,1658.14,133.92,142.43
1336,6203,2592,1968,4595,4688,39,6442,6595,4660,3167,1294.01,28.53,30.880000000000003
1541,6227,2664,7003,3121,4311,3612,79,3256,6921,4348,1654.73,93.54,100.1300000000002
4514,6963,5423,1116,5868,1914,5285,4455,6596,6085,3049,803.54,18.88,19.15
2227,5460,1516,1223,1344,5654,5123,1100,3151,608,500,1646.09,92.86,96.05000000000001
100,326,3868,6217,485,938,5331,5824,4425,820,5519,1652.48,70.28,68.47000000000007
3011,4879,263,490,4446,1841,6442,3332,1847,6255,4630,1460.22,25.15,27.57
5633,2404,759,3858,633,5932,4697,7079,481,1381,5417,1623.2,54.08,51.81999999999999
3587,983,919,5750,1456,409,5602,248,6144,6887,5537,1642.82,63.8,67.25000000000003
5975,3484,5332,5802,2351,2094,3632,1900,1655,6683,7039,1655.93,103.36,99.76000000000013
5359,6380,4387,6451,5281,1752,2275,4851,107,2088,4317,1656.26,95.54,96.07000000000008
6476,5995,6101,5801,5602,2711,6365,4238,767,4791,4877,1557.47,43.76,44.649999999999956
5287,268,2965,3007,5663,959,1853,6249,229,2952,5670,1663.89,402.73,494.58999999999924
