n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,527.14,33.32,33.65999999999999
485,640,594,67,620,13,930,533.55,59.22,64.71999999999998
857,480,265,564,239,196,734,530.18,33.93,35.19999999999999
481,553,856,562,487,406,654,538.81,27.79,27.820000000000004
881,154,237,650,155,888,948,528.75,34.36,36.04999999999999
535,399,759,15,687,795,65,533.56,60.28,64.00999999999998
163,776,980,605,43,308,798,534.78,37.92,39.67999999999999
31,843,886,275,484,609,736,532.43,48.22,48.62999999999999
942,899,396,731,807,943,437,514.95,32.62,32.89999999999998
404,745,820,590,455,987,958,521.64,24.46,25.899999999999995
137,899,374,99,36,139,506,532.84,53.08,55.32999999999998
222,264,988,688,446,797,641,538.05,34.79,32.699999999999996
875,308,431,519,853,395,587,517.58,27.55,29.32
359,546,599,417,598,237,925,535.34,31.28,33.309999999999995
344,698,937,951,29,876,286,526.58,42.09,42.619999999999976
620,687,712,167,715,881,334,531.56,34.43,34.499999999999986
987,554,926,585,582,106,730,522.03,31.15,32.44999999999998
671,216,648,851,587,273,291,523.84,36.37,35.66999999999998
127,64,493,874,654,495,90,533.87,46.27,45.749999999999986
352,819,68,420,918,154,20,531.71,41.8,43.499999999999986
300,437,787,425,893,121,45,533.38,39.44,43.089999999999975
619,629,779,46,386,735,600,534.72,42.57,42.79999999999999
338,564,902,944,285,517,241,535.67,34.77,35.58999999999999
36,317,7,78,110,614,548,531.68,94.33,97.12999999999995
32,971,202,994,417,298,625,531.96,35.0,35.749999999999986
269,159,706,43,888,347,321,534.35,44.19,45.889999999999986
368,981,141,918,882,386,385,537.66,30.04,30.64
471,890,532,395,659,887,609,538.28,29.21,29.66999999999999
697,572,105,635,996,963,830,529.95,31.33,29.60999999999999
519,277,441,649,737,732,243,538.03,34.78,36.19999999999999
958,308,447,264,533,310,561,520.49,32.62,33.80999999999999
347,11,807,425,593,322,20,532.8,69.04,71.78999999999996
385,630,603,647,136,61,648,523.36,32.66,34.67999999999999
642,340,477,361,695,939,361,513.45,20.12,26.769999999999992
623,723,285,755,501,22,603,537.45,34.99,35.329999999999984
62,977,692,21,986,378,257,538.81,48.37,50.97999999999999
643,467,305,606,615,327,181,535.05,33.1,34.87999999999998
372,189,320,776,378,864,609,522.39,33.9,32.779999999999994
270,307,806,386,107,790,832,533.84,34.08,35.54
27,994,582,700,752,134,317,537.96,53.66,52.289999999999985
512,227,669,823,275,244,335,530.14,36.96,37.17999999999999
191,694,445,665,714,99,104,533.59,44.12,46.119999999999976
615,329,971,341,691,853,229,515.91,28.36,29.56
448,829,876,983,173,81,344,529.8,37.62,39.929999999999964
759,665,223,906,582,461,277,535.7,37.69,38.09999999999997
230,805,123,34,542,980,195,530.31,43.47,45.069999999999986
322,826,856,858,588,187,884,526.09,26.56,28.089999999999996
285,348,826,847,657,87,825,530.08,30.82,32.339999999999996
634,353,603,132,431,298,530,537.03,31.02,31.519999999999992
812,870,277,475,354,649,426,525.78,30.16,30.069999999999993
297,429,581,419,36,942,423,537.86,46.15,49.18999999999996
159,204,4,488,965,852,901,534.1,51.04,53.049999999999976
