n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
31190,71333,17094,48490,62135,8588,1725,9291.86,25.54,27.08000000000002
61503,33994,72192,30714,25132,61638,70906,5262.82,13.14,12.779999999999996
72041,62436,52053,19741,30398,19873,68574,2278.77,8.72,8.63
51109,1985,8392,20892,5608,39487,4064,10311.14,315.26,343.2299999999993
35314,61964,50804,55959,51768,75616,58277,5698.87,12.53,12.929999999999994
17583,47909,12773,4703,17821,64865,28440,7644.32,26.56,29.580000000000062
33814,57168,39456,55200,66485,50576,75238,2068.36,10.12,11.459999999999996
45994,70005,53421,30459,44140,3756,36658,10317.95,56.34,57.90999999999998
21377,42780,71010,74967,74594,13641,27672,9382.34,46.15,44.62999999999944
75174,35007,37349,16309,8317,63176,63374,5170.94,22.17,20.289999999999935
11602,45099,8730,53800,19761,2637,38520,10323.34,86.72,93.12000000000026
55986,54420,15586,5792,5890,49519,43378,7644.23,26.19,23.75000000000002
72201,36578,66246,30926,4720,40589,948,10323.98,126.04,135.53000000000006
10088,14171,70199,4112,25871,53469,38222,10321.98,79.12,83.82
34520,20473,5562,44540,41134,47211,18130,9907.13,27.62,29.430000000000007
49517,49381,60346,68167,50619,73303,13444,8879.54,24.83,24.98000000000002
66457,35559,56517,31147,39464,57336,33847,4352.97,9.64,9.579999999999998
68305,39713,71883,44421,1501,54422,41271,10330.21,49.98,50.06000000000005
2628,49350,17467,7874,43574,61112,46257,9686.86,55.6,52.870000000000104
46212,36559,64160,2907,7939,2785,48387,9389.29,29.04,28.319999999999983
32915,59809,39142,41946,23254,47704,24280,3211.21,11.92,11.329999999999995
40982,48385,34620,39374,49435,13745,3528,6923.87,27.1,35.229999999999464
74613,17225,40634,65537,29168,35307,31286,6823.34,16.09,17.219999999999985
42963,24562,57047,12716,13348,42200,43745,8069.73,19.29,20.009999999999984
29420,57465,22188,10478,44133,28576,74501,7841.57,24.56,27.72999999999987
59126,35468,29494,15849,4444,69419,25009,10219.79,78.58,84.35000000000002
41306,75344,24063,36515,44578,11211,45256,2778.37,10.33,10.359999999999994
16998,55217,38265,67947,35543,60911,45397,9197.55,25.77,24.96999999999999
54644,38063,55020,74492,53676,4658,54167,7428.6,19.2,18.799999999999983
20446,26158,611,62567,66865,56931,73252,10335.47,71.47,79.03000000000006
29109,4236,59856,68028,37885,71284,44704,4549.65,9.89,9.629999999999999
29814,8921,37619,15728,32051,5908,4606,10318.02,156.39,163.63000000000028
67147,26013,56346,75622,6469,1722,63051,8570.29,27.31,28.490000000000023
15835,22520,65953,39306,31332,2601,68808,10337.05,170.8,179.88000000000002
70385,54231,6979,14888,44741,16437,33092,6617.88,14.59,16.880000000000003
70907,62547,8043,46116,28941,25864,16019,8875.92,22.08,24.039999999999992
70075,15625,22452,31386,35882,16840,983,10324.74,59.57,61.780000000000015
63897,74828,52465,6544,35572,32539,35204,10323.85,59.59,63.66
69109,68114,55441,6681,61983,42351,237,10322.3,115.17,116.9100000000002
7187,16628,6053,16335,6531,8967,63283,10211.54,49.51,52.14000000000001
4326,11288,67555,65813,64224,41405,20583,5880.24,15.89,15.84
41232,9407,46044,50567,51070,39861,47295,10333.88,134.24,141.12000000000006
34724,25045,43093,56190,16220,16726,72813,5480.94,11.16,11.809999999999997
457,49838,10472,74282,23403,5631,48925,10107.21,57.64,52.23000000000005
60400,70952,49842,5693,56569,6955,48813,4740.85,32.9,28.4899999999994
65031,41280,55117,54826,60403,2349,32123,7556.72,14.79,15.999999999999993
28658,70233,35401,9382,55690,29417,55817,7424.42,16.86,18.650000000000002
17087,3682,42672,49051,73279,34364,15918,10120.17,40.85,40.92999999999996
60836,16140,69491,49339,14238,41732,73904,8168.51,21.13,21.79000000000001
69726,13517,642,62068,18811,30929,50944,10221.12,70.4,71.01999999999953
5808,69101,12032,73966,13015,49251,23482,8047.59,20.68,18.62999999999999
3078,44758,15896,3338,15085,63166,37289,9932.15,63.43,66.15999999999966
39240,11637,4753,73877,67020,69337,31235,10026.12,66.05,85.139999999999
13991,72674,13095,72524,8013,72105,42499,8263.86,28.91,29.629999999999967
73921,23648,10136,31735,23563,32763,59525,3198.1,8.88,8.780000000000001
51606,33147,48165,51988,45912,72959,54816,4144.35,9.42,10.229999999999999
10913,49194,65576,30836,54110,21052,54430,6716.01,19.95,21.889999999999944
74501,67776,63402,20470,52566,19572,21310,3310.75,9.13,9.729999999999997
12564,65268,63373,67797,58071,24393,17863,6083.13,12.01,12.059999999999999
35043,26106,19209,67583,41267,30448,70521,2684.95,14.51,13.850000000000048
38779,54159,35018,28521,40268,3031,35139,9082.53,31.01,30.839999999999993
62847,50167,26296,22576,74696,47247,31303,3098.84,11.53,10.799999999999994
42210,63254,18823,54842,62860,26968,61348,3610.55,8.61,8.600000000000001
73022,3639,63084,9486,52463,6009,61262,10312.74,133.81,143.46000000000006
30094,30772,9078,28491,33314,31731,24854,8060.53,39.78,42.11999999999944
33898,18019,24534,4818,33424,22244,5901,9505.0,24.75,26.360000000000014
41080,24021,55482,11922,11262,15462,12142,9698.51,34.11,36.010000000000005
34626,38242,4735,46748,59291,44124,902,10125.66,72.01,77.71999999999952
3851,43883,43446,57176,49764,63687,10219,10012.84,43.11,45.290000000000056
27537,64223,51238,16439,71349,41787,15620,3105.67,11.04,11.08
36013,9993,56696,14749,57464,69138,32889,7239.84,16.17,16.11999999999999
12701,69165,49050,48291,59036,38736,34811,6099.54,13.39,14.47999999999999
14046,44371,74192,70276,68901,14849,64733,1457.95,8.59,9.96
66674,46158,7801,38590,74238,23852,19600,7221.04,18.72,19.549999999999994
23475,48598,59537,16139,14184,73371,18531,2888.15,8.27,8.17
43454,55068,72734,39395,24497,59992,63225,5469.19,12.52,12.359999999999994
40952,23118,8991,14079,23755,72578,71189,7857.05,26.29,30.66999999999987
75478,51361,47083,13088,34844,35499,50250,7336.93,20.97,20.280000000000026
7008,17894,5519,62744,66153,35555,32400,9607.5,39.21,44.10999999999987
67465,46413,43628,52866,58750,70975,9073,9910.15,22.19,23.330000000000005
46253,65274,14697,19868,35453,13061,14769,9714.01,31.06,33.160000000000046
73971,14692,24228,24794,74329,54611,51273,6399.09,16.89,17.37000000000004
16839,19198,52221,25380,71397,69153,22325,8040.4,17.36,19.770000000000017
74497,23447,26486,32787,48444,38406,3943,3515.51,8.68,9.209999999999999
58305,53376,50219,41411,72431,40580,65249,1757.9,9.12,8.26
69347,39243,63448,3954,24967,311,14087,10335.68,215.98,239.80999999999918
30644,64470,22689,68634,60363,26071,25354,2794.06,8.94,9.099999999999998
69408,27772,4857,65594,58225,14624,74187,5478.79,17.0,16.83000000000001
37126,20002,17771,61242,11630,6633,3344,9068.11,33.32,33.490000000000066
47172,30594,66316,10202,65352,70632,2477,10315.11,103.1,112.18000000000008
44516,42351,43037,45062,17610,10553,4451,10327.71,63.4,63.66000000000002
10482,45035,26880,8301,26211,57281,28952,7028.93,21.86,20.110000000000042
63570,41393,14302,5596,53539,10216,26254,10203.67,72.22,71.0699999999994
21079,51313,65161,62033,8910,70442,55326,7950.67,23.59,25.570000000000064
