n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,64,261,120,507,779,460,167.49,28.37,29.200000000000003
483,667,388,807,214,96,499,29,914,855,399,175.64,37.32,39.999999999999986
443,622,780,785,2,712,456,272,738,821,234,183.15,33.58,35.23999999999999
605,967,104,923,325,31,22,26,665,554,9,197.08,57.83,60.68000000000001
961,902,390,702,221,992,432,743,29,540,227,173.36,28.24,28.200000000000003
782,448,961,507,566,238,353,236,693,224,779,186.79,32.42,32.28
470,975,296,948,22,426,857,938,569,944,657,164.1,25.87,26.28
102,190,644,741,880,303,123,760,340,917,738,153.7,30.88,32.319999999999986
996,728,512,958,990,432,519,849,932,686,194,149.43,24.17,24.8
310,290,601,996,903,511,866,963,517,402,603,154.86,24.92,24.840000000000007
873,35,491,248,761,816,413,424,680,177,375,164.82,33.05,32.95999999999999
561,903,719,794,690,755,383,88,449,679,520,174.42,31.45,32.15999999999999
110,797,167,533,860,402,379,501,750,30,480,165.68,29.85,29.680000000000007
44,315,720,868,629,607,592,403,662,174,172,179.84,36.4,37.99999999999999
514,232,12,789,204,552,942,880,561,237,414,183.73,37.45,41.119999999999976
526,352,975,867,591,361,470,931,275,675,561,154.42,24.6,25.840000000000003
623,980,746,5,392,802,877,840,977,907,960,178.45,36.57,37.16
758,524,828,132,531,796,574,210,436,972,57,177.97,38.87,41.27999999999998
492,890,373,583,567,204,963,516,423,496,832,167.17,26.4,26.31999999999999
365,424,354,1,551,553,638,805,627,339,469,163.4,29.46,29.680000000000007
614,28,823,235,650,181,563,598,185,881,93,178.54,40.99,45.27999999999997
817,564,816,871,836,953,261,33,861,966,689,174.9,35.08,32.559999999999995
72,85,888,17,463,14,772,773,287,255,275,188.27,48.81,51.67999999999999
112,816,639,189,352,297,71,171,163,261,540,180.98,33.24,33.96000000000001
974,172,672,279,663,728,301,465,719,329,508,164.26,31.76,32.23999999999999
485,116,24,319,395,351,431,815,192,264,111,181.66,42.75,46.43999999999998
259,921,747,522,214,988,620,442,836,998,21,175.63,36.51,37.24
230,18,406,149,36,736,982,164,456,721,518,195.73,50.79,51.75999999999998
694,436,557,852,225,999,645,816,711,528,461,146.85,24.2,26.479999999999997
228,536,664,31,404,691,589,822,328,675,646,170.92,31.77,35.719999999999985
