n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
121374,160750,97861,70027,36317,48796,227163,177378,1686,88690,131801,121561,235483,45.32,31.36,32.322105459926306
158518,21185,87562,145298,245467,161651,183526,10720,190891,99357,44410,184413,248044,59.07,39.14,39.63861671434201
118494,249370,190071,110778,41197,44152,62393,13456,29084,34714,132715,228517,242176,62.52,36.57,37.71482645626274
259780,154777,16600,202954,180470,100575,206987,195584,232590,26652,240898,76330,53729,45.89,33.99,35.27951246498004
176746,58799,190239,207879,110560,233197,22993,202527,69922,238912,55021,103951,73710,46.28,33.82,34.34292488314627
89564,212208,11323,52293,185807,232364,1381,230522,107790,14362,234831,99304,221723,56.11,38.88,38.22262302867606
128899,36475,6155,62058,111339,192999,237610,223014,29372,252710,156459,1015,31780,47.24,32.69,33.4854800381696
200373,151702,51818,234698,223398,53229,86564,2163,233957,21889,34913,141497,240558,39.79,29.32,29.571131646963686
4578,131282,22239,150202,130217,140925,241415,51950,110128,18040,104368,50374,167435,54.31,36.16,36.13127017252397
200513,24488,183723,151991,38104,45234,246340,159616,188648,251219,10800,14201,70777,44.0,34.47,35.13644052772677
145505,179103,158959,223343,39139,195336,70336,193169,260802,150806,261610,8975,31807,50.31,36.68,37.58254071122422
227714,184934,105478,249278,237539,62072,42399,160203,132359,11280,192936,95930,221686,40.76,32.04,32.737907279434346
176717,136854,154732,148172,203063,180280,22738,227376,91015,28826,226501,231134,153128,48.79,31.65,33.103163126510815
95831,118305,55058,105426,52106,258492,248225,150584,195480,4814,99337,209550,159317,50.5,34.87,36.818918589237065
86169,161,113658,29283,55948,58118,116395,70683,85120,213568,23282,80518,165022,41.99,32.13,32.725776319285
74681,27019,135660,205546,14460,6656,99976,204661,146914,211694,112364,130372,90722,61.97,38.67,39.431425974666915
185977,203891,65080,148380,193361,17374,111413,169830,60543,25106,252726,199423,105094,54.81,34.6,35.032601310098435
133661,97771,250568,225418,146922,96825,36473,174982,76099,44842,181572,221059,229511,50.65,36.43,37.14601538177217
67872,7700,13239,246276,255658,212228,45286,68933,248124,43047,258517,31526,159005,52.26,34.14,35.96216096396814
38881,3112,12799,15967,118079,54683,206196,101942,77132,160313,3878,253344,209370,51.24,36.86,37.85113627563734
92938,74713,36869,126069,147307,72804,35992,252122,22698,195952,145741,77597,182449,57.24,34.94,35.37465974037093
30914,17195,110081,118331,37360,184508,147305,200322,208375,100401,154186,232568,210434,44.43,32.08,33.584141743767645
44323,173850,187555,71868,202297,156575,230753,159509,129613,91454,26011,242008,12703,58.78,39.22,40.77908682036998
72574,138631,33644,45437,209298,165067,215057,22091,42526,204511,207001,58302,225210,56.51,36.09,36.603939334016744
3411,53187,46098,124160,119720,155064,146602,143001,101786,21809,45363,143817,126369,46.18,35.1,36.149194938585296
155433,248102,68796,140359,17454,246752,170672,7542,152310,260349,153423,233044,114229,42.44,33.12,33.78272370779188
142699,80939,137231,138147,140803,168195,238428,208698,17191,230011,168508,150437,142121,46.81,34.21,35.46156785339366
250461,78726,16860,190035,58796,188920,36032,27055,26114,183375,128887,118890,15845,52.15,35.84,36.16026485232718
128507,233018,166923,190709,13880,177941,158051,7655,97817,63869,230354,120230,60582,50.14,34.01,34.24248633086186
97315,215776,252320,191257,150254,163836,130002,229598,63728,9436,163171,156489,22185,42.35,34.22,33.929503597637016
160766,12297,177748,107416,106607,154286,18078,21164,49568,8941,159413,197303,47530,54.94,36.8,37.01197595403961
22128,17006,7828,93007,163735,123271,143397,140396,124420,6808,184429,203312,19743,54.44,35.73,35.709926034169364
87511,22177,205211,84273,2246,121595,250095,117743,154729,38949,255948,101211,258556,55.63,37.69,39.573231212361854
125366,218309,36151,27848,234012,91426,175960,60638,118353,204468,33920,50374,253934,43.13,30.14,31.522608227388293
57974,28514,28994,13823,31481,19564,245925,169166,255903,21640,97629,27163,194263,49.8,32.0,33.0947085710368
6148,122554,164247,136842,52606,96859,229199,166386,21269,61906,1434,67204,200109,59.22,38.51,39.520206848447046
135745,178987,51736,4058,115148,66391,247438,160105,5828,251842,27067,136169,209707,51.16,36.77,38.11282879684592
109354,15152,235642,65860,124669,223252,82600,158663,229335,57855,167495,15364,178570,48.3,34.06,35.319870956535944
72137,34663,78682,10195,209788,48938,255735,92652,206120,257320,236388,105700,243972,41.76,32.3,32.67470137307465
1901,229788,256223,241165,79359,253634,225219,24750,7724,83277,115165,64797,109203,45.74,31.89,33.44068448822712
158379,84344,128897,147689,90948,230903,219441,233954,104619,112743,54770,20592,72453,62.48,41.26,41.95445054807024
78875,121044,122319,160030,242379,149012,119513,115325,100931,48846,86370,105425,15434,47.07,34.78,35.54481695131118
85203,24071,44713,83234,142575,7042,49430,55337,186542,95578,172690,235048,36095,42.7,31.76,32.069655910725
247390,163937,22522,88564,255567,117198,252266,159004,157158,199649,246555,231623,175699,57.55,36.37,37.53032002726458
192295,100889,55373,182716,142066,202212,87915,19887,5012,175577,144824,110578,123364,69.37,42.01,42.75976334359115
