generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 31.02, 31.86, 31.47, 31.466800000000003, 0.15463427821799405,0.9998518518518519,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 31.26, 31.86, 31.49, 31.50070000000001, 0.14180447806751353,0.9761010101010101,0.0,[12. 13. 13. 12. 13. 12. 13. 12.]
2, 100, 31.28, 31.92, 31.535, 31.532899999999998, 0.14126779533920683,0.9414478114478114,0.001883239171374836,[25. 25. 25. 25. 25. 25. 25. 25.]
3, 100, 31.28, 31.92, 31.5, 31.521000000000004, 0.13645145656972676,0.9208417508417508,0.0,[38. 38. 42. 37. 37. 36. 37. 35.]
4, 100, 31.25, 31.92, 31.55, 31.539600000000004, 0.12550633450149037,0.8957710437710438,0.0,[50. 48. 68. 48. 50. 45. 50. 41.]
5, 100, 31.3, 31.92, 31.575, 31.570600000000002, 0.13932566167077778,0.8732996632996632,0.0,[ 62.  72. 103.  55.  54.  55.  58.  41.]
6, 100, 31.3, 31.93, 31.57, 31.566700000000004, 0.1348188043263996,0.8558855218855219,0.00031328320801998777,[ 73.  99. 116.  59.  55.  58.  99.  41.]
7, 100, 31.33, 31.94, 31.59, 31.5904, 0.13540989624100605,0.8380942760942761,0.0003131850923896512,[ 79. 128. 130.  60.  56. 101. 105.  41.]
8, 100, 31.28, 32.02, 31.54, 31.52880000000001, 0.14382127798069383,0.802949494949495,0.002504696305573007,[104. 138. 137.  87.  65. 110. 118.  41.]
9, 100, 31.35, 32.02, 31.57, 31.589299999999998, 0.13554523230272622,0.7804107744107743,0.0,[113. 151. 139. 137.  73. 121. 125.  41.]
10, 100, 31.31, 32.02, 31.57, 31.574299999999997, 0.12527773146094262,0.7817979797979798,0.0,[122. 155. 155. 143. 118. 132. 134.  41.]
11, 100, 31.31, 32.02, 31.555, 31.56920000000001, 0.13440744027024712,0.772962962962963,0.0,[138. 167. 164. 156. 140. 149. 144.  42.]
12, 100, 31.31, 32.02, 31.57, 31.5725, 0.15250819650104064,0.7613737373737374,0.0,[149. 182. 170. 168. 165. 163. 161.  42.]
13, 100, 31.33, 32.02, 31.564999999999998, 31.578400000000002, 0.13230056689220976,0.7531986531986532,0.0,[157. 202. 182. 182. 183. 170. 168.  56.]
14, 100, 31.26, 32.02, 31.57, 31.5761, 0.15149188097056568,0.7436902356902357,0.0,[157. 202. 182. 182. 183. 170. 168. 156.]
15, 100, 31.34, 32.02, 31.54, 31.553500000000003, 0.12285255390100791,0.7407070707070706,0.0,[166. 212. 188. 190. 208. 182. 174. 180.]
16, 100, 31.35, 32.02, 31.535, 31.5491, 0.1334473304341455,0.7303299663299663,0.0,[199. 216. 192. 202. 234. 189. 184. 184.]
17, 100, 31.28, 32.02, 31.555, 31.570400000000003, 0.14337307976046287,0.7217979797979799,0.0,[211. 225. 202. 211. 259. 218. 189. 185.]
18, 100, 31.31, 32.02, 31.56, 31.5653, 0.13491074827455377,0.7358451178451179,0.0,[216. 247. 209. 216. 266. 227. 207. 212.]
19, 100, 31.29, 32.02, 31.55, 31.550700000000003, 0.13834200374434372,0.7359191919191919,0.0,[217. 252. 218. 217. 298. 233. 250. 215.]
