generation number, individual number, fitness, candidate
0, 0, 31.86, [187114, 227761, 194521, 75699, 53609, 213665, 29021, 155252, 255017, 107304, 216313, 109275, 126718, 48806, 156942, 115347, 208827, 120347, 94143, 3091, 85463, 206283, 115514, 39264, 97050, 145297, 4619, 197877, 170855, 245017]
0, 1, 31.84, [55349, 47958, 239328, 59062, 181008, 188918, 220886, 224724, 234593, 66945, 102312, 143196, 199337, 96013, 124705, 234999, 250331, 37952, 200330, 129557, 191660, 15087, 202935, 225383, 261525, 255759, 83446, 92257, 51987, 1975]
0, 2, 31.81, [203128, 47777, 95973, 102034, 165911, 64976, 21360, 113262, 227630, 120924, 81822, 170911, 103510, 7144, 82585, 204684, 203080, 147710, 148058, 25912, 164218, 96346, 212060, 131729, 81657, 148097, 26206, 9630, 222200, 194640]
0, 3, 31.73, [71700, 34562, 126264, 131873, 131077, 32382, 128654, 217465, 256363, 256223, 36591, 60835, 140494, 2866, 260414, 103271, 196046, 154387, 169421, 6279, 92392, 121002, 104025, 75956, 248725, 188454, 238680, 207240, 182397, 6585]
0, 4, 31.72, [203715, 211278, 47656, 150295, 251407, 23487, 238159, 63608, 8206, 3901, 4375, 159266, 118677, 2445, 250660, 233245, 96377, 163877, 76988, 252747, 103795, 193081, 6762, 154670, 59272, 190379, 104000, 239546, 135425, 159848]
0, 5, 31.71, [57728, 166111, 219892, 212638, 198927, 19647, 54353, 22477, 115077, 180132, 119636, 99042, 174620, 91044, 221224, 71224, 19269, 110245, 4641, 235940, 213584, 102879, 101344, 164614, 192119, 184595, 363, 167580, 97639, 108848]
0, 6, 31.71, [189740, 51915, 23443, 50243, 108958, 44068, 121992, 112044, 100432, 181532, 32882, 254425, 57890, 79223, 225747, 68376, 147955, 162243, 128358, 93000, 65470, 96910, 201313, 76156, 70556, 128052, 160538, 26805, 243802, 71820]
0, 7, 31.68, [125847, 164660, 120323, 255689, 10345, 237996, 76034, 116558, 111230, 135444, 39849, 183372, 230904, 150067, 92667, 244531, 175241, 12003, 196268, 61859, 205362, 166973, 199972, 253203, 189266, 15412, 55968, 72630, 253538, 22366]
0, 8, 31.67, [52917, 197699, 188396, 105162, 233720, 166422, 143326, 113553, 35001, 115615, 206449, 64373, 119698, 60645, 128848, 127732, 18241, 59258, 131506, 55717, 185520, 154086, 85296, 13415, 78444, 15029, 162542, 114793, 3297, 66887]
0, 9, 31.66, [176176, 66328, 212168, 153242, 5801, 231844, 230644, 220023, 148572, 86490, 71524, 238315, 93355, 244808, 189528, 50086, 205823, 61262, 61120, 15082, 182736, 205521, 32457, 234961, 256774, 149224, 95191, 152956, 240054, 249176]
0, 10, 31.62, [128743, 214068, 89396, 95347, 90862, 477, 158204, 148474, 159227, 202904, 152988, 67259, 143728, 158732, 6441, 211286, 71634, 165987, 56128, 134881, 143369, 73504, 216980, 25879, 214617, 188770, 210861, 218243, 209092, 238969]
0, 11, 31.62, [15396, 217325, 136367, 171487, 229945, 111721, 33559, 116202, 186650, 194180, 223721, 38765, 64301, 75543, 180720, 118990, 214541, 144226, 93645, 33250, 159551, 204890, 173748, 137539, 165951, 27117, 225101, 35365, 234052, 147428]
0, 12, 31.62, [131901, 199526, 250626, 30762, 183340, 32255, 112615, 153215, 176352, 64197, 171432, 90332, 51642, 166482, 53095, 109682, 230531, 83878, 71899, 19426, 16397, 187041, 228737, 241510, 166474, 153686, 125074, 104705, 139080, 133899]
0, 13, 31.62, [13014, 139131, 163719, 31493, 46151, 66325, 65786, 224519, 94106, 63346, 168110, 6622, 57931, 127757, 54028, 243787, 111898, 71045, 97315, 30597, 94754, 175837, 33356, 184470, 90287, 18600, 183136, 257316, 166658, 95077]
0, 14, 31.61, [235493, 66028, 65063, 51549, 211754, 192820, 96709, 212681, 97257, 100104, 51497, 255558, 174358, 50134, 71678, 88856, 160177, 166594, 214622, 145705, 173027, 245959, 1523, 114388, 249826, 1607, 241464, 195989, 163374, 35840]
0, 15, 31.61, [35016, 40314, 251836, 128727, 210429, 25546, 251548, 75054, 11199, 119127, 117542, 207690, 145941, 173894, 174317, 193094, 231369, 51687, 164384, 193497, 86263, 259805, 2594, 165314, 216667, 82540, 255817, 95691, 228115, 47816]
0, 16, 31.6, [40626, 117572, 21701, 244292, 191949, 116947, 69070, 133989, 109925, 2976, 90256, 177594, 230339, 83586, 242796, 64648, 5250, 49075, 38343, 218386, 115785, 195038, 258294, 133235, 201683, 42786, 69990, 136226, 56849, 83227]
0, 17, 31.59, [162031, 224221, 93962, 148618, 168209, 119086, 11532, 178299, 60190, 29891, 251253, 45452, 227090, 26649, 95573, 15409, 231128, 31842, 102190, 243728, 249678, 62997, 201172, 41248, 85691, 130357, 63675, 31926, 8337, 160304]
0, 18, 31.59, [43043, 143801, 144877, 172624, 4880, 7447, 142172, 254023, 150134, 62106, 224386, 54371, 60742, 42468, 83467, 43348, 154028, 70388, 77892, 63036, 150118, 190864, 49076, 221083, 162386, 144654, 197441, 227182, 202331, 217542]
0, 19, 31.59, [260930, 26187, 151377, 74793, 149627, 104340, 75797, 9464, 249994, 155649, 254825, 236438, 32290, 198653, 136964, 184050, 101952, 226647, 191119, 178108, 39362, 260776, 52148, 194359, 82101, 74563, 107356, 225879, 209340, 204586]
0, 20, 31.58, [28091, 11919, 237364, 47598, 219218, 122723, 210329, 8920, 28590, 166819, 19846, 230839, 195120, 148224, 121042, 132885, 105122, 27839, 257860, 94158, 10568, 53316, 147839, 12073, 97958, 180692, 23399, 240512, 109239, 204804]
0, 21, 31.58, [254187, 88026, 220950, 230271, 238191, 15465, 242460, 173555, 224825, 12263, 47753, 13966, 129967, 124174, 129860, 208376, 260058, 115151, 198439, 77014, 161739, 175359, 191407, 73885, 108091, 259734, 243433, 202045, 154776, 99885]
0, 22, 31.58, [161716, 142904, 257647, 223235, 126554, 75070, 175921, 173132, 158656, 101914, 4567, 37735, 121526, 119849, 37081, 24490, 61804, 237129, 191326, 57743, 197147, 171408, 12520, 85871, 30000, 23630, 177697, 261814, 22155, 64703]
0, 23, 31.58, [106575, 62891, 57629, 118657, 16887, 88973, 5822, 18926, 58674, 246850, 109538, 119866, 239257, 171338, 164659, 198317, 68483, 19270, 180890, 67073, 75303, 2735, 137447, 224673, 76867, 249656, 245874, 28329, 83117, 241727]
0, 24, 31.58, [89298, 189506, 87053, 37388, 136770, 34078, 257697, 160743, 195333, 208197, 125287, 216633, 127394, 172700, 104840, 259952, 105982, 214902, 121305, 118957, 43810, 164122, 103951, 187762, 77385, 201415, 43127, 132881, 216442, 56344]
0, 25, 31.58, [98438, 248621, 29297, 72065, 120911, 70461, 214941, 47244, 212886, 175849, 165366, 19501, 183967, 118760, 121841, 241735, 32139, 105992, 59763, 69747, 86590, 86443, 74921, 127390, 129338, 2252, 44127, 249190, 35675, 253353]
0, 26, 31.57, [260177, 126165, 221997, 153993, 222369, 122912, 172713, 85774, 115564, 85322, 243339, 71983, 141397, 253419, 242232, 11952, 133686, 251413, 242599, 237508, 130191, 4221, 133520, 75324, 135683, 207084, 120118, 196420, 33730, 180483]
0, 27, 31.56, [232377, 224091, 7000, 142568, 202337, 57119, 248720, 241446, 122906, 135001, 39264, 220965, 230711, 221758, 253361, 200766, 174453, 149724, 109951, 26162, 93154, 45377, 86011, 24457, 72658, 166531, 176891, 227727, 110164, 152264]
0, 28, 31.56, [59759, 43668, 47923, 26648, 209205, 140986, 119773, 158537, 60001, 171767, 90192, 173330, 235557, 48241, 135678, 36169, 125415, 133966, 80609, 200257, 44799, 15197, 142381, 242234, 26679, 54614, 211264, 184897, 18267, 11661]
0, 29, 31.56, [247709, 74494, 231651, 69410, 50698, 18329, 156409, 177733, 8421, 221092, 87261, 226516, 101668, 48111, 247856, 36613, 135698, 124112, 48705, 216246, 136482, 99191, 141665, 92787, 67124, 71930, 88450, 155666, 231233, 156579]
0, 30, 31.56, [51531, 157197, 30937, 120467, 75978, 214146, 147986, 123551, 216450, 99520, 260922, 100025, 233216, 61579, 185173, 92393, 26551, 171728, 15318, 216760, 143414, 81457, 207020, 209560, 83817, 203165, 255552, 129203, 139107, 75714]
0, 31, 31.55, [206761, 150046, 243813, 250475, 95162, 111078, 210136, 233181, 152826, 57270, 65391, 84078, 171995, 252677, 238138, 109071, 230069, 246034, 138732, 94051, 158070, 214842, 10876, 109339, 50594, 188689, 216430, 93682, 117490, 185771]
