n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,21.91,14.73,14.639999999999997
10612,67873,253090,134027,127383,24.44,14.07,14.159999999999997
106151,240709,205468,217540,79511,20.03,13.01,13.119999999999997
253702,124937,93860,152930,233743,16.19,11.77,11.599999999999998
238056,57263,132300,36509,73882,22.55,13.96,14.519999999999998
36633,198129,24859,162101,209558,18.28,11.8,12.439999999999998
65668,258804,238484,139608,257631,21.62,14.22,14.279999999999996
184856,212393,157785,236497,38525,16.84,11.86,11.84
81303,25890,191321,19331,235625,26.0,13.77,14.119999999999996
222946,179302,86559,123769,146751,21.67,14.6,14.399999999999997
26398,92744,113815,82889,160140,22.36,14.1,14.319999999999997
167883,239340,53602,253390,144840,19.98,11.89,12.359999999999998
125045,116049,226835,136669,68286,22.29,13.77,14.319999999999997
16326,211033,240770,143838,240122,23.85,14.36,14.2
3680,24450,188666,220224,104549,24.83,14.28,14.159999999999997
186188,216228,205795,175152,163909,20.65,13.82,14.399999999999997
299,160405,129388,217071,227436,18.22,11.71,11.879999999999999
87329,63939,191438,85250,184455,24.61,13.35,14.319999999999999
228188,16510,50087,240391,148769,17.58,11.99,12.439999999999998
58118,62551,210592,253634,37354,23.19,13.76,14.439999999999998
210548,142341,117432,23911,21088,21.92,14.04,14.599999999999998
260367,83900,229398,133153,261612,20.55,13.45,14.119999999999997
244536,128263,28588,79022,144511,22.06,13.88,13.519999999999998
76307,185220,32718,143508,87228,17.62,13.69,13.519999999999998
213507,241762,141632,53268,252664,20.23,13.68,14.319999999999997
209565,158121,143453,154040,75407,22.51,13.86,14.119999999999997
116651,24020,156313,209173,100899,18.03,12.7,13.439999999999998
83111,150903,63466,76108,48200,24.81,14.73,14.479999999999997
49647,215342,48950,8643,160634,21.08,13.16,13.039999999999997
257241,172139,68172,124919,18110,19.38,13.14,13.199999999999998
23546,177923,198601,34137,229840,19.54,13.05,13.319999999999997
39203,242058,10129,220845,21036,18.36,12.72,12.839999999999998
235450,183323,241980,217411,141715,23.25,13.9,14.319999999999997
179175,102575,219641,184885,137513,21.09,11.64,11.839999999999998
72255,136784,212763,61735,222687,15.83,10.79,11.759999999999998
56413,234629,178120,154612,216337,23.24,13.54,14.359999999999998
248975,109949,151963,72144,118112,20.27,13.6,14.559999999999997
129146,173079,168085,261163,183559,19.52,13.23,13.479999999999999
240370,257546,207965,93681,21593,19.93,12.45,13.239999999999997
85019,160637,30238,127518,153898,20.12,13.65,13.919999999999996
165189,87889,221532,49906,63710,20.23,13.23,13.439999999999998
4249,191755,71050,30706,184898,15.53,10.76,10.799999999999997
57792,97533,208295,44690,87172,25.22,14.16,13.759999999999998
111707,213886,16303,26373,205289,22.45,14.25,13.959999999999999
38366,224217,182890,57350,11857,20.45,14.15,14.319999999999997
214203,150435,166253,238555,245503,24.63,14.69,14.399999999999997
140036,157855,178412,19397,6998,21.4,14.15,14.199999999999998
32622,166461,49419,158947,217602,19.11,13.56,14.439999999999998
150982,31377,102553,23994,97029,21.04,13.76,14.399999999999999
218587,257036,30420,9539,158729,23.16,14.32,14.759999999999998
5671,51010,251928,254461,48489,24.76,13.54,14.359999999999998
188249,32478,125628,55201,190619,22.37,14.38,14.439999999999998
209910,16013,245620,178086,5972,21.23,13.73,13.519999999999998
142668,111573,162686,26607,219126,24.76,13.94,14.319999999999997
68136,18351,57889,18866,169587,26.51,14.37,14.479999999999999
78921,91827,114312,47269,16001,20.26,13.97,13.519999999999998
132025,122455,10322,156364,26455,21.96,13.8,13.759999999999998
183323,259059,102570,52259,68192,21.89,13.52,13.999999999999998
93993,237082,191784,123264,219762,19.2,12.49,12.319999999999999
236533,240774,149361,44413,182897,18.7,12.76,13.199999999999998
176328,53323,253374,201155,15217,25.9,13.65,14.279999999999998
206739,177262,41473,221622,42455,23.99,13.63,14.119999999999997
89735,138798,65716,30726,156445,21.53,13.55,13.479999999999997
241544,115949,174484,45827,3461,17.67,12.21,12.079999999999998
123633,178593,107454,235955,149189,20.4,13.56,14.239999999999998
229324,133326,240520,81643,170114,15.63,12.57,13.159999999999998
93625,101880,219587,172390,65780,18.94,12.9,13.679999999999998
40216,146957,181095,3260,120049,22.58,14.96,14.439999999999998
194399,20728,88058,193728,11979,22.45,13.33,13.319999999999997
142690,73631,35346,62948,199797,19.41,13.77,14.199999999999998
249857,126308,92333,159943,75465,22.45,13.75,14.519999999999998
176528,94162,154737,248225,233817,19.76,14.1,14.359999999999998
166133,223811,162811,34693,187595,22.16,14.22,14.479999999999997
81342,101716,196211,108637,217291,23.84,14.25,14.559999999999997
170611,21161,399,155864,50412,20.94,13.56,14.279999999999998
183129,87661,41963,62761,58483,22.46,13.65,13.399999999999999
167090,117475,99260,186213,229486,23.57,14.1,14.599999999999998
176626,148937,229254,108634,8269,21.06,13.55,14.239999999999997
105451,228507,183980,148759,109635,23.65,14.84,14.479999999999997
202423,173590,185861,12263,43430,25.43,14.77,14.679999999999998
116746,16747,67954,183898,41336,22.1,13.47,14.359999999999998
117011,138300,231983,127733,238037,19.92,14.02,14.479999999999997
147168,158329,198045,18,231702,21.05,13.67,14.279999999999996
10200,129651,85444,81804,219607,16.54,11.22,11.479999999999999
122392,13069,212086,215671,229380,21.38,14.28,14.679999999999996
255374,212969,108825,49283,143802,19.68,13.42,13.719999999999997
261992,252454,165960,256526,21880,19.17,14.06,13.959999999999997
219532,190199,34215,258689,3861,20.35,13.61,14.479999999999997
105333,248918,177868,109441,82883,22.76,14.44,14.12
889,55974,3746,188042,197854,21.34,14.1,14.44
618,256965,215674,177146,138502,23.63,13.62,14.519999999999998
160448,25633,49927,31169,159477,25.38,14.01,14.599999999999996
170201,52039,229023,79276,73395,21.92,13.51,14.239999999999998
180496,256511,47768,26261,124677,21.85,14.66,14.519999999999996
223854,241898,103991,164531,21324,22.43,14.05,14.439999999999998
5726,72014,239568,118745,209669,20.66,12.77,13.199999999999998
207707,30350,225800,67236,34975,22.52,14.12,13.959999999999997
171328,136541,214243,170598,169067,17.33,14.17,14.439999999999998
90977,30175,228553,40485,72983,14.42,10.21,10.599999999999998
223147,4869,11088,10659,53932,17.99,13.85,14.039999999999997
