n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
232,379,985,50.22,6.9,6.5200000000000005
384,129,197,82.89,8.47,8.2
721,44,87,113.07,12.75,16.83999999999999
140,253,830,87.53,11.87,10.280000000000001
518,214,410,110.98,14.2,14.359999999999994
657,31,470,66.74,10.04,9.280000000000001
499,464,399,74.53,6.88,7.0
506,586,196,72.57,8.46,8.120000000000001
918,850,412,71.23,7.15,7.520000000000001
91,496,239,77.06,8.64,8.080000000000002
777,20,717,107.1,16.41,15.63999999999999
273,532,417,67.69,6.64,6.880000000000001
485,923,933,54.15,5.7,5.800000000000001
388,743,116,82.05,8.6,8.8
678,264,99,82.35,8.21,8.32
833,64,395,118.01,11.41,10.96
635,849,386,60.51,6.99,7.28
110,676,59,60.73,7.69,7.640000000000001
346,240,707,84.85,10.5,10.319999999999993
88,509,925,98.4,11.41,10.840000000000003
665,529,923,77.52,8.29,8.48
212,595,827,85.16,10.23,10.440000000000003
145,621,65,101.88,10.23,9.480000000000002
552,968,38,78.54,8.65,8.88
500,718,198,76.8,8.36,8.120000000000001
151,968,880,69.54,8.08,8.32
592,467,746,63.05,8.49,7.520000000000001
598,902,455,57.01,6.04,6.0
292,570,365,90.11,10.29,11.319999999999991
875,899,436,53.1,6.16,6.32
138,162,782,67.54,7.9,8.080000000000002
615,99,544,96.22,7.9,8.240000000000002
706,321,718,56.66,5.98,6.4799999999999995
365,972,659,88.18,8.63,8.32
863,506,515,51.95,8.45,8.000000000000002
638,202,316,98.18,10.08,10.600000000000001
153,364,541,84.32,9.7,9.72
291,522,672,87.55,7.08,6.88
73,827,924,99.09,12.18,11.999999999999995
877,519,934,54.02,5.72,5.44
718,558,225,76.4,7.72,7.4399999999999995
352,249,929,80.97,9.74,9.440000000000001
12,302,351,132.05,17.91,18.639999999999993
225,273,34,90.36,10.32,9.720000000000002
433,260,385,79.46,8.26,8.520000000000001
305,854,722,37.12,5.93,5.76
912,426,179,77.46,7.2,7.320000000000002
673,405,119,81.2,13.77,12.199999999999992
170,954,679,63.75,8.0,7.960000000000002
872,998,26,93.18,11.24,11.040000000000003
206,996,784,56.93,6.06,6.120000000000001
164,307,119,101.69,11.35,10.360000000000003
13,815,782,132.1,15.9,16.560000000000002
389,350,856,37.54,6.74,6.5200000000000005
174,582,446,73.7,8.64,8.080000000000002
926,237,142,85.3,8.02,8.16
419,577,456,66.75,6.07,6.4
416,427,82,107.79,11.48,11.36
602,71,295,109.81,14.2,14.120000000000005
734,97,34,119.08,10.74,11.480000000000004
87,679,109,87.5,11.15,12.079999999999995
782,533,539,78.75,6.95,7.560000000000001
368,157,827,88.85,11.06,11.799999999999992
958,517,499,59.78,5.81,5.4399999999999995
725,152,618,80.23,6.94,8.0
64,194,17,152.26,18.24,19.639999999999993
934,143,348,60.99,7.13,6.68
395,674,587,96.86,11.76,10.879999999999992
123,761,306,114.4,11.81,11.36
359,333,988,76.46,8.25,7.6000000000000005
374,3,661,164.7,47.7,48.52000000000005
855,510,215,81.83,11.2,10.840000000000003
62,896,632,72.35,10.87,11.399999999999995
33,904,988,95.6,13.35,13.319999999999991
889,777,827,54.8,6.94,6.760000000000001
836,593,176,63.18,6.09,6.4
182,345,993,82.42,9.4,9.440000000000001
441,452,123,92.35,9.37,9.64
85,205,619,79.04,9.15,8.2
229,509,830,64.37,8.73,8.64
484,809,158,91.25,9.66,10.64
390,124,111,94.39,11.5,12.399999999999993
594,738,463,100.83,15.58,14.799999999999986
663,129,736,89.92,11.12,11.639999999999992
450,526,742,67.0,7.4,7.5600000000000005
92,732,950,57.66,6.33,6.32
482,577,403,104.13,10.71,11.199999999999992
836,369,466,59.74,6.89,7.16
230,52,202,122.54,12.33,13.080000000000002
50,456,114,81.98,9.23,9.8
110,216,742,93.05,9.4,8.88
4,725,615,153.56,26.18,25.879999999999992
626,928,23,102.3,14.45,14.84
670,372,849,75.56,8.18,7.720000000000001
442,540,95,105.12,10.3,11.040000000000003
991,766,773,56.63,5.6,5.6000000000000005
614,514,838,96.35,13.18,11.759999999999993
722,582,205,50.12,6.11,5.960000000000001
513,234,331,72.63,6.27,6.520000000000001
538,393,761,62.19,11.04,11.319999999999991
