n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
474,627,382,273,141,190,887,692,6,346,514,17.91,17.44,17.64
474,919,619,82,342,567,958,631,716,41,745,14.26,14.15,14.350000000000001
388,173,720,968,462,974,742,432,160,172,243,15.27,14.53,14.920000000000002
52,113,135,518,892,946,604,64,792,704,392,14.01,13.34,13.390000000000004
808,764,908,104,941,298,209,690,229,743,812,16.03,14.55,15.240000000000002
431,910,89,791,273,933,214,406,287,349,828,15.83,15.48,15.86
44,204,725,907,5,900,421,56,917,387,866,20.72,19.93,20.23
503,142,24,242,434,753,928,871,114,987,611,15.68,15.31,15.3
3,124,782,592,202,916,872,207,338,8,913,16.7,16.58,16.340000000000003
85,136,552,939,17,512,86,586,508,550,943,15.19,14.92,15.060000000000002
202,430,70,407,196,654,783,95,717,593,148,13.97,13.21,13.680000000000003
176,962,623,736,981,42,55,276,568,699,620,14.92,14.18,13.950000000000003
872,152,763,274,754,589,35,124,889,722,412,14.8,14.21,14.219999999999999
973,927,242,165,625,517,44,753,374,865,690,13.68,12.97,13.380000000000004
534,604,578,793,704,88,888,355,112,884,902,13.38,13.21,13.290000000000003
598,374,462,215,411,203,969,588,763,18,388,15.08,15.93,15.120000000000001
818,622,336,0,443,114,218,227,454,276,332,20.96,21.51,21.34
834,90,314,644,291,105,529,802,56,26,390,19.52,17.64,18.229999999999997
799,573,826,438,509,354,726,796,254,579,755,15.01,14.02,14.14
67,435,663,236,98,987,778,410,522,381,978,15.41,14.66,15.190000000000001
880,573,378,142,683,297,175,709,863,896,265,13.43,13.45,13.36
30,51,962,998,829,176,269,969,168,123,621,14.65,14.24,14.510000000000002
151,12,49,62,461,213,805,398,301,626,15,18.01,17.34,17.220000000000002
989,817,363,291,144,492,575,284,140,984,88,14.64,13.9,14.080000000000002
765,569,303,712,120,67,430,462,145,720,575,14.8,14.2,14.52
782,813,392,602,908,822,173,679,732,280,790,14.59,15.06,14.52
611,901,623,506,357,101,945,49,283,541,131,14.15,14.28,14.470000000000002
177,817,644,840,86,166,798,808,227,879,13,16.19,15.77,15.639999999999997
207,180,485,467,605,572,558,397,85,177,561,13.64,13.33,13.120000000000001
493,607,969,268,548,68,963,666,29,594,599,16.48,16.54,15.82
910,446,557,316,536,539,550,657,931,815,67,14.84,15.3,15.010000000000003
898,658,587,555,978,307,65,742,229,737,140,13.54,14.43,13.640000000000002
105,102,716,503,464,61,501,910,652,744,54,16.18,15.5,15.5
695,617,29,382,249,899,469,236,380,842,985,13.67,13.72,13.590000000000002
747,586,639,507,896,248,36,637,611,86,627,14.87,14.65,14.740000000000002
48,694,419,416,602,70,82,193,34,622,770,15.36,14.02,14.570000000000002
185,86,66,30,363,639,481,560,548,486,26,16.68,16.89,16.450000000000003
720,794,77,341,86,801,329,8,474,976,459,18.1,17.94,17.340000000000003
604,152,999,395,489,852,141,108,914,357,687,14.23,13.9,14.060000000000002
