n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,562,939,296,819,783,60,227,532,85.99,52.59,53.45127599674664
549,368,283,798,176,846,108,268,219,965,949,26,848,656,826,266,819,278,198,73.11,46.3,46.011285039830334
168,317,296,642,888,749,983,875,868,901,381,88,865,620,345,687,397,518,254,79.15,50.35,50.99138953635539
182,253,484,286,91,967,957,837,886,964,560,860,307,7,930,298,586,721,903,95.82,56.41,58.01028262106292
319,868,783,520,199,423,433,613,295,441,462,165,238,312,265,832,816,44,83,83.88,52.91,52.650747556960404
47,473,641,287,531,547,663,482,717,351,148,689,200,68,422,935,207,650,647,98.13,56.78,57.043985999444665
451,282,188,364,446,764,602,328,649,571,203,926,331,103,859,63,725,234,284,74.24,47.14,46.43158683196278
783,596,630,882,243,125,339,957,181,297,470,26,43,365,714,84,917,987,977,87.62,51.66,52.91674526066433
292,752,691,982,334,18,330,295,329,989,156,793,667,420,882,965,890,635,696,85.64,53.48,53.48670862730468
837,79,300,632,196,915,454,299,139,256,390,613,984,162,339,586,9,372,45,102.46,61.68,64.48263714009677
465,173,373,802,823,371,297,585,99,449,212,434,938,212,116,60,63,56,754,97.08,54.49,60.09971914697283
172,609,693,993,153,621,41,559,502,596,255,329,36,125,854,541,299,792,419,85.48,53.48,54.84900610598853
667,205,489,206,247,449,420,503,37,224,431,454,254,662,910,438,850,220,510,82.14,49.89,50.54720443721923
192,32,37,260,259,248,538,213,790,237,427,890,267,145,332,52,912,950,322,83.29,53.71,53.907803774121525
578,119,583,412,985,922,668,669,891,809,734,762,41,506,396,95,440,215,952,72.65,48.99,48.72164111944454
894,586,921,966,946,169,344,303,672,482,818,922,657,322,834,430,540,220,670,62.04,37.96,38.116105932743274
820,702,820,274,346,944,401,979,508,76,879,994,286,984,642,684,195,45,404,68.83,45.01,45.58443409083703
920,634,130,785,991,275,683,876,61,890,171,704,650,475,582,483,764,413,949,62.93,38.01,37.700087206207876
399,223,817,3,216,944,160,13,624,897,263,118,405,829,788,801,390,898,227,157.19,97.8,100.74940691434396
563,54,899,973,206,165,687,622,338,838,913,575,792,803,482,937,539,450,27,95.96,56.6,57.06455625921842
80,35,712,608,115,500,574,885,263,622,792,142,42,371,81,786,900,535,926,79.7,49.93,49.241708544006556
10,304,857,355,847,76,87,982,556,464,390,210,806,318,397,239,776,498,876,95.83,55.43,55.21400518022041
989,409,97,79,117,937,635,817,906,374,524,444,425,878,728,795,454,68,643,85.5,50.6,51.82092387393703
902,963,200,652,309,952,856,490,432,121,817,571,171,380,895,166,180,723,152,71.11,46.06,46.28158817367147
334,506,880,346,264,554,997,925,4,727,172,5,663,319,123,558,113,498,805,98.85,61.75,62.9253616727769
732,615,495,538,77,533,251,421,867,300,365,234,785,184,884,641,1,692,54,70.32,44.9,45.268105765998506
624,929,320,557,934,930,478,801,933,581,312,959,888,518,805,451,627,632,452,67.53,40.34,39.88261422531505
401,144,257,789,611,370,677,348,136,443,84,620,147,691,828,637,181,292,923,86.84,56.07,56.54816846308455
962,380,202,589,812,358,691,635,904,95,78,412,661,958,925,183,337,669,380,71.98,40.05,43.12608898616779
334,178,307,904,23,618,20,536,972,772,849,90,820,367,826,832,976,100,162,99.12,60.22,60.7536459724479
186,598,507,676,587,960,78,778,947,991,119,176,667,490,691,907,763,227,632,69.48,37.8,39.00338612106461
805,851,676,310,873,950,704,415,902,613,243,918,501,720,226,317,376,235,763,66.03,39.67,39.94855446781148
334,550,641,542,462,920,822,409,518,410,992,837,320,290,448,421,602,13,257,93.89,58.3,57.87956843352642
188,918,553,469,709,574,629,845,373,413,973,397,638,28,159,523,69,469,997,83.37,52.86,53.15712404388355
988,645,942,355,618,815,319,932,93,773,264,495,227,655,950,488,913,618,796,57.22,38.37,39.68481585703457
67,152,946,244,70,306,135,970,48,167,407,809,595,697,635,560,730,982,551,71.58,43.99,44.19079623675597
268,18,536,251,161,769,99,210,32,972,324,83,124,277,62,899,658,295,624,95.52,57.19,59.731108849195614
911,646,718,176,748,152,670,424,975,133,899,726,736,83,573,373,710,2,741,61.05,38.59,39.562301328239
901,565,159,514,421,157,220,864,305,495,519,69,384,172,167,895,911,262,527,74.57,49.03,46.597358578355795
400,550,698,310,882,410,336,174,396,63,433,28,285,897,692,19,311,983,808,96.88,56.26,57.331665120054595
156,87,160,118,868,623,843,15,237,236,566,8,488,932,735,545,189,906,845,93.17,58.19,57.797062482187314
463,749,723,890,943,699,959,714,388,344,867,176,853,543,601,192,109,486,634,66.02,41.45,40.121962810875665
924,933,365,312,952,662,851,918,423,614,755,38,840,647,217,261,592,878,821,74.44,45.12,44.675929236269624
677,605,314,803,917,488,640,853,347,826,854,85,913,241,914,323,904,106,674,56.99,37.97,40.51773457369727
998,715,39,619,330,539,487,978,361,950,83,181,730,44,510,531,558,847,612,90.91,58.37,59.92122590857217
728,255,39,205,692,73,344,800,616,930,141,713,315,119,519,910,846,844,521,77.11,50.72,51.819046924896114
859,0,73,864,231,638,280,637,977,18,911,750,996,35,10,489,714,148,218,132.36,79.01,81.90221747496267
368,255,911,756,766,353,835,305,878,397,647,619,412,34,177,422,505,998,65,72.86,46.19,45.976073696182254
772,522,883,521,305,573,707,289,807,212,721,720,447,329,179,219,18,490,908,91.26,54.19,54.45500436571584
447,954,995,282,339,773,930,416,972,642,949,862,419,328,768,634,215,262,286,77.25,47.32,48.11856436564033
523,88,30,412,269,623,294,691,936,656,135,627,776,320,88,957,801,169,635,76.29,44.97,48.9644469659136
94,717,216,956,955,259,684,221,911,657,511,782,116,660,348,8,466,583,208,87.46,51.36,52.06234814648229
170,95,250,531,863,97,116,816,994,323,303,890,580,595,676,154,928,764,77,81.79,47.0,47.045324667107835
677,867,183,920,735,764,27,774,785,820,185,692,211,269,35,607,332,646,336,89.34,55.78,55.677753548045565
753,788,621,864,373,166,175,773,220,50,979,54,974,164,700,962,951,58,689,90.17,52.78,53.74580414428049
925,268,721,943,684,686,863,505,106,867,204,816,141,401,490,615,559,507,553,60.54,39.64,39.921575383903715
331,370,440,761,415,858,37,776,940,38,185,156,366,224,303,243,372,587,886,74.6,44.75,44.66955505951378
199,961,639,693,352,392,372,548,725,114,967,229,195,356,189,547,217,21,27,111.4,70.41,69.90426422670184
120,195,303,845,706,748,329,960,554,509,963,42,973,313,819,736,821,402,167,59.69,36.24,36.6010894228892
142,384,632,474,359,364,5,457,714,139,458,30,761,802,944,749,733,428,216,76.08,49.39,50.82713139987454
117,338,302,611,571,55,916,80,493,165,997,691,539,62,185,855,629,246,614,80.45,47.61,48.83892358476741
340,613,20,742,676,23,391,447,236,819,599,141,636,43,137,187,619,292,239,109.99,62.92,64.74252267099585
445,757,321,553,649,380,174,747,353,950,691,856,557,675,981,586,958,353,264,68.23,36.98,42.64407055298709
611,343,988,550,32,557,155,374,584,883,873,201,506,482,848,122,75,904,642,75.99,45.51,46.04007771637059
609,200,162,146,564,728,143,611,858,52,551,839,354,895,961,82,726,964,48,86.26,53.46,53.513244783414635
