generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 100, 20.63, 21.26, 20.985, 20.976299999999995, 0.12544046396597877,0.9999292929292929,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 100, 20.8, 21.26, 20.98, 20.991700000000005, 0.11793265027124594,0.9772222222222222,0.0,[13. 12. 13. 13. 13. 12. 12. 12.]
2, 100, 20.79, 21.29, 21.0, 21.022100000000002, 0.1054352407878884,0.9568686868686869,0.001411100658513527,[25. 25. 25. 25. 26. 25. 24. 25.]
3, 100, 20.75, 21.29, 21.01, 21.021, 0.11537330713817646,0.9262525252525253,0.0,[39. 39. 37. 38. 40. 33. 36. 38.]
4, 100, 20.75, 21.29, 21.035, 21.029600000000002, 0.11033512586660704,0.9104343434343435,0.0,[55. 58. 47. 50. 60. 40. 41. 49.]
5, 100, 20.86, 21.38, 21.04, 21.0557, 0.09493424039828817,0.8956969696969697,0.004227336777829961,[ 65. 105.  51.  55.  86.  41.  41.  56.]
6, 100, 20.81, 21.38, 21.04, 21.0412, 0.11891408663400645,0.87810101010101,0.0,[ 82. 124.  84.  65. 101.  41.  42.  61.]
7, 100, 20.87, 21.38, 21.05, 21.0569, 0.10531566834996572,0.8673939393939394,0.0,[ 93. 134. 114. 103. 109.  41.  42.  64.]
8, 100, 20.83, 21.38, 21.035, 21.035100000000003, 0.10743830787945223,0.8734646464646465,0.0,[105. 150. 120. 109. 116.  42.  44. 114.]
9, 100, 20.84, 21.38, 21.04, 21.043700000000005, 0.11055907922916154,0.868969696969697,0.0,[116. 159. 155. 136. 122.  45.  47. 120.]
10, 100, 20.85, 21.38, 21.025, 21.0445, 0.11247555289928554,0.8464848484848485,0.0,[130. 172. 165. 157. 128.  49.  72. 127.]
11, 100, 20.86, 21.38, 21.04, 21.062400000000004, 0.10895063102157775,0.8162222222222222,0.0,[130. 175. 168. 157. 128.  50. 164. 128.]
12, 100, 20.85, 21.38, 21.05, 21.0577, 0.1065819403088537,0.8157272727272727,0.0,[138. 189. 184. 188. 141.  54. 174. 132.]
13, 100, 20.84, 21.38, 21.055, 21.055300000000003, 0.1135205267782,0.7862020202020202,0.0,[143. 197. 186. 204. 146. 113. 176. 135.]
14, 100, 20.85, 21.38, 21.05, 21.049699999999998, 0.10840161437912248,0.7760303030303031,0.0,[146. 203. 188. 213. 165. 164. 184. 137.]
15, 100, 20.85, 21.38, 21.06, 21.057100000000002, 0.09800301015785186,0.7826464646464646,0.0,[150. 235. 191. 216. 167. 198. 204. 139.]
16, 100, 20.84, 21.41, 21.04, 21.054900000000004, 0.11042187283323908,0.7787979797979798,0.0014031805425631964,[187. 239. 197. 218. 170. 221. 222. 146.]
17, 100, 20.85, 21.41, 21.035, 21.0444, 0.11056509394922065,0.7660707070707071,0.0,[198. 241. 201. 239. 199. 233. 233. 156.]
18, 100, 20.84, 21.41, 21.04, 21.048100000000005, 0.1164276169987173,0.7738585858585858,0.0,[201. 245. 207. 244. 238. 237. 242. 186.]
19, 100, 20.85, 21.41, 21.06, 21.0634, 0.1077610319178505,0.7721717171717172,0.0,[215. 275. 224. 255. 247. 240. 251. 193.]
20, 100, 20.86, 21.41, 21.03, 21.0458, 0.1081959333801415,0.7377373737373738,0.0,[220. 286. 232. 266. 271. 252. 269. 204.]
21, 100, 20.81, 21.41, 21.07, 21.060499999999998, 0.12487894137924131,0.7334848484848485,0.0,[262. 294. 235. 275. 291. 256. 278. 209.]
22, 100, 20.83, 21.41, 21.05, 21.050199999999997, 0.1091968864024979,0.7138585858585859,0.0,[263. 299. 241. 276. 304. 267. 280. 270.]
23, 100, 20.82, 21.41, 21.04, 21.0451, 0.12320304379356865,0.6955959595959595,0.0,[274. 307. 261. 287. 311. 278. 296. 286.]
24, 100, 20.82, 21.49, 21.07, 21.0654, 0.12134595172481022,0.6931818181818181,0.0037365716954693273,[297. 309. 277. 290. 329. 290. 309. 299.]
25, 100, 20.83, 21.49, 21.045, 21.051, 0.11780916772475743,0.7116565656565657,0.0,[315. 313. 281. 307. 349. 306. 315. 314.]
26, 100, 20.83, 21.49, 21.05, 21.0493, 0.11838289572400218,0.7222121212121213,0.0,[336. 319. 287. 320. 352. 311. 347. 328.]
27, 100, 20.84, 21.49, 21.03, 21.0387, 0.10988771541896729,0.7236666666666667,0.0,[392. 351. 289. 325. 356. 311. 348. 328.]
28, 100, 20.81, 21.49, 21.055, 21.0528, 0.1192818510922764,0.7266464646464647,0.0,[408. 351. 289. 325. 356. 311. 432. 328.]
29, 100, 20.87, 21.49, 21.05, 21.0651, 0.11558109707041207,0.7297070707070707,0.0,[437. 370. 303. 325. 357. 316. 454. 338.]
30, 100, 20.75, 21.49, 21.03, 21.0446, 0.1210076030669147,0.7276767676767677,0.0,[437. 370. 303. 325. 357. 416. 454. 338.]
31, 100, 20.84, 21.49, 21.04, 21.049800000000005, 0.11646441516617845,0.730040404040404,0.0,[442. 426. 305. 326. 357. 450. 454. 340.]
32, 100, 20.8, 21.49, 21.03, 21.027800000000006, 0.12253636195023909,0.7003333333333334,0.0,[455. 464. 308. 329. 358. 473. 470. 343.]
33, 100, 20.86, 21.49, 21.06, 21.0611, 0.11238233847006397,0.6832828282828283,0.0,[482. 483. 318. 350. 368. 479. 474. 346.]
34, 100, 20.86, 21.49, 21.035, 21.0517, 0.11300491139769087,0.6882121212121213,0.0,[483. 509. 327. 381. 375. 482. 475. 368.]
35, 100, 20.84, 21.49, 21.035, 21.0313, 0.1126734662642452,0.703010101010101,0.0,[483. 509. 327. 381. 375. 482. 475. 468.]
