n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
1100,4662,6942,6572,6256,516,2089,965,4058,13.39,12.64,12.222251412544997
6233,3682,3868,5337,3109,6461,1719,768,3996,21.88,17.94,18.692823048107932
232,6846,3193,3545,4976,6244,6284,17,5700,13.18,11.57,11.625400359838677
3648,2181,5910,6568,1874,4842,837,2600,250,13.43,12.5,12.298970218927604
182,208,5321,4435,75,3122,5623,1774,3457,13.02,12.47,12.449275070948842
5946,237,4322,1816,6256,3587,4061,4529,1909,11.07,9.68,9.814021952294347
2831,1891,5544,1792,6233,3765,2373,176,3409,12.17,11.46,11.41851463260457
6861,4558,5261,819,1522,5155,5928,7044,2428,10.94,10.52,10.598771110764712
990,6087,2725,5910,5826,4102,3457,4159,6799,19.49,16.83,17.277378218406945
5491,1555,2485,2327,4813,4090,6932,4139,3222,15.02,12.24,12.261921920432313
4825,6990,282,3934,1988,6092,6532,3311,3394,11.32,11.67,10.989253857178296
5445,1417,3007,4495,5759,6355,5525,6047,3069,13.95,12.04,12.59232028324786
708,3595,5437,4165,884,6377,1341,4267,6880,10.14,10.32,10.20784633687249
3221,3035,4011,6002,242,3844,356,2527,5762,11.21,10.54,10.527676052839832
6949,5036,4859,4736,3224,5301,1395,1381,4114,10.33,10.57,10.520430974245917
1859,100,6312,1634,4420,7047,4491,1901,3313,12.02,11.25,11.61187382699327
4208,2816,6942,4733,2894,3761,2205,5400,4489,12.55,11.44,11.74785109401319
4988,5975,46,3143,6419,7020,6721,6066,4198,10.67,9.75,9.637277391715234
6628,1058,4249,6368,4598,1683,3490,459,3941,19.54,15.61,15.879111204317839
2987,4669,4541,1637,4134,3386,3972,6662,2922,9.96,10.01,9.859445320684532
3394,2835,12,4411,4424,5107,6442,5017,2712,14.06,13.13,12.94942339415697
3753,4914,229,6591,1880,5204,1451,4511,4787,20.38,15.04,15.369992067126063
1480,7053,750,6540,4514,6529,6973,6688,2091,12.82,11.83,11.616991448487525
265,6895,5514,577,681,7111,136,3710,119,14.46,12.54,12.6230337454624
6177,6189,2303,2044,2200,896,6531,5118,1512,14.98,14.6,14.537597675366973
2821,2378,569,1371,1307,2090,4320,1377,5379,20.87,18.3,18.419108473627556
2235,5310,5829,2412,3724,5755,2637,4067,3881,10.97,10.26,10.045949469885594
935,193,2555,3166,2812,3448,6522,1540,2116,11.06,9.76,9.984347296895134
890,2076,5981,4178,1712,4961,3536,6693,170,12.87,11.59,11.865726929762939
1846,146,3254,1199,289,5888,1312,3650,5772,15.66,13.74,13.513172441087736
4147,5555,3495,4462,6817,1807,5167,6535,5693,13.74,10.97,11.348180299992897
4231,3693,1828,4291,5312,251,3235,5528,4717,26.64,22.24,22.363971025658564
6581,2631,5405,5168,3492,481,6041,2446,1029,13.73,12.04,11.959154689070802
1737,388,2509,579,7032,626,2542,2440,6093,20.54,17.26,16.884166895080376
1296,3409,4627,2067,1068,69,4593,6967,310,13.18,12.36,12.31662171304149
4838,6712,1782,4671,3775,1405,6782,7108,6389,18.73,18.13,17.714048226506257
5767,5103,4168,306,3096,1641,2842,811,1685,9.59,9.42,9.370114010815435
4697,5522,3546,4844,1590,4033,855,5455,3195,11.32,10.39,10.223287405353922
2425,4129,4094,140,2665,5014,3295,2304,148,33.22,27.49,27.26411333190556
1285,1645,7024,2684,6644,4614,6411,1107,2777,19.48,16.45,16.62656515675526
3516,1745,2183,5525,789,6862,3106,4486,2816,19.4,16.86,17.213714516792017
6862,5628,4377,3969,6291,4362,1922,535,5943,27.53,24.15,23.722050149984305
330,693,1089,1390,1364,4409,1744,2195,6218,24.34,22.3,21.89754490575534
2721,4916,4144,6890,2091,3015,2775,2787,933,12.82,10.72,10.825329347000405
2385,1926,7105,4947,6385,5858,4004,1108,4751,14.44,13.54,13.387954570630665
4515,6309,854,2627,320,3330,599,3114,7095,11.05,10.38,10.766789911403887
6456,1206,6787,1024,2792,939,5039,4812,6405,16.19,14.35,14.313107415987695
3096,627,4675,4507,1832,4636,669,2185,2989,10.01,10.08,9.876243357486544
2421,4623,4376,936,3750,2270,882,6447,374,24.47,18.93,20.005032120186627
6781,2422,101,5027,5492,119,751,3387,942,22.65,19.02,19.289684200138804
6767,6470,327,1539,1963,6434,4807,3448,1327,10.28,10.33,10.376125336584037
946,3693,1371,5577,1977,1302,6094,6922,842,13.27,12.35,12.44395910624085
3564,3098,6606,4447,6703,2408,4507,2075,5829,10.98,10.58,10.486454002806987
3907,2576,820,1700,5341,2600,324,223,86,16.06,13.82,13.984374202762726
6445,2421,5951,4887,2623,3685,3205,2566,3264,13.32,12.01,12.16221663673223
515,525,2599,4927,3734,912,2048,1762,6431,14.47,13.57,13.132042004538794
5061,6372,4447,7107,5637,3841,5421,2914,2122,14.97,12.56,13.168974209975666
1500,4436,1702,2517,1631,2018,2952,666,6717,21.02,18.76,18.201696866545657
2300,732,6170,3669,741,5341,4705,5271,2776,14.63,11.57,11.328445609185142
1863,3198,2513,336,2680,1530,2594,6494,6939,14.86,12.37,12.70862810208649
4743,2480,2013,2738,826,4458,5008,4743,6615,56.22,42.7,44.16237482696103
4882,754,2007,1803,166,6621,1996,3291,592,14.23,11.32,11.542411316286195
2195,4515,7107,580,5973,615,176,5205,81,9.86,9.97,9.970653869652615
2382,6149,6489,2942,4040,3840,7066,7037,1263,10.35,9.88,9.816662014568024
826,4107,6371,6512,2687,631,4171,5449,1419,11.93,10.15,10.631902905472636
1471,6358,1225,1159,6730,7090,2619,2503,875,15.45,14.7,14.830072145123788
5810,4213,6837,4930,2404,1034,1693,1160,4468,10.79,10.91,10.767513266924306
5919,260,6387,2589,6725,5107,6585,5506,4529,11.3,10.9,10.994326687584763
6887,6112,5649,1682,1459,2448,3544,4403,1293,10.33,10.12,10.216369400191159
397,5855,7062,5470,2025,2069,6371,527,5587,12.98,12.57,12.169678311896474
3659,6621,3523,4499,2049,4434,3599,6973,4407,9.44,9.42,9.551318923379585
3713,89,3241,6850,2774,1405,2113,3979,199,26.86,19.62,20.05669323460988
6496,5295,3413,4674,154,510,5666,2907,4751,20.63,14.59,15.109198100741953
1132,4862,1025,1134,2122,6790,2268,3258,4620,13.52,12.72,12.518046670941585
3285,1410,5017,731,1913,3981,61,1454,4331,9.63,9.63,9.587163620738943
2598,4103,5315,3590,5623,5235,5991,1849,1952,11.39,10.48,10.393140270885304
2563,4055,5627,3922,1843,5839,3377,2760,4590,15.62,12.79,12.680987974386348
5007,5965,5352,2254,5295,1797,394,586,6252,13.6,12.1,12.36646703145995
4191,5286,3020,1306,4191,6275,6491,1669,2554,8.38,8.31,9.326338307980933
2447,5673,2454,6954,4524,3044,1353,5744,5744,10.02,9.29,10.454212642931168
6032,3807,4870,696,7014,1009,4965,4210,4679,12.07,11.27,11.330908564897737
3090,1444,1276,2052,3495,1782,4665,5894,6207,11.74,10.29,10.28061673025298
6408,427,4055,5583,3224,5874,5218,2850,3145,14.89,12.96,13.128461978026769
4219,6926,1350,4458,5979,333,4294,740,6618,25.68,21.56,21.315778303160602
2090,5148,827,2191,6036,685,1139,6355,5053,18.53,16.17,16.338721565944045
6897,5404,5624,5737,671,3645,6971,1974,6971,9.07,8.99,9.786527086732264
3132,6575,3546,3254,1349,2666,3589,1034,5098,12.33,11.0,11.072364335276424
3997,1736,976,3532,4920,4374,3344,967,5410,21.77,15.48,15.672382369785478
2420,2274,2033,3103,6140,4582,32,1555,4328,22.79,17.83,18.034943761425627
3594,4743,172,252,5140,4961,1984,6843,2133,9.95,9.9,9.975082264974736
1692,1416,2332,1215,4442,1642,2238,2548,4798,16.99,15.53,15.117456039871016
6204,2055,6818,5599,3656,6480,7055,6624,7004,9.65,9.89,9.87874139834288
1376,4467,2924,4020,3440,7009,997,6300,1711,12.33,11.35,11.42174400459546
4673,3139,1677,2326,6640,885,6615,197,967,27.68,20.92,20.621589102344092
4663,6121,108,4466,2428,5520,6234,5933,5319,15.95,14.84,14.646288931230261
1118,615,4099,3061,4690,6598,2549,3581,4120,19.94,15.9,16.752256048345366
5548,2923,6214,4328,2651,6,1014,3623,5881,15.47,14.35,13.840035561156688
3682,2868,2496,4417,3271,2780,6415,5989,5598,16.03,13.34,13.784839783625369
4681,4032,926,5305,3092,3132,1670,4562,31,34.21,25.8,25.723936624613714
2274,5206,4900,5916,6050,6794,5966,4185,1629,12.57,11.22,11.352595143315524
