n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
7412,12004,11124,47324,22162,40388,32975,27815,4683,10321.68,97.85,103.71999999999991
20759,56448,51581,66724,48766,71326,58307,65806,35158,5374.48,19.26,19.430000000000035
4708,3597,47712,60934,41741,49809,55523,68911,21559,10200.66,63.17,62.290000000000035
73467,23256,30949,30225,3127,23163,42617,22752,17917,10330.32,65.92,75.26999999999944
66868,66876,47145,67336,73385,23834,58410,54351,68860,1663.16,10.57,10.540000000000001
47743,46371,47433,58427,21126,52410,60477,69514,32755,2181.87,11.77,11.51
64227,36582,65282,65646,67553,46389,59596,60425,45976,6086.76,19.0,17.389999999999997
74410,73083,59841,63780,29073,42554,21767,35145,62883,6407.08,14.23,14.409999999999997
40575,39753,66092,73687,67862,66500,53303,40874,27239,7030.59,17.62,17.57999999999999
64081,67094,48050,9879,44755,1103,25087,13914,7701,10320.04,217.26,242.0399999999987
75289,6410,35795,29703,13928,68467,17891,34844,32090,7040.23,17.7,19.12999999999999
27587,7914,55432,4177,7444,47494,47214,22528,32702,7133.56,21.72,24.440000000000033
3072,10866,15102,8842,3321,5357,2771,48902,33513,10319.44,121.49,125.01000000000002
16749,20593,24083,68562,253,50536,5657,32483,19846,10328.0,64.75,63.38000000000008
4753,549,45115,14826,37490,44199,64062,4038,40420,10010.07,82.29,84.89999999999901
58805,72286,5999,34595,52671,20113,61968,29560,12249,4961.38,13.76,13.309999999999999
41458,13375,3172,58696,16716,67932,51505,63821,67476,8582.4,19.4,22.339999999999993
42986,18852,44702,33960,34319,55018,2363,73131,18424,8991.45,24.68,26.380000000000045
7442,33156,4398,17262,21124,22375,12566,59426,30363,10113.12,56.05,54.14000000000004
66618,4115,32343,30470,58287,9640,32870,10542,29911,10330.95,71.53,76.31999999999954
47163,33634,55445,36534,68968,632,19807,4652,50430,10333.79,132.21,140.31999999999965
53572,21002,14571,67119,11510,31570,13357,13077,2595,10316.38,56.59,56.780000000000015
23823,30346,13791,28488,3203,68253,60870,59488,40596,9698.64,40.22,35.27999999999993
70193,49807,27846,27543,56850,55784,67043,2794,6715,10315.44,116.41,118.90999999999994
54790,68821,23753,12292,62888,47996,2553,68053,15543,10340.97,72.92,76.20999999999952
48035,37955,48788,40406,2497,54034,13259,13764,40097,9901.32,44.22,46.30000000000004
26003,2060,59168,7863,53827,63683,60730,27295,9671,10236.97,64.3,61.98000000000001
698,37271,3164,48877,40084,10033,28726,64283,25212,10310.5,143.74,149.13000000000008
15173,74914,48941,51351,60715,18306,45211,51779,15955,7038.35,29.53,35.4199999999995
33313,15960,16116,10552,43841,51262,27788,13815,3233,10330.08,95.33,103.61999999999951
61652,5659,65267,38109,46869,59904,18542,49140,35250,3923.95,12.56,12.010000000000002
63465,68983,62594,54914,64503,38897,51730,30359,20499,7433.13,28.82,26.070000000000082
64066,34000,71901,56053,11050,75464,12576,9327,46669,4035.19,21.44,22.899999999999963
23086,71468,19202,54626,8760,11291,4924,16844,38847,10125.54,39.0,41.00000000000001
51195,30369,43177,57520,22613,68681,37616,14689,20449,5476.33,14.86,14.629999999999994
70895,55536,12603,43102,67698,32584,67392,33719,22225,7438.45,22.56,22.110000000000035
20645,60416,30729,52974,46996,75161,18974,61165,57826,7960.51,21.18,21.930000000000007
3851,50233,23648,51492,66869,7021,63236,35907,53072,9824.69,42.45,45.090000000000046
33255,54020,61931,47199,71772,43349,10671,29491,69842,8468.04,31.08,29.460000000000036
24625,52785,50142,1521,41016,60889,68625,61119,23248,10320.96,136.72,144.3600000000001
12377,2246,52811,28380,74615,50565,28245,13167,51116,8381.24,27.4,28.41000000000004
73101,26153,35967,25099,64199,18071,1112,56937,63184,10316.56,149.81,152.94000000000005
33251,67297,74199,22749,61222,26869,9545,45906,398,9918.44,40.49,42.97000000000004
63625,69883,8577,63569,43894,60202,34989,65916,60335,6813.81,27.37,24.920000000000048
3608,10460,45565,22767,53017,33461,17677,7088,21308,8170.53,22.02,22.649999999999988
65468,50025,60903,38642,20427,1363,37048,73062,61262,10337.64,116.93,131.9399999999991
238,48032,4458,70516,50112,73964,58038,26793,40426,10224.5,42.95,45.58000000000002
65310,17482,63410,70591,39676,10055,33814,41035,39868,8165.85,23.8,26.610000000000042
43739,40917,51506,67906,12182,66644,27605,51265,69529,7041.61,26.7,25.610000000000007
19600,66148,11683,40380,5370,30528,59970,73571,30423,10316.97,90.86,96.12000000000008
68502,36370,8030,14668,14675,49704,47789,28012,41732,9700.62,36.52,34.49000000000002
46672,10143,43871,59949,47539,21823,65219,57934,38271,9806.75,29.8,31.259999999999994
60432,17545,57933,28298,35787,42759,20838,13048,31174,5588.72,13.17,13.579999999999998
61458,24844,48993,24292,46674,18382,17744,30562,35210,10218.42,52.76,54.69999999999991
72168,49546,52462,44859,36797,65877,42006,52353,38221,3920.73,12.91,12.559999999999995
69722,9524,48160,40446,51796,63438,22908,33806,46399,5589.31,17.24,17.200000000000035
57767,62473,11494,24438,41271,49678,16653,3673,13666,9483.01,29.83,29.149999999999995
45977,21900,47077,10097,57203,1099,71130,41994,31033,10319.18,63.48,66.67000000000002
51106,70929,37310,61459,19736,47162,41464,26493,65333,4755.32,15.05,15.810000000000002
12457,18638,26783,43428,32896,18529,55102,47239,32791,8475.36,33.95,30.72000000000002
11683,44917,24578,32306,31468,6141,44100,48862,8085,10242.62,67.9,66.68
18879,23261,8265,56331,58143,35640,17405,42071,68549,5677.81,13.26,13.829999999999997
75601,15258,44307,51717,29852,7096,51419,62101,64204,8678.39,21.7,22.71999999999998
41528,71385,11868,66902,70593,64973,52598,59582,22203,6920.94,16.5,18.039999999999992
53974,50593,68782,59329,6049,14189,59156,16804,15525,10337.28,89.57,96.65
65536,22949,10136,51461,40083,59990,1159,33154,13888,10321.46,85.7,85.02999999999942
45959,28913,22693,3268,19249,56007,12048,44041,61004,9091.93,34.75,37.46000000000002
6523,62239,31657,8469,63106,18284,73238,3981,18170,10305.12,103.68,104.35000000000005
65818,71061,7904,6336,26162,71585,816,68535,44248,9822.66,55.62,52.33000000000013
69268,31258,18345,48696,64500,197,17270,70796,15272,10331.48,127.15,153.51999999999907
32335,14186,61127,27759,6967,28208,49693,44137,51621,10319.24,47.96,46.95
68746,66464,21364,66974,13820,19842,27566,22737,49453,8666.37,39.92,42.01999999999949
26462,38980,44648,56474,18838,56063,17092,52187,41115,8887.78,24.65,23.77000000000002
39229,13017,73723,13101,61968,35700,37284,69125,64083,10300.99,52.14,53.87000000000003
36681,30028,55138,18037,71700,13629,4012,72315,26478,10113.31,39.1,39.490000000000016
27831,25473,51311,5125,18100,3081,34407,62278,70736,10315.5,83.19,87.31000000000003
6264,29429,18935,40964,5002,25674,14200,18404,71340,10129.82,54.31,56.610000000000106
24441,12095,60801,38246,27376,20650,42509,36351,67946,7227.4,18.26,19.350000000000005
74571,8851,54091,54454,4417,59684,38983,15995,35683,9079.38,25.17,26.430000000000007
2064,28101,54865,43675,34272,70518,51432,68872,26366,7328.58,22.97,24.26000000000002
56324,16875,22388,58677,59574,45331,50182,62028,33368,5259.8,12.76,12.94
25014,62404,58319,25182,61518,75144,44270,40561,9275,10334.03,91.41,93.65999999999978
22337,48426,61779,29131,75614,16788,40346,27172,70161,8451.73,31.53,33.83000000000002
39213,12859,1654,3807,25940,41036,7676,41803,69908,10244.33,61.8,58.390000000000086
33541,44936,57746,9436,54965,61687,2392,37044,75265,10329.34,117.49,122.73999999999994
