n0,n1,n2,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,5365.89,9.75,9.08999999999999
3801,61030,32643,10120.77,51.52,50.77999999999999
6796,20558,14838,6510.07,8.9,8.799999999999995
48731,61481,32318,725.95,3.38,3.3500000000000005
49906,71271,13365,4333.7,9.63,8.459999999999994
75227,32680,1718,8263.62,14.76,15.109999999999985
28407,53497,36632,2479.48,4.83,5.03
23865,51044,20919,1759.9,3.61,3.6500000000000004
9428,18188,58305,8468.12,25.52,24.17
16606,17333,232,10316.25,130.02,136.95000000000013
696,27453,28243,10296.2,82.88,87.69
21739,21821,37919,7745.91,15.07,15.930000000000012
41110,26068,70677,1647.39,3.42,3.5100000000000007
26840,23811,25805,2379.97,5.69,5.660000000000002
50229,39162,2827,10208.85,73.34,77.33999999999948
47341,54382,21752,4643.14,5.62,6.489999999999995
19097,34578,8537,10104.32,28.48,29.769999999999996
43496,39499,443,10312.76,122.9,129.88000000000014
44288,8653,40626,3922.11,7.79,8.10000000000002
46576,40116,63012,1862.35,3.55,3.6700000000000004
41391,24218,63074,5351.99,7.67,8.609999999999998
61936,23084,7471,1035.07,3.87,3.830000000000001
33578,2997,46877,10203.79,61.74,56.39000000000005
52991,2368,71967,3604.64,6.82,6.819999999999997
54896,47996,49330,3103.71,4.98,5.779999999999996
75827,1189,59352,10317.13,110.2,114.0699999999996
6124,23713,25758,8053.56,16.0,16.730000000000015
15600,32255,60582,925.47,3.45,3.42
45138,67173,46503,2482.97,4.22,4.619999999999999
68773,32885,60666,3727.68,6.27,6.349999999999996
14162,48142,38779,4323.94,6.26,6.719999999999997
4801,56751,11951,10113.57,46.14,50.73000000000004
27326,44661,67224,2582.31,4.62,5.039999999999998
47530,19424,44559,8967.92,24.09,26.02000000000001
36133,71453,12068,4225.26,7.44,6.9800000000000075
40953,41523,40130,6293.83,9.4,9.659999999999997
23262,10249,19512,727.3,3.85,3.9999999999999982
40541,63411,21171,1036.25,3.28,3.4200000000000004
6363,10611,69930,9933.54,33.97,32.760000000000026
53200,4171,31108,5870.11,11.67,12.960000000000022
45066,32795,59724,5882.62,9.08,9.300000000000002
55280,19087,7301,10218.46,73.03,76.30000000000005
4288,64692,43802,10106.95,56.47,54.24999999999938
27139,17114,73930,8988.55,18.22,20.530000000000015
17403,54240,13976,6712.33,10.55,10.059999999999995
22127,56958,48889,1960.11,4.02,4.17
19561,7703,55134,3.19,3.23,3.24
38641,18507,59395,1344.16,4.12,3.829999999999999
22189,68445,59446,1969.01,4.38,4.24
63983,41641,62789,723.9,3.56,3.5500000000000007
35918,38144,61614,825.95,3.7,3.670000000000001
52925,19202,14753,6202.53,13.63,12.859999999999992
49414,69697,23513,3.29,3.31,3.3100000000000005
65447,44365,23608,3407.06,5.29,5.889999999999999
11683,64469,35692,824.6,3.84,3.9099999999999984
67525,71840,65906,1342.53,3.85,3.6900000000000004
47359,8271,46622,3.0,3.0,3
4498,40068,47635,10323.74,67.16,69.38000000000005
73310,36811,63659,4131.64,7.95,8.219999999999995
34715,38515,44574,1552.01,4.65,4.769999999999998
23415,1517,62167,10316.12,65.47,63.41000000000001
71695,32858,42717,3.17,3.09,3.1100000000000003
35872,60678,37857,3098.82,6.53,6.809999999999997
65581,46736,45597,3602.74,6.3,6.049999999999997
35897,45296,53538,2371.88,5.66,5.4999999999999964
45881,22606,58954,4949.25,9.87,10.390000000000025
47746,43822,67913,1868.63,3.97,4.1000000000000005
18593,69381,21780,3615.36,6.41,6.499999999999998
26037,47451,62552,1241.13,3.95,3.8400000000000003
37074,10333,54608,8450.18,22.77,22.600000000000037
22521,67692,55154,2062.28,4.95,4.749999999999998
39671,72510,35481,5364.25,7.91,7.439999999999997
3620,25637,20974,10091.75,52.41,49.95999999999998
57811,23690,28709,8787.16,16.24,14.359999999999985
23662,5486,61811,4743.29,32.21,25.689999999999394
29654,21724,7096,6715.4,11.9,12.489999999999991
17501,14526,41595,4345.57,7.11,6.829999999999996
23795,63263,25344,1750.59,6.04,5.309999999999998
71869,4673,54459,928.35,4.78,4.729999999999997
60991,46019,49846,826.16,3.25,3.3600000000000003
9434,26786,31175,5262.49,10.28,11.64000000000002
49022,86,45943,10321.23,164.87,179.83000000000015
53133,36507,53745,5267.13,6.58,6.469999999999997
15083,71728,49005,2167.82,4.06,4.200000000000001
4726,72080,39502,5163.0,20.99,20.80999999999997
12428,38703,71463,210.35,3.44,3.5700000000000007
67193,44482,38429,626.47,3.45,3.45
46087,16929,54932,1034.72,3.59,3.6499999999999995
53640,73914,70567,1754.89,4.41,4.699999999999998
48423,61272,18626,3809.6,5.97,5.669999999999996
20548,50167,73906,4948.02,9.27,8.809999999999993
62525,26103,17430,6090.67,13.32,10.700000000000014
11905,46021,124,10311.1,118.37,129.29999999999995
50050,14145,42734,2371.36,18.45,21.869999999999475
74162,70703,18441,1240.6,4.14,4.079999999999999
42656,73963,49263,933.76,4.64,4.609999999999998
56256,56581,29666,928.85,3.65,3.5300000000000002
64672,38206,62858,6099.04,8.8,8.599999999999998
49778,50317,20844,2385.46,4.52,5.219999999999999
34055,39426,65051,620.52,3.44,3.3000000000000003
