n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,1333.49,20.63,21.389999999999997
5773,358,697,1121,2027,1587.79,51.1,48.48000000000007
6645,4148,1715,3282,5258,285.59,6.92,7.449999999999998
248,3761,3992,3712,3198,1655.65,52.06,59.87999999999995
4054,4695,1574,6803,3298,447.54,7.5,8.089999999999998
733,3973,1918,6217,163,1652.7,77.14,83.82000000000004
5743,2185,4261,3339,3885,1616.34,46.98,47.41000000000005
3105,5947,931,5430,2116,1517.32,40.24,42.28000000000012
795,6670,516,3165,5080,1434.14,30.67,31.550000000000026
6795,3090,882,5413,475,1631.37,59.84,58.54000000000005
2772,1920,5663,704,4076,1627.87,49.63,50.2700000000001
5322,4233,1703,4763,6622,1637.18,62.2,61.48999999999999
1164,4970,527,4421,306,1618.16,43.41,45.6900000000001
4003,5749,1588,1214,7047,1649.77,55.66,59.16000000000012
4742,3737,5971,4787,3646,923.42,13.05,12.97999999999999
2340,4565,2922,7004,3490,1597.52,45.93,46.48999999999993
1105,1296,6261,4925,799,1584.02,34.48,31.87999999999998
4356,5653,2570,5751,2924,1060.03,15.94,16.37000000000001
5274,6909,4052,4125,5111,1457.07,31.08,28.950000000000035
1619,2529,1230,2914,4331,1580.13,38.5,38.82000000000002
2329,4176,5382,585,6620,1073.63,20.22,20.500000000000053
7018,4156,5745,4464,1801,1225.56,12.17,12.53
2819,1997,97,2422,2811,809.04,13.76,11.890000000000004
1800,2185,275,3468,2087,1616.65,52.41,51.43000000000005
3087,2444,6834,5778,3415,842.03,10.27,10.499999999999993
1435,5385,3246,952,1361,1587.36,41.94,45.77000000000005
5432,6980,209,1653,6278,499.8,7.43,7.869999999999999
1316,2457,954,108,6524,1106.64,10.47,11.299999999999995
6261,3116,2800,6851,1393,550.28,9.28,10.300000000000011
4662,3568,1898,1139,3359,547.67,9.22,9.510000000000002
4620,3654,3335,3423,656,1652.0,147.36,164.6999999999997
4821,573,2365,5872,779,695.12,10.51,9.86000000000001
278,698,5433,872,6260,1235.86,18.16,19.10000000000001
4267,4319,2950,1258,6616,1651.03,43.51,49.69000000000003
4136,3999,5801,1216,4951,1648.81,75.84,80.84000000000013
515,1553,138,1150,2791,1628.48,48.23,49.85000000000002
3164,5392,4699,989,6092,1647.73,68.94,66.84000000000005
2452,2879,2665,2998,24,1654.49,207.22,226.9399999999997
5290,6845,4087,1720,496,1506.29,29.52,29.659999999999986
5056,271,6220,6623,6688,1602.19,49.27,51.360000000000056
4751,1408,1456,2764,3531,367.6,8.08,8.229999999999997
3616,990,682,1642,4959,1649.74,147.1,171.88000000000005
1834,4073,6646,3876,6473,449.4,10.74,9.410000000000009
1265,3121,999,888,4757,1568.05,39.07,41.51000000000009
5906,3708,5307,1035,5892,1623.8,55.45,59.94000000000007
3600,4214,5943,740,5861,1026.39,15.74,13.740000000000002
3860,4619,3225,6688,2955,1538.03,29.72,31.540000000000013
3730,1847,417,1617,400,331.96,6.37,6.67
3655,912,886,1730,5940,1650.43,121.24,124.28000000000011
37,5802,4920,5009,185,1235.78,23.9,22.49000000000003
5367,2982,6793,3542,4324,579.46,8.03,8.229999999999999
764,6135,6190,4916,4117,1625.44,61.15,62.65000000000004
6711,5776,4661,1643,4108,1653.26,137.63,149.68999999999974
1879,2655,4306,3146,6094,1539.36,36.63,36.10000000000003
4258,5302,1607,54,2372,1582.68,41.47,44.02000000000012
5023,2428,654,6089,2629,1207.23,22.24,22.48000000000006
3300,1832,5180,2428,652,484.1,7.56,7.6
4483,3436,6096,3024,6609,449.1,7.7,8.110000000000001
6068,6967,2628,4229,2475,766.57,10.27,9.97
5120,6809,2923,6416,2423,1160.14,17.59,18.200000000000017
5336,6928,895,1603,3974,335.15,7.57,6.809999999999999
3030,3101,4792,6939,2555,384.57,15.02,15.999999999999913
1681,2379,3252,5021,3141,1606.27,38.16,37.890000000000015
6902,5606,4289,5657,5964,797.71,10.73,9.649999999999997
2914,6724,5537,4955,4793,1521.79,47.81,50.64999999999996
2967,5513,3502,1604,4013,370.02,9.48,8.720000000000008
6739,4333,4155,6866,671,1534.16,36.53,36.88000000000007
2202,1338,562,4081,6005,1650.23,58.76,58.97000000000008
7097,2219,3438,6390,958,1655.04,160.6,178.03999999999988
5116,6793,6758,2244,2389,1648.37,70.1,74.60000000000008
2245,6588,6761,4130,2200,1589.73,37.82,38.799999999999976
2271,5178,3373,2003,2960,929.91,16.26,16.300000000000008
2013,2031,6473,4134,6122,1667.36,318.01,354.50000000000114
3751,2047,1918,6662,6643,251.86,6.16,6.190000000000001
4887,4302,6797,1600,3014,583.02,12.48,12.610000000000023
4068,6396,866,6499,914,1042.85,16.79,16.38000000000001
3178,689,5363,1398,6391,611.0,6.94,6.860000000000001
4642,3502,369,6440,1120,1240.73,22.58,20.939999999999994
180,4999,1566,5611,2167,1653.66,114.37,117.76000000000012
713,781,3790,3766,5482,1454.54,26.59,28.250000000000025
2312,4637,759,1034,4973,1618.54,40.57,38.46999999999998
2929,7086,5346,540,2620,1545.68,33.09,35.20000000000009
6476,317,6845,687,7037,480.24,9.19,9.499999999999996
1124,5354,6591,3000,6786,829.25,10.97,12.010000000000007
614,6674,1890,5936,303,1553.22,46.9,49.45000000000011
4913,6473,2615,1821,2429,614.06,8.49,8.499999999999998
6095,2928,2677,541,4260,994.07,13.86,14.12000000000002
933,5909,4993,2851,3559,1647.23,79.86,83.33000000000011
1308,1286,2088,3189,1218,908.26,17.33,16.17000000000003
3532,5962,6407,533,817,1652.48,90.22,98.64
4378,1823,672,2401,1447,1647.54,90.63,92.83999999999999
2760,6139,1629,893,416,1523.95,32.49,33.97000000000004
468,4553,6442,6030,1455,1601.03,37.67,36.00000000000001
6759,1398,4583,5239,2676,612.8,14.64,15.560000000000056
2419,1984,6030,4099,3923,796.69,12.25,12.749999999999993
908,4610,5884,679,1126,5.22,5.09,5.2
6140,1086,1846,2677,1786,1647.83,76.96,82.27999999999997
3340,1424,1384,1106,6242,1631.43,49.84,44.320000000000014
3607,498,5692,3672,4796,1604.81,48.74,47.08999999999998
5470,5027,2353,3398,6671,1617.7,39.98,39.65000000000001
