n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,17113.89,94.58,101.12000000000006
27519,12302,63944,3715,51093,56723,276,58377,34908,17100.82,634.24,932.8399999999996
29984,13399,41606,4009,2925,3335,70964,1206,49965,17065.94,744.77,940.8399999999957
28390,55327,3806,69157,29057,57394,64987,72464,30550,17089.34,111.02,114.51999999999988
45311,30260,28676,60241,37982,2816,54549,72935,13107,17083.95,177.71,201.88000000000065
24367,38848,15845,43607,65640,55326,66547,24883,39763,15045.34,27.57,29.75999999999998
37245,65452,66228,51557,4525,62944,31816,52990,54304,16753.56,53.97,55.36000000000001
22676,48119,71932,49113,11333,57535,66640,14146,21456,17108.16,108.41,128.87999999999988
68280,51544,48565,64185,3876,61514,5699,40439,75782,17086.46,89.94,93.63999999999994
51589,22328,22097,65829,29745,1612,26151,70728,71871,17087.87,165.35,178.32000000000005
30431,53012,67341,45065,75732,46304,60179,35294,71826,14020.9,37.28,45.280000000000236
748,50290,67174,16940,67984,73578,26933,55848,7356,17098.3,430.39,481.8399999999992
63058,47806,74710,72666,26193,66154,54185,63560,46765,12654.16,25.73,22.99999999999998
54319,45361,207,70579,70793,43402,60050,3666,30094,9233.2,14.29,14.399999999999999
23227,72188,23695,12006,72224,33461,4254,9234,10909,17099.21,119.77,137.0799999999997
2187,59375,1908,36857,32710,35211,14350,24197,45144,17090.5,212.96,241.5999999999998
38048,9111,21950,20922,33451,69124,22039,35771,38599,16052.15,31.28,32.75999999999998
59598,42205,65076,62098,14967,3097,40895,50666,45002,14703.41,57.98,50.840000000000146
55170,24646,33871,14255,33221,66861,27405,56577,2728,16761.41,73.47,74.28000000000003
29540,2341,52076,19197,4630,21001,58414,66362,55923,17107.08,77.54,77.1199999999999
71395,28914,67711,59093,29254,68668,4023,51760,75477,17098.56,204.71,239.75999999999996
42106,55875,7705,39138,16473,27804,6218,40158,9270,17080.41,114.12,119.60000000000015
10019,40679,39043,20736,54548,74047,33077,17090,1111,17086.26,240.93,262.8000000000003
73494,4969,28520,74747,60404,22481,66699,4905,49541,17080.35,235.91,245.28000000000037
26267,45472,12979,26969,75154,56747,25443,64533,13687,16939.18,65.08,67.36000000000003
51126,38806,66074,65509,2254,42643,52733,36877,2371,17099.29,170.48,181.03999999999996
20573,26326,42957,73838,17713,44445,56261,27922,34935,16744.0,60.72,64.32000000000008
12636,49706,71778,45069,70035,63504,69798,30754,8561,17100.69,123.55,131.5599999999998
5295,11099,17434,22242,21830,70544,27914,35128,43546,17100.79,86.23,91.00000000000014
66307,33461,48248,44413,44601,14930,38170,30826,64067,16412.37,58.01,62.20000000000001
17740,72243,13667,42038,5129,53293,9593,49837,19310,17105.97,148.84,152.72
16386,44682,15032,49550,10046,74813,72125,29322,74182,16558.82,71.24,76.48000000000005
10714,34960,47827,38738,73983,70031,14983,60000,36330,17106.96,118.08,130.11999999999998
14120,5996,38762,1622,1906,12017,54202,15086,5245,17086.14,257.48,289.2399999999976
24631,31409,55183,21236,15146,59101,21939,31643,20833,17107.97,121.54,156.1999999999979
13478,57029,49581,71162,38538,72117,33214,62522,41216,14673.68,31.16,30.640000000000043
13124,27212,41604,5193,3573,1377,38738,41975,58962,17098.96,521.34,626.2399999999958
51284,41062,52239,8252,8413,41595,59750,14596,32776,16245.23,57.26,53.59999999999998
28205,71160,61462,46638,33958,24015,70988,27241,40281,10760.65,19.32,18.599999999999987
26111,32293,47246,10665,36803,11719,58707,11860,75282,16408.18,83.51,83.16000000000015
44418,29809,51180,40210,5380,42892,24485,41515,39689,16755.22,73.27,75.79999999999997
32223,43821,13231,71332,12064,32125,28856,2670,31950,17102.55,443.98,470.9599999999977
52661,9480,35135,72247,9295,9847,2819,1299,38118,17067.15,330.47,351.84000000000026
47079,64652,61451,20208,13229,65723,43003,10106,66751,13855.22,32.57,39.84000000000006
22707,23536,19603,18551,41914,40058,14008,67417,38468,16412.52,54.34,49.959999999999965
16554,27097,18570,71498,4162,41427,72476,26926,23351,17080.38,420.11,476.36
39180,56706,70450,20695,6364,32413,33107,8442,58549,16927.49,77.28,77.51999999999998
56383,71993,32796,70959,57592,70524,59416,1424,51866,17083.64,674.38,801.359999999998
44390,22481,33812,63672,3199,54615,74790,2478,8168,17097.84,206.45,242.04000000000022
46523,18125,16400,18152,33962,36295,52140,73934,52570,16910.44,69.28,69.24000000000001
22567,11697,30609,63700,980,23275,69297,41581,65653,16227.67,48.78,48.27999999999997
57451,29586,31244,41023,64890,62760,29499,54033,44164,8549.56,19.73,20.76000000000002
73453,36074,28766,6317,9378,67068,48324,20901,67060,17093.19,127.91,132.36
26718,40868,39153,39264,72393,48708,21650,60919,11137,13162.33,34.61,33.00000000000011
16153,67364,74872,49440,23104,20418,32846,55935,28523,14546.18,45.81,43.03999999999999
74647,6833,64884,51590,45610,50328,67509,21600,71332,16947.12,91.24,93.20000000000029
5335,68704,11849,33447,13244,35065,10973,18235,10748,16932.09,76.99,77.23999999999997
58334,31587,50115,56743,52067,21594,42659,57426,16558,16068.92,59.9,59.31999999999999
63958,27789,15622,56526,69999,53506,15478,38728,36395,12658.18,20.05,20.519999999999992
32534,49656,73318,525,24882,69253,57510,2757,4038,17107.23,359.77,424.9600000000002
31750,34130,27080,22656,37326,19452,71085,26273,35812,13679.99,27.54,25.399999999999977
40781,32883,58510,22017,71483,46786,64331,55045,15964,15229.62,22.1,21.72
27386,74782,50234,26846,37230,14174,3165,15475,74620,12483.37,22.04,24.159999999999982
1732,71471,38851,17903,9854,65584,48985,75048,40796,16218.64,101.46,114.28000000000029
