n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
59,78,47,34,17,8.66,7.88,7.480000000000002
23,86,0,43,64,9.51,8.5,8.680000000000003
59,77,10,42,70,8.33,7.81,7.8400000000000025
78,89,5,93,48,8.11,7.32,7.5100000000000025
21,90,57,92,54,7.15,7.13,6.830000000000001
20,21,30,6,14,9.88,9.5,9.520000000000003
16,64,75,8,99,7.8,7.1,7.190000000000002
88,49,95,13,37,8.64,7.8,7.770000000000003
26,86,28,92,53,8.17,7.28,7.480000000000002
11,98,34,26,50,9.22,7.48,7.640000000000003
35,43,5,25,90,8.83,7.38,7.610000000000002
0,52,7,48,62,10.5,10.57,9.960000000000003
17,3,30,54,94,12.01,10.4,10.330000000000004
14,76,0,15,97,10.19,9.48,9.550000000000002
74,25,25,42,1,6.41,5.56,7.130000000000002
10,17,69,2,64,9.63,8.54,8.740000000000004
10,73,63,68,25,8.72,7.63,7.960000000000002
53,8,50,24,81,9.28,7.67,7.820000000000002
97,11,89,74,18,8.95,8.17,8.550000000000002
22,77,92,5,6,8.5,8.75,8.480000000000002
34,71,87,77,19,8.35,7.93,7.880000000000003
95,34,94,73,4,9.34,8.73,8.870000000000003
15,90,51,30,20,8.81,8.04,8.030000000000003
78,64,5,94,46,8.03,7.07,7.370000000000003
86,66,75,72,99,7.51,6.86,6.730000000000002
88,11,44,14,74,9.76,9.11,8.970000000000002
46,57,26,51,25,8.75,7.62,7.630000000000003
73,95,2,48,77,8.77,7.37,7.500000000000002
42,0,55,14,27,10.78,9.79,9.770000000000001
28,56,34,41,11,8.35,7.83,7.980000000000003
39,80,36,13,66,8.38,7.52,7.860000000000001
7,3,48,99,71,10.92,10.39,10.440000000000003
54,63,44,90,99,7.79,7.51,7.150000000000002
31,72,94,8,54,7.85,7.47,7.690000000000002
82,29,12,97,51,8.43,7.56,7.530000000000003
65,47,71,47,17,6.35,5.96,7.520000000000001
85,37,21,88,33,7.8,7.49,7.210000000000002
3,6,22,33,21,12.3,11.67,11.700000000000005
15,77,18,1,6,10.39,8.72,9.110000000000003
7,57,26,49,37,8.77,8.47,8.330000000000002
78,1,45,36,18,8.52,7.81,8.030000000000003
61,71,35,17,11,9.05,8.32,8.130000000000003
95,71,37,89,15,7.74,7.21,7.410000000000002
8,53,57,18,90,8.16,8.52,8.140000000000002
71,97,49,75,21,7.61,7.25,7.2200000000000015
84,91,35,98,76,6.97,7.05,6.820000000000001
77,63,44,12,6,9.57,8.59,8.750000000000005
35,67,16,22,80,7.86,7.65,7.3400000000000025
10,20,99,28,1,9.5,8.5,9.000000000000004
25,22,60,58,75,8.3,7.21,7.230000000000002
71,69,49,10,22,9.45,8.41,8.590000000000002
70,61,75,33,68,7.81,7.07,7.120000000000001
8,83,3,74,74,9.92,8.96,10.540000000000008
55,69,39,67,67,6.46,5.25,6.6400000000000015
68,82,8,82,73,6.88,5.91,7.650000000000002
69,38,8,92,28,8.77,8.53,8.360000000000003
92,17,13,12,89,9.24,8.5,8.390000000000002
62,58,7,62,81,7.21,6.21,8.030000000000003
93,6,86,77,3,10.84,10.35,10.880000000000006
47,31,58,29,47,6.59,5.92,7.140000000000002
93,73,79,63,31,7.57,6.92,6.970000000000002
4,79,76,10,78,10.13,9.1,9.340000000000002
6,86,52,52,75,7.3,6.76,8.260000000000002
8,10,24,4,77,10.54,9.63,9.970000000000004
96,23,10,8,3,11.4,10.53,11.240000000000004
45,79,60,70,68,7.56,7.01,6.800000000000002
60,3,90,99,9,11.8,10.65,11.030000000000003
42,10,41,1,59,7.93,8.12,7.720000000000002
57,75,19,49,61,7.55,7.14,7.370000000000001
17,13,44,85,29,9.54,8.25,8.270000000000001
57,99,16,24,28,8.44,8.0,7.830000000000002
13,14,6,15,9,11.92,10.88,10.850000000000005
82,10,47,13,94,9.02,8.54,8.390000000000002
3,59,80,66,25,10.99,10.01,10.090000000000003
47,81,10,30,0,10.45,10.17,10.000000000000004
32,97,66,87,25,7.19,7.13,6.840000000000002
1,56,32,78,2,7.99,6.72,6.880000000000002
13,66,53,7,32,8.47,7.96,8.010000000000002
60,40,77,28,81,8.58,7.24,7.470000000000002
7,87,35,16,38,7.82,7.8,7.950000000000003
4,23,45,51,0,10.33,9.57,10.010000000000002
38,12,3,40,56,11.27,10.79,10.650000000000004
31,53,77,41,62,7.4,6.9,7.060000000000002
72,44,51,55,26,8.0,7.39,7.480000000000002
10,35,38,59,59,7.04,6.7,7.8000000000000025
78,72,58,56,49,8.34,6.93,7.290000000000002
23,42,51,7,41,8.87,8.43,8.150000000000002
11,21,40,69,3,11.02,10.14,10.490000000000004
24,27,91,46,84,8.35,7.3,7.630000000000003
17,80,10,43,57,9.06,8.12,8.420000000000003
77,76,97,85,93,7.93,6.67,6.830000000000002
49,27,89,69,98,8.17,7.13,7.480000000000002
42,9,2,85,70,8.74,7.86,8.640000000000002
53,60,29,93,41,7.92,7.06,6.970000000000002
97,65,64,12,59,8.26,7.29,7.540000000000003
91,0,36,68,26,9.99,9.19,9.560000000000002
9,28,1,40,5,9.61,9.49,9.430000000000003
11,19,42,20,88,9.5,8.84,8.900000000000004
12,65,51,83,50,8.08,7.58,7.440000000000002
49,75,64,17,65,8.04,7.64,7.400000000000001
