n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
243,606,557,133,378,937,618,485,640,594,67,620,13,62.91,38.49,38.38904852368091
930,857,480,265,564,239,196,734,481,553,856,562,487,43.8,27.32,27.305315070499084
406,654,881,154,237,650,155,888,948,535,399,759,15,57.28,36.26,35.87205097971283
687,795,65,163,776,980,605,43,308,798,31,843,886,64.19,33.68,33.068502696106464
275,484,609,736,942,899,396,731,807,943,437,404,745,46.14,27.45,28.00491470373586
820,590,455,987,958,137,899,374,99,36,139,506,222,62.4,34.65,35.765792501806814
264,988,688,446,797,641,875,308,431,519,853,395,587,46.78,26.12,27.4623474718185
359,546,599,417,598,237,925,344,698,937,951,29,876,51.96,28.48,29.52598064842036
286,620,687,712,167,715,881,334,987,554,926,585,582,48.0,27.7,27.488034583453345
106,730,671,216,648,851,587,273,291,127,64,493,874,47.63,30.5,31.058061279383725
654,495,90,352,819,68,420,918,154,20,300,437,787,73.35,39.71,40.64383705294979
425,893,121,45,619,629,779,46,386,735,600,338,564,65.45,39.87,38.98830620524045
902,944,285,517,241,36,317,7,78,110,614,548,32,95.82,50.87,54.44026562583016
971,202,994,417,298,625,269,159,706,43,888,347,321,53.93,33.21,33.14631674990311
368,981,141,918,882,386,385,471,890,532,395,659,887,54.52,33.66,32.75843514446047
609,697,572,105,635,996,963,830,519,277,441,649,737,38.54,23.84,25.063320799155566
732,243,958,308,447,264,533,310,561,347,11,807,425,59.07,40.33,39.81162739290501
593,322,20,385,630,603,647,136,61,648,642,340,477,57.87,36.83,35.79925663730721
361,695,939,361,623,723,285,755,501,22,603,62,977,48.2,28.15,30.020831270435817
692,21,986,378,257,643,467,305,606,615,327,181,372,68.88,41.59,42.023528075445924
189,320,776,378,864,609,270,307,806,386,107,790,832,43.46,28.42,28.753135329486017
27,994,582,700,752,134,317,512,227,669,823,275,244,66.1,40.53,42.153945273538746
335,191,694,445,665,714,99,104,615,329,971,341,691,59.01,35.2,35.82276596819398
853,229,448,829,876,983,173,81,344,759,665,223,906,53.43,34.59,34.81200792052134
582,461,277,230,805,123,34,542,980,195,322,826,856,45.37,29.47,29.7340347525317
858,588,187,884,285,348,826,847,657,87,825,634,353,48.03,26.23,27.125208985135153
603,132,431,298,530,812,870,277,475,354,649,426,297,51.3,30.72,30.722591777129203
429,581,419,36,942,423,159,204,4,488,965,852,901,82.07,46.49,48.384692281293724
637,522,444,572,972,949,734,227,33,763,467,856,771,44.13,27.76,27.951363136608595
678,765,531,986,295,556,349,911,232,882,69,878,602,53.48,35.64,35.0659835286156
994,293,122,829,250,46,35,925,822,710,524,946,203,54.86,35.37,36.06896044451493
918,904,921,440,590,50,13,492,763,123,175,515,307,83.09,45.46,46.80926309664114
244,678,20,537,549,423,54,961,934,626,116,349,128,76.77,44.66,46.034495752430544
258,995,882,553,488,831,801,62,360,226,202,125,547,50.34,32.79,32.2305145417081
908,836,122,175,245,810,280,943,910,825,131,843,942,42.71,29.63,29.694236472433456
7,499,643,584,883,409,51,774,277,254,275,632,539,76.71,48.32,48.67743032583053
532,433,52,484,330,795,839,1,877,56,793,129,47,58.48,36.23,38.12585501983476
127,51,70,494,998,33,874,729,88,527,514,501,323,59.0,37.14,37.928606123838385
160,322,73,359,395,662,398,600,311,369,271,195,336,66.24,36.17,36.20360157475363
438,126,130,568,3,733,740,389,814,81,580,182,43,145.34,83.53,84.92821252329837
382,471,618,665,801,554,389,651,820,44,637,907,441,56.54,32.56,34.59414759382992
54,381,642,508,778,719,322,430,973,710,428,471,18,77.48,45.49,47.280846413269785
250,223,548,276,711,604,73,822,435,229,436,133,900,43.88,32.19,30.910187730673847
28,958,333,383,992,919,572,809,891,268,124,475,707,53.94,35.47,35.930521433964685
126,961,832,749,678,870,908,542,811,385,683,111,751,47.34,28.45,29.45083974763406
326,577,544,105,831,601,733,5,484,146,241,792,398,62.81,37.81,37.97023740084652
45,539,94,577,101,675,901,384,183,839,24,349,861,59.05,34.47,35.819835784774455
872,124,26,864,117,689,493,856,713,975,291,592,306,58.54,37.05,36.65905164874568
817,90,37,785,577,523,541,732,244,109,567,766,102,51.22,29.7,30.693233530449785
956,566,62,563,332,890,577,184,847,79,247,184,661,56.21,33.38,38.90076597666623
255,465,630,716,771,965,403,258,376,613,406,961,358,45.94,26.98,27.337111473172335
569,428,989,85,384,512,240,996,951,422,863,765,990,47.91,28.33,26.54736607193247
164,425,707,582,774,593,690,946,529,702,495,159,658,49.69,31.81,31.4905596206458
410,918,908,152,166,98,509,766,495,938,715,529,973,47.17,29.51,29.038493309675054
453,600,736,878,190,139,273,770,203,150,599,527,322,49.23,31.13,30.789475390828596
957,237,871,707,550,976,798,302,687,722,875,423,609,43.21,24.97,26.501499521907668
874,598,598,273,910,222,314,23,274,490,823,391,205,62.29,38.38,41.1200000389402
176,583,369,244,329,494,792,884,147,428,714,491,718,39.87,26.14,27.037179118055654
613,210,479,594,854,923,841,668,570,28,492,738,74,68.19,36.97,38.8339034792059
877,970,409,801,751,903,983,46,478,932,235,912,240,48.58,31.63,32.051660824893794
