n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,240709,205468,217540,79511,27.54,24.94,25.28000000000001
253702,124937,93860,152930,233743,238056,57263,132300,36509,73882,36633,198129,24859,162101,209558,25.31,24.05,24.04000000000001
65668,258804,238484,139608,257631,184856,212393,157785,236497,38525,81303,25890,191321,19331,235625,26.4,24.66,24.710000000000008
222946,179302,86559,123769,146751,26398,92744,113815,82889,160140,167883,239340,53602,253390,144840,27.18,24.95,25.020000000000007
125045,116049,226835,136669,68286,16326,211033,240770,143838,240122,3680,24450,188666,220224,104549,27.12,25.44,25.620000000000005
186188,216228,205795,175152,163909,299,160405,129388,217071,227436,87329,63939,191438,85250,184455,26.84,24.54,24.840000000000007
228188,16510,50087,240391,148769,58118,62551,210592,253634,37354,210548,142341,117432,23911,21088,27.74,25.03,25.12000000000001
260367,83900,229398,133153,261612,244536,128263,28588,79022,144511,76307,185220,32718,143508,87228,27.71,24.81,25.090000000000007
213507,241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,156313,209173,100899,27.5,25.31,25.320000000000004
83111,150903,63466,76108,48200,49647,215342,48950,8643,160634,257241,172139,68172,124919,18110,26.46,24.72,24.830000000000005
23546,177923,198601,34137,229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,27.19,24.44,24.77000000000001
179175,102575,219641,184885,137513,72255,136784,212763,61735,222687,56413,234629,178120,154612,216337,24.87,23.24,23.79000000000001
248975,109949,151963,72144,118112,129146,173079,168085,261163,183559,240370,257546,207965,93681,21593,26.5,24.09,25.070000000000007
85019,160637,30238,127518,153898,165189,87889,221532,49906,63710,4249,191755,71050,30706,184898,25.54,23.82,24.040000000000006
57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,38366,224217,182890,57350,11857,26.63,25.33,25.460000000000008
214203,150435,166253,238555,245503,140036,157855,178412,19397,6998,32622,166461,49419,158947,217602,27.78,26.06,25.76000000000001
150982,31377,102553,23994,97029,218587,257036,30420,9539,158729,5671,51010,251928,254461,48489,27.75,25.85,25.88000000000001
