n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
50494,55125,5306,33936,67013,63691,53075,39755,62468,46930,28631,66150,18254,36941,18316,17105.65,159.67,156.6400000000001
12429,32834,69804,19262,40651,12945,9665,43279,61884,73375,13199,46372,56907,41444,26801,17115.33,72.24,69.4
72420,62522,58024,68334,34143,8163,71919,1840,12225,52274,149,64694,43664,31969,42625,17083.59,624.43,788.7599999999996
8255,25043,74384,29059,31275,18677,71170,58716,11955,10544,41950,66576,64131,14294,39511,17102.27,79.07,79.64000000000006
72255,38153,16359,71754,43614,70816,26634,71726,37703,58325,12010,50449,41555,75451,31733,16415.0,58.62,59.47999999999996
38054,24100,24823,24475,4321,34086,62459,9055,11773,17068,19601,5064,10518,70857,51287,17090.03,288.76,319.16000000000014
68756,36127,68392,30867,28206,54974,36072,59056,64573,46840,10796,42509,15119,63759,43944,16935.41,137.78,141.83999999999804
24953,31855,2124,35525,15353,28896,48766,22345,43586,55853,8151,13186,19183,28675,5928,17117.73,257.39,290.91999999999996
75217,70018,9698,3499,16311,24709,75491,15688,51276,11997,48514,15210,4769,2835,25505,17081.32,679.54,819.8399999999971
24244,16239,62814,27600,8006,2986,71334,55786,13303,34068,9175,28944,9433,39460,45913,17084.93,303.11,337.75999999999783
57156,23634,8000,66012,61227,5161,13227,51285,26129,34096,46996,61632,74680,22206,26661,17112.63,264.11,277.1200000000004
7608,20736,21227,44867,69399,32858,15363,57974,22913,1730,61816,53727,74594,66663,40821,17097.78,223.25,240.64000000000004
46812,50940,32890,20108,73478,1630,60024,10364,44029,5989,71345,36815,17673,31474,63154,17089.55,267.12,292.7600000000003
46166,37732,47081,17346,40671,50858,54318,10580,199,25206,43830,20981,31380,29241,58737,17107.59,404.5,510.43999999999977
49630,74468,54317,4134,52725,74379,54817,6131,21715,58373,8373,33977,20668,58505,69150,17079.27,425.54,482.44
63866,73584,9,5100,64825,42722,40902,61196,6534,54412,24641,71901,10940,17107,1930,17096.83,417.6,465.1600000000001
52666,54720,41441,444,27987,1873,309,69251,12816,24963,15584,26019,39638,36697,23884,17116.96,473.05,584.4799999999999
13130,62338,51995,10662,2863,36007,59372,15175,33618,17487,68270,45488,15087,20242,36491,17092.29,334.02,381.20000000000005
2434,5544,5329,26966,34035,73184,41250,48089,74379,5505,64813,60118,57074,48817,70507,17095.11,335.36,330.8799999999979
