n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
17611,74606,8271,33432,15455,64937,58915,61898,49756,27519,12302,63944,3715,51093,56723,276,58377,34908,29984,17111.23,729.57,1034.9599999999996
13399,41606,4009,2925,3335,70964,1206,49965,28390,55327,3806,69157,29057,57394,64987,72464,30550,45311,30260,17100.92,797.4,1056.2399999999955
28676,60241,37982,2816,54549,72935,13107,24367,38848,15845,43607,65640,55326,66547,24883,39763,37245,65452,66228,17088.21,215.29,234.12000000000066
51557,4525,62944,31816,52990,54304,22676,48119,71932,49113,11333,57535,66640,14146,21456,68280,51544,48565,64185,17085.88,174.92,198.51999999999984
3876,61514,5699,40439,75782,51589,22328,22097,65829,29745,1612,26151,70728,71871,30431,53012,67341,45065,75732,17104.65,234.12,263.08
46304,60179,35294,71826,748,50290,67174,16940,67984,73578,26933,55848,7356,63058,47806,74710,72666,26193,66154,17099.37,459.58,529.9199999999994
54185,63560,46765,54319,45361,207,70579,70793,43402,60050,3666,30094,23227,72188,23695,12006,72224,33461,4254,17090.99,71.7,71.47999999999995
9234,10909,2187,59375,1908,36857,32710,35211,14350,24197,45144,38048,9111,21950,20922,33451,69124,22039,35771,17093.48,329.47,363.4399999999995
38599,59598,42205,65076,62098,14967,3097,40895,50666,45002,55170,24646,33871,14255,33221,66861,27405,56577,2728,17106.7,125.1,126.12000000000015
29540,2341,52076,19197,4630,21001,58414,66362,55923,71395,28914,67711,59093,29254,68668,4023,51760,75477,42106,17106.19,266.78,317.8799999999998
55875,7705,39138,16473,27804,6218,40158,9270,10019,40679,39043,20736,54548,74047,33077,17090,1111,73494,4969,17092.05,395.54,436.8000000000007
28520,74747,60404,22481,66699,4905,49541,26267,45472,12979,26969,75154,56747,25443,64533,13687,51126,38806,66074,17090.63,254.13,260.5600000000001
65509,2254,42643,52733,36877,2371,20573,26326,42957,73838,17713,44445,56261,27922,34935,12636,49706,71778,45069,17093.88,257.08,268.0
70035,63504,69798,30754,8561,5295,11099,17434,22242,21830,70544,27914,35128,43546,66307,33461,48248,44413,44601,17100.58,206.97,227.95999999999995
14930,38170,30826,64067,17740,72243,13667,42038,5129,53293,9593,49837,19310,16386,44682,15032,49550,10046,74813,17085.37,239.25,249.6400000000001
