n0,n1,n2,n3,n4,n5,n6,n7,n8,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,340.63,40.78,40.949999999999996
20,411,562,939,296,819,783,60,227,336.3,48.19,48.15
532,549,368,283,798,176,846,108,268,323.82,29.7,31.429999999999986
219,965,949,26,848,656,826,266,819,335.49,36.59,37.30999999999999
278,198,168,317,296,642,888,749,983,327.42,28.46,29.149999999999995
875,868,901,381,88,865,620,345,687,314.16,26.62,26.9
397,518,254,182,253,484,286,91,967,320.89,31.87,31.53999999999999
957,837,886,964,560,860,307,7,930,335.24,47.79,48.45
298,586,721,903,319,868,783,520,199,324.46,26.27,26.66
423,433,613,295,441,462,165,238,312,323.54,31.23,32.099999999999994
265,832,816,44,83,47,473,641,287,333.92,39.26,41.05999999999999
531,547,663,482,717,351,148,689,200,330.6,29.99,29.23999999999999
68,422,935,207,650,647,451,282,188,340.63,33.56,36.139999999999986
364,446,764,602,328,649,571,203,926,313.64,29.23,32.25999999999999
331,103,859,63,725,234,284,783,596,329.01,34.85,33.75
630,882,243,125,339,957,181,297,470,341.68,29.07,29.410000000000004
26,43,365,714,84,917,987,977,292,334.52,42.12,44.78999999999999
752,691,982,334,18,330,295,329,989,329.74,38.26,39.56999999999998
156,793,667,420,882,965,890,635,696,299.81,25.77,26.51
837,79,300,632,196,915,454,299,139,323.69,31.66,31.23999999999999
256,390,613,984,162,339,586,9,372,339.49,51.39,52.720000000000006
45,465,173,373,802,823,371,297,585,327.54,33.83,34.72999999999998
99,449,212,434,938,212,116,60,63,337.28,39.56,44.82
56,754,172,609,693,993,153,621,41,336.77,38.17,37.69999999999999
559,502,596,255,329,36,125,854,541,325.23,38.36,40.15999999999999
299,792,419,667,205,489,206,247,449,308.68,30.6,30.29
420,503,37,224,431,454,254,662,910,331.59,31.45,33.12
438,850,220,510,192,32,37,260,259,326.65,42.36,43.49999999999998
248,538,213,790,237,427,890,267,145,329.16,34.19,35.57
332,52,912,950,322,578,119,583,412,331.09,32.87,33.88
985,922,668,669,891,809,734,762,41,320.15,28.48,29.929999999999986
