n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
1857,3034,3075,1034,1582,5773,358,697,1121,2027,6645,4148,1715,1624.29,70.49,73.18000000000006
3282,5258,248,3761,3992,3712,3198,4054,4695,1574,6803,3298,733,1660.63,124.54,145.26999999999998
3973,1918,6217,163,5743,2185,4261,3339,3885,3105,5947,931,5430,1656.5,95.07,96.97000000000016
2116,795,6670,516,3165,5080,6795,3090,882,5413,475,2772,1920,1656.63,86.87,95.08000000000008
5663,704,4076,5322,4233,1703,4763,6622,1164,4970,527,4421,306,1659.15,143.66,155.23000000000022
4003,5749,1588,1214,7047,4742,3737,5971,4787,3646,2340,4565,2922,1658.69,74.84,79.16000000000011
7004,3490,1105,1296,6261,4925,799,4356,5653,2570,5751,2924,5274,1653.55,94.76,90.7299999999999
6909,4052,4125,5111,1619,2529,1230,2914,4331,2329,4176,5382,585,1656.98,79.19,83.97000000000013
6620,7018,4156,5745,4464,1801,2819,1997,97,2422,2811,1800,2185,1364.94,27.18,28.28000000000001
275,3468,2087,3087,2444,6834,5778,3415,1435,5385,3246,952,1361,1650.53,97.28,104.8900000000001
5432,6980,209,1653,6278,1316,2457,954,108,6524,6261,3116,2800,1019.95,22.22,22.58
6851,1393,4662,3568,1898,1139,3359,4620,3654,3335,3423,656,4821,1653.98,169.06,182.05999999999972
573,2365,5872,779,278,698,5433,872,6260,4267,4319,2950,1258,1658.12,76.12,76.15000000000005
6616,4136,3999,5801,1216,4951,515,1553,138,1150,2791,3164,5392,1650.73,132.55,140.04000000000013
4699,989,6092,2452,2879,2665,2998,24,5290,6845,4087,1720,496,1665.98,270.87,314.7199999999997
5056,271,6220,6623,6688,4751,1408,1456,2764,3531,3616,990,682,1655.5,199.26,219.6500000000001
1642,4959,1834,4073,6646,3876,6473,1265,3121,999,888,4757,5906,1621.83,62.86,64.40000000000012
3708,5307,1035,5892,3600,4214,5943,740,5861,3860,4619,3225,6688,1656.27,97.17,100.80000000000008
2955,3730,1847,417,1617,400,3655,912,886,1730,5940,37,5802,1657.2,141.59,142.8900000000001
4920,5009,185,5367,2982,6793,3542,4324,764,6135,6190,4916,4117,1627.32,76.61,83.80000000000007
6711,5776,4661,1643,4108,1879,2655,4306,3146,6094,4258,5302,1607,1658.29,170.82,189.50999999999974
54,2372,5023,2428,654,6089,2629,3300,1832,5180,2428,652,4483,1641.71,64.18,72.20000000000017
3436,6096,3024,6609,6068,6967,2628,4229,2475,5120,6809,2923,6416,1443.79,33.37,33.37000000000002
2423,5336,6928,895,1603,3974,3030,3101,4792,6939,2555,1681,2379,1624.64,55.57,57.83999999999992
3252,5021,3141,6902,5606,4289,5657,5964,2914,6724,5537,4955,4793,1629.15,64.98,64.12999999999997
2967,5513,3502,1604,4013,6739,4333,4155,6866,671,2202,1338,562,1659.49,98.7,101.74000000000015
4081,6005,7097,2219,3438,6390,958,5116,6793,6758,2244,2389,2245,1667.6,227.45,257.12999999999994
6588,6761,4130,2200,2271,5178,3373,2003,2960,2013,2031,6473,4134,1674.42,347.48,405.63000000000113
6122,3751,2047,1918,6662,6643,4887,4302,6797,1600,3014,4068,6396,1265.49,26.24,26.89000000000003
866,6499,914,3178,689,5363,1398,6391,4642,3502,369,6440,1120,1394.43,37.38,38.349999999999994
180,4999,1566,5611,2167,713,781,3790,3766,5482,2312,4637,759,1658.93,156.2,167.5600000000001
1034,4973,2929,7086,5346,540,2620,6476,317,6845,687,7037,1124,1658.51,62.1,65.29000000000008
5354,6591,3000,6786,614,6674,1890,5936,303,4913,6473,2615,1821,1627.75,63.0,64.59000000000012
2429,6095,2928,2677,541,4260,933,5909,4993,2851,3559,1308,1286,1658.19,89.94,100.59000000000013
2088,3189,1218,3532,5962,6407,533,817,4378,1823,672,2401,1447,1656.45,195.24,205.33000000000004
2760,6139,1629,893,416,468,4553,6442,6030,1455,6759,1398,4583,1658.22,84.49,82.16000000000011
5239,2676,2419,1984,6030,4099,3923,908,4610,5884,679,1126,6140,837.22,20.48,22.439999999999998
1086,1846,2677,1786,3340,1424,1384,1106,6242,3607,498,5692,3672,1654.01,139.61,153.77000000000004
4796,5470,5027,2353,3398,6671,3576,4737,5624,6039,3047,5669,4620,1659.4,86.54,95.25999999999995
5816,4011,3002,6017,6914,6387,4325,1535,2529,2179,5571,3898,6824,1661.4,167.64,179.17999999999978
1047,6872,6863,2268,4095,5204,4149,4371,6462,4193,2368,6610,1781,1531.84,31.4,32.68999999999999
4657,4313,3200,6281,1104,6757,4003,5303,3898,1017,2385,3228,262,1661.51,109.74,118.60000000000001
286,3043,4150,2425,2842,3072,5725,226,5090,1173,6801,5639,118,1663.49,344.9,429.6000000000006
652,6780,1512,3677,4750,1043,6289,6894,3485,4621,5163,4740,885,1622.18,67.35,64.3999999999999
3053,4115,324,4925,5863,5373,3020,2933,870,2619,5326,836,3904,1652.03,97.48,101.04000000000023
6908,1390,5293,1931,3906,2991,4721,2836,3045,6171,6619,3518,3071,1632.41,76.76,77.57000000000006
6084,5150,5490,316,6017,1152,5815,5431,5330,2565,499,265,1905,1657.02,80.09,83.1000000000001
4177,2953,3961,3001,3899,4599,1418,2471,1142,5300,2182,6438,186,1654.65,117.41,117.52000000000004
6416,3611,6073,2357,4784,5607,2136,3721,6893,2428,2372,3302,7045,1660.88,134.11,140.12000000000006
4073,3662,5378,5154,729,4089,5356,3594,2793,1112,4738,6033,886,1655.38,133.79,134.81000000000006
2960,5879,4918,5463,3739,2963,3850,4693,3142,1664,4477,4286,5810,1594.13,37.12,39.96000000000003
4833,1423,6406,1196,4130,6743,282,724,4490,6496,5449,6218,2550,1657.21,194.01,209.08999999999975
1783,1207,5210,3283,2076,6546,1616,947,114,299,3629,5886,6791,1660.81,77.17,86.31000000000007
1735,2592,2574,228,44,6029,136,6042,1049,4717,2477,5247,2544,1661.16,69.47,72.36999999999998
90,362,6656,1748,2695,2594,7001,765,3395,1921,6936,3,5583,1645.45,54.18,58.12000000000002
785,4229,4185,1659,3944,6193,5872,6710,3453,916,3482,4150,1210,1653.49,115.96,129.08000000000004
610,1195,5389,5811,6377,6444,5447,5776,2836,4892,3573,5380,408,1680.61,405.7,469.30000000000075
2072,3357,5685,5435,1631,227,2332,526,6305,3999,2581,5701,1321,1659.27,129.47,141.22000000000008
1847,452,3251,6778,5677,2533,2155,2521,4278,2266,4938,176,3326,1644.58,39.75,42.000000000000014
6510,1707,5761,5674,5692,5743,1728,1548,916,6613,6322,5367,7098,1655.77,103.66,109.96
6391,4049,1277,5863,6756,2576,1956,5353,674,3562,2833,4145,6758,1653.71,121.47,138.40000000000003
4501,5602,4081,3793,5019,2988,5059,1120,5052,1357,3841,792,1812,1656.45,75.73,79.63999999999994
4249,6525,2759,5000,1324,4548,1965,1809,3486,5920,5539,4893,1646,1312.02,27.71,30.28
2767,5632,1051,4614,6343,2183,590,3641,2648,4680,1154,5413,1938,1659.58,150.95,160.38000000000002
5897,4864,3258,6880,173,2580,3269,2913,6298,2542,970,967,3163,1661.39,135.85,149.50000000000023
5553,7019,5447,7028,3658,3369,4903,86,3993,2769,4488,5867,7046,1282.12,36.73,34.38000000000005
1641,133,6185,124,5771,4974,5632,4099,2612,3051,5777,3965,4756,1447.34,30.48,32.97000000000001
846,5008,1435,933,447,3643,2260,666,4485,231,1624,2034,5172,1649.83,219.07,230.10999999999993
611,490,2747,2823,3151,5805,2563,3991,4958,1296,4019,6033,6517,1665.63,97.75,98.52000000000002
2251,5150,484,3911,6857,3833,4787,6246,2017,6592,4431,5466,6416,1391.2,30.53,29.90999999999999
5658,473,4210,6273,4163,5325,3285,3676,4285,3883,6576,5476,1309,1611.24,56.79,47.70000000000009
963,4699,5033,4180,6615,5708,1402,2700,6031,2403,4640,4475,3268,1658.73,173.62,190.89000000000004
5112,946,3658,4540,1496,2441,1304,6130,6491,2924,2892,4333,457,1664.1,63.47,68.0500000000001
5558,3278,4970,2255,578,2020,4521,6824,5851,5639,3864,3590,2334,1114.08,25.15,25.13000000000003
5744,1555,3907,4488,541,5337,516,5155,6959,2394,559,1486,3234,1660.52,137.84,154.00999999999993
829,4481,1014,1490,1509,5885,3976,2642,4657,1946,5783,1582,3588,1655.68,123.93,127.50000000000007
2047,6289,3107,242,4258,2853,2497,977,4317,4230,4022,4689,323,1652.45,151.37,157.35000000000005
4777,773,3633,5965,3015,2086,2691,870,862,1583,3985,3476,4650,1660.71,200.68,220.23999999999975
3687,823,5659,6923,1066,227,2887,1033,3192,3670,2727,5489,4260,1659.39,116.6,122.41999999999997
5652,3474,4871,906,6430,3113,3851,5540,5193,3423,6824,1034,6367,1657.33,130.12,144.52
607,5888,1490,1929,3636,1647,2261,4969,4592,6866,5466,6849,1226,1663.02,72.72,72.42000000000012
1735,4273,9,6677,2732,2991,708,6541,1350,4138,2616,4604,6798,1657.23,147.41,166.13999999999973
7023,3413,5933,2459,1117,1799,3084,105,4849,878,1261,1811,529,1676.0,140.41,143.33999999999997
6956,6291,1306,5275,1202,4050,2362,4452,3172,721,3606,5823,2367,1654.7,96.78,97.81000000000012
612,3151,3618,4070,3568,2741,3965,5986,1917,2537,361,4741,5554,886.59,26.55,25.53
832,169,4585,5087,2966,5325,5764,3484,102,5939,2114,5753,3032,835.44,21.24,21.58000000000002
336,5328,5145,1445,5105,532,4467,3984,429,4125,140,430,5916,1651.68,274.77,313.94
822,2612,1124,2046,6695,2961,6918,2907,6560,4123,5428,4415,2939,1656.54,150.61,158.9200000000002
6867,675,1976,5253,1547,4169,1956,2300,801,5142,3434,246,1571,1641.64,66.01,73.44
188,923,6253,3341,2591,1214,4096,2195,1853,474,2685,2915,4196,1662.38,167.59,176.86999999999992
3118,6248,4323,1342,7034,5084,2629,6478,6212,5188,5143,5720,2488,1541.88,33.35,35.48000000000001
1308,169,5688,2216,5984,6790,130,4324,359,5107,5001,6574,2419,1278.22,29.58,30.139999999999997
4532,1152,2464,4449,4921,1697,222,1144,5707,349,5907,4249,6236,1656.24,142.5,158.84000000000017
