n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,14.16,10.386,10.189999999999998
707,965,861,757,667,7.992,6.552,6.580000000000001
944,542,29,860,476,11.182,7.754,7.760000000000002
794,965,255,664,53,11.668,8.256,8.340000000000003
922,160,115,380,480,10.398,7.904,7.770000000000002
889,252,389,556,104,10.866,7.818,7.970000000000002
587,255,13,748,221,19.2,12.422,12.629999999999999
417,286,186,938,888,11.662,7.808,7.880000000000001
784,398,163,780,816,10.626,7.798,7.850000000000002
73,142,632,632,455,12.492,8.184,9.809999999999999
129,135,1,995,892,12.616,8.922,9.090000000000002
5,214,792,220,983,19.252,12.9,12.759999999999996
169,893,170,296,321,11.772,7.664,7.9300000000000015
984,203,552,897,694,8.516,6.94,7.110000000000001
640,209,186,963,991,13.532,9.044,9.23
707,201,989,988,915,10.762,8.056,7.909999999999998
392,305,22,369,424,13.734,9.43,9.070000000000002
169,958,149,270,66,10.436,7.754,7.900000000000002
339,308,837,617,600,10.416,7.702,7.920000000000002
3,610,694,724,346,29.902,21.558,22.159999999999993
67,317,363,838,313,13.868,10.198,10.05
492,713,323,189,492,9.494,7.292,9.779999999999996
483,721,180,58,262,12.616,9.272,9.22
998,961,23,972,767,14.054,10.238,10.21
366,865,413,18,562,16.614,11.292,11.450000000000001
806,428,374,385,592,9.55,7.192,7.240000000000002
861,9,463,47,724,21.342,14.558,14.780000000000001
185,638,978,977,201,9.716,7.062,7.2200000000000015
121,773,251,951,839,10.704,7.858,7.890000000000002
964,473,352,524,363,11.782,8.668,8.620000000000003
914,537,256,794,473,12.186,8.29,8.43
110,603,766,799,816,9.434,7.094,7.020000000000002
376,880,302,37,443,12.098,8.348,8.160000000000002
968,93,213,348,525,11.406,8.448,8.830000000000002
625,371,940,151,348,10.014,7.992,8.140000000000002
282,946,719,558,94,11.434,8.244,8.23
319,702,324,313,181,13.208,8.452,8.680000000000003
817,80,641,152,738,14.912,9.866,10.0
705,316,495,165,737,9.348,7.46,7.420000000000003
49,82,615,546,945,13.664,9.636,9.969999999999999
415,32,243,758,608,16.882,10.114,10.5
352,846,256,466,666,12.906,8.818,8.71
431,149,57,938,653,12.356,9.088,9.3
33,820,505,342,858,13.316,9.792,9.39
212,133,749,577,972,14.882,9.578,9.82
135,645,918,806,423,10.298,7.816,7.830000000000003
109,172,444,381,152,15.334,10.226,10.349999999999998
60,865,430,301,144,11.394,8.104,8.410000000000004
464,944,635,872,173,9.386,7.086,7.120000000000003
999,534,464,983,499,7.852,6.322,6.340000000000001
705,747,325,490,280,9.564,7.592,7.710000000000002
298,481,413,923,150,9.786,7.5,7.370000000000003
115,386,841,544,982,9.536,7.81,7.700000000000003
183,642,959,511,888,12.96,9.318,9.549999999999997
346,184,91,503,278,12.208,8.842,8.65
527,800,561,888,514,11.354,8.52,8.23
369,64,804,814,793,12.02,8.478,8.560000000000002
364,711,601,679,35,11.968,8.53,8.530000000000003
777,313,372,572,721,9.014,7.188,7.240000000000003
684,287,855,497,271,10.438,7.198,7.440000000000002
788,707,733,300,979,9.642,7.396,7.260000000000002
968,348,665,182,594,12.69,9.096,9.14
872,11,485,560,792,14.84,10.484,10.280000000000001
256,333,687,280,474,11.048,7.836,7.810000000000001
295,836,512,662,689,11.808,8.508,8.450000000000003
816,365,356,280,659,10.524,7.478,7.490000000000002
353,755,960,848,418,12.13,9.376,9.419999999999998
358,944,863,176,890,8.932,7.224,7.150000000000002
887,704,460,999,373,9.6,6.99,7.060000000000002
979,342,530,145,542,13.07,9.458,9.059999999999999
170,203,856,370,959,12.62,8.7,8.85
874,488,289,708,80,14.008,9.538,9.379999999999999
736,686,747,426,175,11.894,8.758,8.649999999999999
631,799,958,594,528,11.208,7.824,7.8999999999999995
681,958,430,309,638,10.73,7.444,7.490000000000001
566,793,887,652,277,12.524,8.6,8.46
737,28,200,163,600,17.73,11.93,12.08
451,639,665,185,224,12.128,8.264,8.56
777,702,184,646,735,10.748,7.696,7.670000000000003
42,482,231,169,55,13.69,9.316,9.32
913,136,113,324,991,10.392,7.452,7.610000000000002
185,494,198,561,36,15.502,11.026,10.700000000000003
425,476,359,389,678,11.768,8.572,8.7
626,73,604,209,243,16.504,11.032,11.069999999999997
735,924,382,0,358,22.068,14.776,14.9
415,974,285,876,419,8.964,7.216,7.170000000000002
887,117,705,851,560,10.402,7.624,7.520000000000001
382,987,36,563,628,14.778,9.344,9.530000000000001
308,97,302,558,524,11.904,8.372,8.440000000000001
347,973,594,300,981,10.754,8.416,8.35
360,838,132,429,419,11.918,8.29,8.48
832,577,657,551,378,8.198,6.746,6.700000000000001
478,145,160,610,391,11.148,8.112,8.110000000000001
577,488,980,203,991,9.098,7.122,7.100000000000001
136,623,93,359,840,14.54,9.0,9.34
914,677,0,391,110,21.976,14.032,14.52
333,579,938,629,552,10.75,8.066,7.880000000000002
144,333,644,897,912,9.228,7.15,7.350000000000001
577,384,439,442,231,10.526,7.444,7.530000000000002
505,298,491,995,725,8.506,6.946,6.960000000000002
