n0,monte_carlo,monte_carlo_max_hop,two_hop
232,18.07,1.85,2.0
379,11.61,2.28,2.2399999999999998
985,27.05,2.28,2.2800000000000002
384,32.02,1.45,1.68
129,45.22,3.63,3.5199999999999996
197,49.93,3.05,2.9999999999999996
721,21.28,1.76,1.72
44,87.51,11.42,11.63999999999999
87,43.36,2.83,3.4800000000000004
140,43.86,4.72,4.400000000000001
253,31.88,4.22,4.000000000000001
830,30.53,1.85,1.88
518,15.49,3.04,2.76
214,53.91,8.29,7.959999999999995
410,42.05,3.42,3.639999999999999
657,26.73,1.89,1.7999999999999998
31,65.22,5.02,5.600000000000001
470,16.9,1.79,1.88
499,19.2,1.8,1.72
464,17.61,1.73,1.68
399,46.97,4.05,3.6000000000000005
506,41.33,3.37,3.440000000000001
586,19.59,1.72,1.76
196,41.63,3.13,2.920000000000001
918,28.28,2.32,2.4800000000000004
850,41.89,3.12,3.320000000000001
412,20.9,1.83,1.72
91,27.13,3.17,3.200000000000001
496,26.9,1.89,2.16
239,26.68,2.19,2.7200000000000006
777,20.51,2.0,1.9200000000000002
20,94.4,11.96,11.67999999999999
717,19.67,2.08,2.04
273,27.34,2.92,2.6
532,17.72,2.41,2.6000000000000005
417,10.97,1.61,1.6800000000000002
485,19.7,2.33,2.04
923,25.56,2.0,2.2
933,15.02,1.61,1.56
388,20.13,2.4,2.48
743,11.17,1.89,1.76
116,63.42,4.76,5.240000000000001
678,20.78,2.9,2.8
264,23.4,1.59,1.76
99,53.22,4.05,3.7600000000000002
833,26.62,3.38,3.639999999999999
64,44.46,3.18,4.200000000000001
395,29.67,2.86,3.12
635,12.99,1.74,1.68
849,23.55,2.39,2.3600000000000003
386,34.12,3.24,3.24
110,18.91,1.82,2.08
676,9.87,1.52,1.6
59,48.19,3.8,3.9600000000000004
346,25.85,1.98,2.12
240,40.47,6.17,6.159999999999993
707,9.87,1.97,2.04
88,55.45,4.86,5.480000000000002
509,25.47,3.75,3.440000000000001
925,13.64,1.93,1.9200000000000002
665,38.35,3.36,3.5200000000000005
529,23.43,3.37,2.7600000000000002
923,23.08,2.09,2.2
212,61.41,5.21,5.7600000000000025
595,24.34,2.57,2.8000000000000003
827,14.35,1.78,1.8800000000000001
145,37.65,2.75,2.8000000000000007
621,41.86,2.5,2.4400000000000004
65,62.7,4.0,4.240000000000001
552,14.18,1.82,1.84
968,16.6,2.13,1.9200000000000002
38,52.58,4.72,5.120000000000001
500,14.49,2.31,2.2
718,23.19,1.55,1.72
198,51.5,4.31,4.200000000000001
151,39.93,4.57,4.48
968,17.7,2.03,1.9200000000000002
880,16.89,1.89,1.92
592,31.7,2.77,2.7600000000000007
467,13.86,2.19,2.08
746,24.52,2.69,2.6800000000000006
598,26.84,2.33,2.44
902,23.74,1.92,1.84
455,6.67,1.84,1.72
292,32.35,2.39,2.44
570,45.65,6.3,6.039999999999992
365,33.35,2.81,2.8400000000000003
875,19.97,1.55,1.72
899,15.46,1.93,1.84
436,32.22,2.48,2.7600000000000007
138,30.74,2.61,2.4800000000000004
162,37.12,2.8,2.7200000000000006
782,39.08,3.0,2.880000000000001
615,19.19,1.95,1.6800000000000002
99,38.09,3.72,3.7600000000000002
544,24.85,2.64,2.8000000000000007
706,16.2,1.83,2.04
321,30.29,2.57,2.72
718,25.59,1.7,1.72
365,28.88,2.58,2.8400000000000003
