n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
33481,46993,69473,3801,61030,32643,6796,40.29,19.47,18.808096572411877
20558,14838,48731,61481,32318,49906,71271,11.67,10.42,10.262189776803044
13365,75227,32680,1718,28407,53497,36632,43.12,13.39,12.666689541683724
23865,51044,20919,9428,18188,58305,16606,25.75,13.0,12.869274048217338
17333,232,696,27453,28243,21739,21821,73.95,19.52,19.93748000197113
37919,41110,26068,70677,26840,23811,25805,26.82,9.57,9.452249960823396
50229,39162,2827,47341,54382,21752,19097,29.19,15.65,15.889982386461636
34578,8537,43496,39499,443,44288,8653,126.25,31.3,31.512780530656183
40626,46576,40116,63012,41391,24218,63074,28.29,11.35,10.813596613580495
61936,23084,7471,33578,2997,46877,52991,87.52,28.59,30.509082366686883
2368,71967,54896,47996,49330,75827,1189,43.19,28.24,22.67855977565516
59352,6124,23713,25758,15600,32255,60582,39.95,13.8,13.101300947139789
45138,67173,46503,68773,32885,60666,14162,10.19,9.51,9.309980438489678
48142,38779,4801,56751,11951,27326,44661,32.23,19.68,18.314595253909243
67224,47530,19424,44559,36133,71453,12068,46.21,14.46,15.744642041818802
40953,41523,40130,23262,10249,19512,40541,11.17,10.99,11.633042703917967
63411,21171,6363,10611,69930,53200,4171,20.26,11.61,11.8232541588437
31108,45066,32795,59724,55280,19087,7301,42.07,13.67,13.376554052106705
4288,64692,43802,27139,17114,73930,17403,95.76,28.96,29.364425354683327
54240,13976,22127,56958,48889,19561,7703,11.66,8.9,8.67145291394879
55134,38641,18507,59395,22189,68445,59446,11.42,9.67,9.722714742068984
63983,41641,62789,35918,38144,61614,52925,9.52,8.61,8.631365728137638
19202,14753,49414,69697,23513,65447,44365,17.79,9.28,9.252248653161598
23608,11683,64469,35692,67525,71840,65906,12.29,8.57,8.493976606550945
47359,8271,46622,4498,40068,47635,73310,24.58,12.08,12.397518554009348
36811,63659,34715,38515,44574,23415,1517,38.5,16.94,17.620094128350157
62167,71695,32858,42717,35872,60678,37857,10.28,7.96,8.066245057514521
65581,46736,45597,35897,45296,53538,45881,11.67,11.76,12.00157289479504
22606,58954,47746,43822,67913,18593,69381,14.16,11.5,11.735649400773045
21780,26037,47451,62552,37074,10333,54608,25.35,13.81,12.512088213376567
22521,67692,55154,39671,72510,35481,3620,17.88,10.66,10.855817999160486
25637,20974,57811,23690,28709,23662,5486,40.32,15.99,13.673554303047363
61811,29654,21724,7096,17501,14526,41595,29.9,13.15,13.400340760237059
23795,63263,25344,71869,4673,54459,60991,15.94,14.39,14.500101143806354
46019,49846,9434,26786,31175,49022,86,21.32,10.46,11.714112409773154
45943,53133,36507,53745,15083,71728,49005,14.75,12.42,12.56515079659861
4726,72080,39502,12428,38703,71463,67193,22.21,13.45,13.213773913149305
44482,38429,46087,16929,54932,53640,73914,7.84,7.35,7.476020895359983
70567,48423,61272,18626,20548,50167,73906,20.06,9.68,9.801739356481127
62525,26103,17430,11905,46021,124,50050,58.87,19.14,17.341404155199797
14145,42734,74162,70703,18441,42656,73963,8.8,8.21,10.602897681648857
49263,56256,56581,29666,64672,38206,62858,11.79,10.01,10.22577993245938
49778,50317,20844,34055,39426,65051,32908,31.59,14.64,15.046727119865515
54459,2578,41831,40303,64455,37538,18781,15.88,14.24,13.160646048444402
62512,3116,15975,58126,32178,38417,5239,18.17,13.22,13.485011339699227
17883,51431,1730,62953,69804,73441,35885,37.7,14.96,15.628220194321084
31912,62164,4818,32199,64240,35086,20285,49.18,21.47,20.643491171490034
37451,38428,64522,62210,67924,15489,2119,26.01,17.62,17.067312484803757
16519,39412,37007,69926,44056,38905,69450,16.64,15.82,15.89144818649463
3488,60861,45844,47322,17364,4774,371,95.88,22.27,21.578544012181737
33085,72512,59718,14103,71511,25058,1908,16.03,14.03,16.282327508994598
