n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
84890,248477,39544,103500,170638,12657,18988,215292,140478,24675,95863,19.68,18.15,18.770000000000007
152774,15204,238473,133021,56281,9829,22530,113677,109621,18312,63088,19.72,18.63,18.390000000000004
23779,144453,111285,15495,216754,148230,32453,248368,58520,165314,164477,19.74,18.82,18.890000000000008
152829,248436,16216,151284,153496,103987,12999,255919,57955,12211,145926,18.88,17.33,18.040000000000006
225042,34910,75919,109874,37815,141737,30878,149661,80866,146868,213942,20.43,18.95,18.870000000000005
178782,47376,27015,152462,149737,167487,49249,97621,25540,143587,186675,19.25,17.91,18.090000000000007
16459,147945,15624,162269,53990,130132,178362,139387,112090,203745,82351,20.21,18.67,18.760000000000005
122054,153501,242074,118799,94786,78582,65123,208241,47124,183237,204427,18.86,19.19,18.78000000000001
63988,21457,150581,78708,137677,129791,229412,90040,191219,117659,75481,19.56,18.44,18.740000000000006
159634,256946,19189,30950,134200,109608,43243,198479,89667,39841,244651,19.5,18.96,18.850000000000005
128178,110545,10277,252187,175168,20347,200427,146296,150215,206856,229501,18.72,17.79,18.070000000000007
214526,82247,89161,182267,91797,155810,130200,152016,208900,119591,18025,20.38,19.16,18.75000000000001
220192,24535,247642,70762,124282,182725,174103,17039,15904,191669,183891,19.69,18.95,18.650000000000006
81161,169640,151505,260334,178582,215462,116822,74605,187859,101132,232532,19.17,17.54,17.920000000000005
175283,90965,5914,246585,121030,93182,44052,160148,30695,129418,15454,19.14,18.4,18.210000000000008
57201,201387,75348,33905,193557,64910,104306,102485,240337,228438,130156,20.04,18.52,18.910000000000007
21123,43611,117751,105288,144032,72833,231573,35894,214769,112858,226488,20.24,18.49,18.930000000000007
144236,72986,185177,108867,258596,94049,178971,231785,99730,251063,60490,18.18,18.19,17.740000000000006
39563,21753,46194,39661,60806,172626,61167,3162,127130,217866,154435,21.01,18.77,18.92000000000001
