n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
2652,1235,3234,5332,395,593,6727,2014.44,307.26,334.07999999999976
4389,771,2995,4774,475,4156,1758,2014.28,290.16,348.2399999999999
307,704,3552,3425,572,1971,743,2011.19,586.37,833.1600000000003
4514,3477,484,6773,4632,1014,1828,2010.97,481.53,714.3199999999999
5166,5139,4775,506,4727,4796,3249,2015.46,240.86,286.7599999999994
406,1811,381,4560,7032,1090,2372,2013.57,80.19,82.04
3433,1181,4429,964,4676,2527,4589,2013.15,252.05,283.1200000000001
6685,5586,1480,844,4764,4679,5233,2014.64,276.66,348.0800000000001
1539,3050,798,4487,5833,514,4623,2013.61,242.97,272.52
488,5070,1687,4066,5573,4355,3502,2015.12,533.95,698.9199999999996
6367,2573,3814,4796,3712,2962,2455,2016.21,268.75,336.119999999999
2035,6507,1472,5726,6388,1999,670,1856.28,32.86,34.96000000000005
4705,2459,4302,4055,2813,5975,3676,1975.94,88.98,96.12000000000013
2358,4988,599,967,4193,3425,1351,2009.09,232.7,260.9600000000001
6202,2802,1245,4005,3454,321,5474,1210.92,14.55,15.279999999999992
635,6263,4571,4694,6464,6703,2570,1894.59,60.58,59.28000000000011
2786,5695,2868,4869,4068,4750,6528,1913.49,76.8,69.84000000000006
3737,563,6881,766,2211,3883,5710,1994.39,90.49,99.84000000000019
5440,532,497,5989,5746,2536,5301,1770.69,32.08,31.879999999999963
4734,5580,6733,3650,2331,5870,3160,2013.79,126.23,131.28000000000003
5477,2842,184,3782,2911,1376,5004,2010.77,123.77,136.2399999999999
959,4044,482,1787,6293,2354,1059,2010.7,746.97,1171.3200000000024
6048,2028,3259,3202,4067,660,1362,2014.41,516.29,678.8000000000004
3679,3290,4501,2276,1121,6711,3526,2011.92,188.84,210.48000000000042
7077,4507,2280,5786,3402,2939,5592,1934.69,42.36,47.000000000000036
3116,1890,1236,679,1443,1239,1900,2015.74,217.29,257.32000000000005
5394,1911,98,3972,6808,4826,1493,2014.77,93.41,93.83999999999966
2152,2309,33,1193,3432,4379,3024,2015.07,191.5,211.92000000000004
4995,4639,2610,1028,5656,7038,4222,1853.43,36.99,39.32000000000005
5059,5365,5539,6060,442,3740,6389,1753.26,17.47,18.439999999999998
5575,6536,4581,3214,3260,3268,3228,2015.65,105.74,115.87999999999997
848,3944,5196,3280,509,1561,551,1651.09,29.19,36.32000000000002
1710,3609,1329,900,2785,4921,430,2013.45,521.7,635.6799999999994
838,1,4643,1239,4395,831,2978,1655.05,49.38,50.20000000000001
5027,208,576,1703,5030,3082,1216,2012.3,255.76,293.2000000000001
5197,2066,2845,4933,2983,3884,1006,1872.11,36.78,36.27999999999998
944,6954,3998,3817,3935,3963,2554,2015.91,302.0,389.71999999999946
703,1180,837,6141,2806,6064,2168,1849.42,38.82,38.23999999999996
3920,6789,5669,1322,4229,189,1681,2012.29,208.19,249.35999999999973
4327,2963,1200,5653,4449,221,6210,2011.97,253.27,289.5999999999992
4326,2441,5266,7072,745,5703,6925,2014.27,167.23,182.7200000000003
2139,4246,3004,1368,2913,6323,1825,2012.61,167.32,181.12000000000012
4362,4436,6382,4118,2700,5213,1827,2017.35,574.58,832.4799999999992
5023,6647,6458,6212,6984,1598,6603,2016.36,200.4,218.36000000000044
1961,6703,3282,6061,6580,1857,1637,1674.35,38.1,33.040000000000035
4240,4036,2912,5988,237,228,6472,2012.52,133.84,149.6799999999999
2288,3868,2123,1586,5673,4957,2820,2013.12,227.48,280.8399999999998
3663,6623,5923,2863,2987,659,1806,2013.13,418.17,576.7999999999993
836,1858,3850,1611,2766,1674,3953,2013.38,174.79,192.88000000000025
5112,4999,6884,15,3927,5349,2818,2013.26,80.13,86.52000000000018
6550,5268,694,6837,5411,982,3182,2011.45,198.15,230.80000000000035
6408,5828,6145,1632,3916,1462,3554,2016.42,103.35,113.2
6464,5208,2723,710,6560,5913,3242,2013.77,161.78,184.1200000000004
3794,3288,6089,695,5937,1301,1392,2013.5,278.47,327.51999999999964
1040,225,1238,4839,3812,6606,5372,1954.93,58.07,57.15999999999994
1197,5010,6770,4881,3885,5384,2870,2012.93,194.05,209.40000000000012
1277,4494,4491,1073,175,116,6548,2017.06,398.03,488.1600000000005
5950,5322,841,4313,6139,1140,3553,1992.37,107.32,105.47999999999973
1595,6767,1728,229,2063,1743,2399,2016.99,465.26,576.3999999999997
4105,1970,6256,4804,2670,2124,4459,1953.61,56.51,58.560000000000045
3432,6833,1073,498,6061,2898,3753,2014.95,120.33,134.48000000000002
5426,4778,6676,4233,3445,6775,4109,2016.32,170.95,195.35999999999981
1071,4356,1243,4288,4182,153,3605,2013.79,181.73,209.9200000000002
6361,1500,4985,32,6357,6546,1227,2012.03,113.83,125.88
1411,1159,3878,5071,5940,985,4558,2010.81,232.18,275.1199999999992
505,2670,5589,4246,4347,4550,3952,2014.81,146.41,161.4000000000004
6424,6361,869,4589,465,2035,1567,1985.14,68.96,75.3200000000001
2268,345,6326,800,4159,3704,4601,2012.57,361.27,422.5200000000003
228,6225,519,3631,2667,5017,4141,2013.86,71.06,70.32
4965,4195,1633,5674,2270,3705,4162,1932.34,42.95,44.00000000000004
4368,6613,3916,4159,2028,5727,4286,2016.73,193.19,210.64000000000024
2126,4583,1659,6881,3666,1123,3413,2010.16,100.39,94.48000000000016
996,3214,3621,2588,594,5498,1971,2011.63,138.7,145.68000000000023
3508,599,1742,5484,2480,6422,1002,2018.69,212.25,249.16
6364,1265,5866,5271,5408,2999,1171,2013.31,69.04,66.67999999999992
2073,1124,3831,1798,6116,771,3262,2012.5,189.86,211.99999999999994
3991,1333,5470,6819,1832,1322,5786,2013.3,173.7,186.23999999999972
3535,4223,3308,2778,3451,1603,2921,1351.61,20.55,18.159999999999986
2609,755,5915,2997,159,2768,4538,1913.32,79.35,83.32000000000005
3757,3608,5760,148,3148,2715,4238,1992.77,83.23,84.80000000000013
5111,2420,4196,526,924,6458,1872,1891.89,41.55,42.480000000000004
858,688,2175,2227,324,6381,1487,2011.74,161.28,180.3200000000003
2215,6191,1061,6715,3459,6959,5537,1912.46,71.94,79.4399999999997
6709,2118,3325,1223,4395,4217,4674,1554.95,41.74,42.52000000000005
4051,5737,2679,732,2286,471,6550,1871.29,44.87,47.68000000000005
5637,1501,3484,593,2203,137,5197,2009.71,135.17,143.19999999999987
