n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
250618,226258,248467,222574,14824,24008,22248,28.96,18.48,19.36
94649,219021,44324,192930,212064,175565,223827,31.08,18.39,18.919999999999998
80776,65951,158844,55631,159069,9367,152359,26.32,17.3,18.08
178584,41519,262070,112897,167371,103162,210677,26.24,19.18,19.159999999999997
189533,225507,260785,133448,248878,97533,142652,27.6,17.5,18.599999999999994
245291,116615,131613,70317,236246,9417,228336,33.64,19.13,20.159999999999997
7194,95424,121869,244277,83483,237961,99618,26.01,18.22,19.319999999999997
111047,233777,231752,137822,43119,146934,46513,30.99,19.11,19.999999999999996
61898,60451,6254,46326,85234,45505,35834,29.28,17.81,18.439999999999998
133737,133752,94290,261798,134673,176810,146771,28.19,18.96,19.24
47669,260879,234244,116821,208865,108703,192518,30.88,19.81,19.999999999999996
137721,237658,238152,199985,95487,207027,155578,26.45,18.4,19.4
92743,94866,257157,225172,252156,116855,42253,25.61,18.8,19.919999999999998
250329,197657,104821,187472,193616,120954,171680,31.26,19.93,20.079999999999995
139029,65510,128454,73164,242439,130564,131292,32.69,19.57,20.279999999999994
135106,217979,208723,92779,173456,231434,119193,30.11,19.29,20.119999999999994
235851,236762,120851,91953,148820,190286,241259,29.32,19.15,19.519999999999996
146166,189732,119682,127561,172722,58146,246571,32.09,19.39,20.159999999999997
85109,213564,183388,218897,43534,229820,238011,29.32,17.93,18.799999999999997
161571,70290,202633,238912,125767,81150,79507,27.19,18.45,17.759999999999998
250966,209520,185127,217859,132185,147374,135724,31.45,19.75,20.399999999999995
133000,170764,161430,154126,106606,81748,191608,28.79,18.97,20.119999999999997
54478,128163,134189,96101,244882,179367,163385,28.73,18.5,19.0
231229,19759,205594,215062,89511,190303,2207,25.98,18.76,19.479999999999997
237935,213662,50175,261375,195240,27828,15403,24.37,16.86,17.56
150579,171156,12821,71591,155110,59406,178907,30.74,17.96,18.759999999999998
229504,240082,27856,197753,136934,35782,223856,30.11,19.12,19.319999999999997
69688,64181,216202,55175,247354,230839,15829,29.64,20.15,19.759999999999998
110865,235396,187947,199074,8355,14888,94989,29.91,19.64,20.08
94429,45057,65405,176361,6145,21732,30205,29.13,18.69,19.759999999999994
250232,17685,6643,10715,191213,240813,5543,28.87,18.81,19.039999999999996
97805,67027,33498,213215,245357,41187,192620,29.63,20.45,20.199999999999996
48166,137125,181271,507,101073,154522,11314,30.61,19.6,20.239999999999995
208183,259522,64966,39693,254493,9507,1099,23.42,16.12,16.439999999999998
90230,246012,161281,164562,194631,195999,29652,31.11,20.33,20.119999999999997
74980,88398,128125,8076,80841,117611,144573,30.86,19.27,19.799999999999994
200794,158637,193972,11998,236459,69190,198092,31.04,18.94,19.799999999999997
105343,226084,162947,184901,40227,123936,251339,26.08,17.52,18.079999999999995
59120,24498,173232,180196,82917,219781,26751,28.44,19.41,19.88
6344,117393,206676,229313,248537,33432,135865,30.39,19.2,20.16
153342,204750,103010,127643,134952,85972,37704,32.83,19.69,20.08
229230,251587,89404,67920,68639,158879,254458,30.23,19.63,20.159999999999997
110036,171262,4727,183362,146263,251396,36849,36.03,19.77,20.279999999999998
175783,14884,66313,8796,34524,42248,44750,27.8,19.6,20.159999999999997
