generation number, individual number, fitness, candidate
0, 0, 63.08, [4200, 3607, 1802, 1494, 6784, 3786, 4828, 7392, 8175, 1613, 7265, 2587, 5611, 7448, 5135, 1701, 1166, 796, 1926, 2501]
0, 1, 60.04, [4607, 2305, 5198, 362, 5884, 6278, 5545, 5478, 985, 6270, 1501, 5822, 3974, 4791, 3568, 2688, 5880, 344, 3360, 6003]
0, 2, 56.61, [911, 7352, 5878, 5098, 12, 8027, 3587, 87, 7487, 303, 1167, 1099, 1734, 634, 4510, 1710, 6692, 1835, 3305, 7447]
0, 3, 51.23, [7831, 2972, 4493, 990, 1768, 5718, 3126, 697, 5404, 4972, 7583, 3777, 110, 6773, 3125, 5685, 8273, 2845, 4901, 4500]
0, 4, 49.96, [7615, 7494, 3526, 1262, 5617, 3594, 5559, 5079, 1694, 3165, 178, 5897, 3571, 670, 3409, 663, 2870, 203, 7251, 771]
0, 5, 47.47, [4873, 189, 5655, 1766, 7493, 3875, 3461, 2438, 2174, 2393, 4574, 2025, 7436, 7245, 3908, 7459, 4013, 6709, 4044, 2945]
0, 6, 47.22, [2715, 5516, 2138, 2722, 5106, 7436, 2416, 517, 1341, 5144, 6762, 390, 4046, 311, 6536, 7457, 164, 1452, 3931, 5487]
0, 7, 46.28, [1268, 2351, 305, 587, 4764, 2338, 4929, 6274, 7766, 5188, 1941, 930, 4661, 5099, 831, 6797, 2380, 2835, 310, 2398]
0, 8, 46.2, [392, 1342, 1321, 869, 3182, 5079, 6068, 5993, 372, 514, 3893, 2133, 3012, 5183, 4704, 80, 3051, 5011, 4194, 160]
0, 9, 44.84, [1464, 985, 1575, 6096, 5245, 5513, 5508, 798, 2397, 5818, 1633, 922, 6624, 6293, 617, 1712, 7238, 1030, 7481, 4632]
0, 10, 44.77, [6389, 6934, 3386, 5763, 271, 1874, 4377, 150, 7194, 4824, 1157, 1641, 29, 1339, 4727, 4870, 6493, 6548, 2285, 7675]
0, 11, 44.5, [554, 7445, 7965, 4237, 351, 3457, 7481, 951, 5253, 4045, 2270, 3228, 3070, 8211, 7919, 1879, 6834, 788, 6621, 5620]
0, 12, 43.63, [5164, 117, 7523, 3447, 290, 2089, 254, 6293, 4126, 4611, 1871, 237, 4072, 1923, 7513, 4966, 6841, 7309, 137, 649]
0, 13, 41.71, [7120, 4596, 1045, 6351, 2138, 4441, 6548, 7801, 4047, 7056, 2246, 3708, 4492, 6427, 2082, 4790, 101, 2573, 3447, 4565]
0, 14, 41.58, [5316, 1885, 311, 2451, 7292, 2796, 4840, 3510, 2706, 2958, 6487, 7792, 1926, 2683, 4739, 5269, 6039, 5833, 6451, 1579]
0, 15, 41.55, [6514, 4346, 4252, 5155, 3135, 7349, 4688, 6875, 377, 4695, 5579, 2473, 3051, 6491, 5388, 4083, 5655, 2879, 6057, 2510]
0, 16, 38.37, [4041, 6477, 4694, 1135, 104, 1210, 870, 7029, 7756, 1933, 4116, 4493, 6244, 6530, 2860, 8021, 3808, 2580, 3298, 217]
0, 17, 38.34, [5374, 3207, 2061, 7900, 5764, 2705, 3816, 2213, 1876, 3550, 2684, 810, 663, 2663, 4408, 1023, 1473, 5598, 3246, 5994]
0, 18, 38.17, [5185, 293, 710, 3561, 6826, 6680, 2093, 2392, 7048, 6566, 5058, 2390, 2834, 2776, 6393, 1709, 762, 4149, 6567, 3448]
0, 19, 37.55, [6013, 5480, 5609, 1161, 2522, 5437, 3540, 8204, 861, 2925, 3730, 6671, 2360, 3615, 1147, 3449, 5045, 6090, 3423, 8050]
0, 20, 36.98, [2298, 3165, 7837, 5602, 804, 1986, 344, 3912, 3123, 4465, 479, 3840, 2393, 5820, 5587, 5877, 2485, 4336, 6267, 7550]
0, 21, 36.81, [1940, 1989, 4866, 1804, 7391, 233, 5811, 2121, 908, 6721, 3551, 7549, 3005, 4563, 3765, 5526, 25, 829, 1891, 5992]
