n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
221360,100989,198693,233372,110250,10612,67873,253090,134027,127383,106151,240709,205468,217540,79511,58.46,42.88,43.28712115057968
253702,124937,93860,152930,233743,238056,57263,132300,36509,73882,36633,198129,24859,162101,209558,43.0,34.26,34.030136275849316
65668,258804,238484,139608,257631,184856,212393,157785,236497,38525,81303,25890,191321,19331,235625,82.9,52.92,53.621358185132976
222946,179302,86559,123769,146751,26398,92744,113815,82889,160140,167883,239340,53602,253390,144840,56.24,40.34,40.334280060568865
125045,116049,226835,136669,68286,16326,211033,240770,143838,240122,3680,24450,188666,220224,104549,60.66,43.08,42.83951042435667
186188,216228,205795,175152,163909,299,160405,129388,217071,227436,87329,63939,191438,85250,184455,49.24,35.03,35.615792561881975
228188,16510,50087,240391,148769,58118,62551,210592,253634,37354,210548,142341,117432,23911,21088,61.61,39.76,40.74298525002339
260367,83900,229398,133153,261612,244536,128263,28588,79022,144511,76307,185220,32718,143508,87228,65.97,46.62,47.46200750610383
213507,241762,141632,53268,252664,209565,158121,143453,154040,75407,116651,24020,156313,209173,100899,63.88,42.74,43.472132897158474
83111,150903,63466,76108,48200,49647,215342,48950,8643,160634,257241,172139,68172,124919,18110,58.51,34.34,35.36374677854286
23546,177923,198601,34137,229840,39203,242058,10129,220845,21036,235450,183323,241980,217411,141715,63.02,42.75,43.55835548772274
179175,102575,219641,184885,137513,72255,136784,212763,61735,222687,56413,234629,178120,154612,216337,59.04,39.44,40.483962316447865
248975,109949,151963,72144,118112,129146,173079,168085,261163,183559,240370,257546,207965,93681,21593,45.45,33.29,34.53045954454794
85019,160637,30238,127518,153898,165189,87889,221532,49906,63710,4249,191755,71050,30706,184898,56.24,38.86,39.090358863160006
57792,97533,208295,44690,87172,111707,213886,16303,26373,205289,38366,224217,182890,57350,11857,73.59,46.88,48.45646440185707
214203,150435,166253,238555,245503,140036,157855,178412,19397,6998,32622,166461,49419,158947,217602,82.63,47.96,50.06434088979807
150982,31377,102553,23994,97029,218587,257036,30420,9539,158729,5671,51010,251928,254461,48489,63.56,40.38,41.92678612142394
188249,32478,125628,55201,190619,209910,16013,245620,178086,5972,142668,111573,162686,26607,219126,56.25,39.95,41.07553027432177
68136,18351,57889,18866,169587,78921,91827,114312,47269,16001,132025,122455,10322,156364,26455,52.73,38.19,38.336220376837026
183323,259059,102570,52259,68192,93993,237082,191784,123264,219762,236533,240774,149361,44413,182897,55.41,36.73,36.501513924434434
176328,53323,253374,201155,15217,206739,177262,41473,221622,42455,89735,138798,65716,30726,156445,70.37,45.7,46.78806570323297
241544,115949,174484,45827,3461,123633,178593,107454,235955,149189,229324,133326,240520,81643,170114,55.54,38.47,39.77261370675844
93625,101880,219587,172390,65780,40216,146957,181095,3260,120049,194399,20728,88058,193728,11979,66.55,45.63,47.87462954467068
142690,73631,35346,62948,199797,249857,126308,92333,159943,75465,176528,94162,154737,248225,233817,56.08,39.85,40.89292006361584
166133,223811,162811,34693,187595,81342,101716,196211,108637,217291,170611,21161,399,155864,50412,50.58,38.08,39.34185729855312
183129,87661,41963,62761,58483,167090,117475,99260,186213,229486,176626,148937,229254,108634,8269,59.63,42.07,42.997183718536476
105451,228507,183980,148759,109635,202423,173590,185861,12263,43430,116746,16747,67954,183898,41336,69.09,44.84,45.34354246679355
117011,138300,231983,127733,238037,147168,158329,198045,18,231702,10200,129651,85444,81804,219607,56.12,38.77,39.83692580060638
122392,13069,212086,215671,229380,255374,212969,108825,49283,143802,261992,252454,165960,256526,21880,58.35,42.7,44.02767652166574
219532,190199,34215,258689,3861,105333,248918,177868,109441,82883,889,55974,3746,188042,197854,55.98,43.58,44.33522136928893
618,256965,215674,177146,138502,160448,25633,49927,31169,159477,170201,52039,229023,79276,73395,54.97,40.31,40.55495701814943
180496,256511,47768,26261,124677,223854,241898,103991,164531,21324,5726,72014,239568,118745,209669,55.78,38.45,39.155692905162816
207707,30350,225800,67236,34975,171328,136541,214243,170598,169067,90977,30175,228553,40485,72983,45.46,34.12,34.387110464597455
223147,4869,11088,10659,53932,178519,68070,146369,82500,248119,96179,246006,148758,238512,222675,59.37,40.49,41.55481359348923
11011,221868,196381,251973,183848,159277,171799,129626,186740,168858,236640,120236,167809,114148,97635,64.5,42.59,43.051167900670585
228435,141014,46737,54485,98455,153911,76293,2332,36295,39589,71138,87401,88476,206994,96259,58.72,41.3,41.40683217725337
188350,24564,88671,204319,162670,9349,10801,70679,42955,39168,257402,152948,75898,94609,103492,64.44,43.65,44.86225590399712
259339,143781,33984,76914,30119,125321,191501,62837,244778,12650,80708,47077,224666,137114,191014,68.35,40.76,42.250246646797834
18576,79343,105688,219036,86119,78440,108716,28482,26057,147018,238199,126136,124257,88363,220423,60.43,37.57,40.18201738974642
209157,255912,212947,90086,32591,125589,30410,183394,130478,111813,9915,79142,87839,192610,180121,75.03,47.59,48.200120637992605
234461,40806,241090,43661,164296,147976,98453,211319,255475,259915,167478,22786,17258,211752,22195,60.92,44.61,45.458671348478404
51915,196573,57949,16031,100876,2058,25710,103234,145876,136053,75974,117583,241212,128088,206645,43.92,32.25,32.74746769490937
153325,187277,178075,56951,110896,21931,96555,57707,259118,261909,68397,153414,203712,43668,113042,58.21,38.84,40.31226873574215
50317,93983,30149,16739,215477,226382,223571,184026,7240,236718,137839,118387,197247,177450,52871,51.05,37.22,37.35242581900993
31171,130308,104321,67234,54324,168033,11036,261368,248502,209042,56595,163424,38365,27428,51896,58.08,42.73,43.3097774205099
120168,99098,94802,143233,216789,39671,27458,259179,156300,257684,127900,38902,147824,106406,167343,49.9,36.5,36.78711091760083
178239,110949,230072,136636,129867,178079,240398,232726,84531,218505,130663,261667,130717,166478,175654,58.4,41.27,42.11518706824512
229297,52950,142294,159847,244138,57350,2544,89186,184967,252331,195831,235669,83429,214464,84364,52.95,41.49,42.92548632075991
9297,137653,38893,229240,67340,157964,205564,40869,220812,99353,152816,77170,188253,185171,211564,60.2,39.91,42.54701942893316
123320,17395,209700,22188,135404,227775,239996,10332,17394,59006,34208,10651,78760,4006,198940,67.65,44.46,45.47808328836459
221237,117594,86663,225942,42123,209884,39012,227723,171988,120778,253912,97339,132382,100199,236215,57.16,41.68,41.73167649361164
138885,131708,8812,150437,23762,177883,208180,211054,135790,198664,157323,259662,20016,195812,111769,53.71,38.78,40.433982598821416
237444,197818,54029,75933,140356,236228,156923,109534,216451,254947,126409,221640,207366,254865,101861,62.42,41.97,42.63905494529607
159234,153718,61229,223167,226696,209206,5369,172224,232064,63,194181,47702,79283,132869,149491,57.51,40.96,41.3104420869608
66705,87211,17202,129370,225413,68683,247187,216274,79378,202501,106973,100705,212346,100579,16320,47.87,34.89,35.893261068856795
42937,168030,245242,33376,62639,75258,191221,217563,87562,14556,246903,9419,126177,109541,36937,56.69,40.58,41.78306501535485
128930,233298,226315,157801,188006,21396,176565,183159,39681,212412,258659,92477,107777,9222,160372,66.25,42.57,43.94619889152417
122232,101366,120293,12329,26602,123440,203986,39680,5302,8510,156840,161847,34787,165141,84911,76.21,46.27,48.76375282427479
27601,183521,143954,170129,90876,51111,100509,205368,203533,203806,128534,29097,231021,15770,159939,63.52,42.97,44.00254061668684
183715,122470,161043,165756,244820,88569,170517,32590,254144,178921,187070,163063,77695,206717,222594,62.19,43.46,44.948974299451415
33320,251256,239018,101618,209542,77018,240356,195502,228729,251015,178521,257791,212402,31864,136054,57.94,40.55,41.79916851583144
225557,205911,261053,49578,10009,205026,102767,116543,97407,198342,49932,119398,93468,206978,165678,50.06,36.54,37.377196017747565
19749,250740,11702,236434,244918,10480,127445,66947,236210,6987,247669,136331,174721,149227,149893,56.25,37.26,39.58714301953369
229605,56617,60202,24504,203513,214799,231915,232986,164476,204313,131704,183108,137287,110129,132934,57.64,41.99,42.23876222435068
80035,247853,29738,38191,111665,233791,148376,110639,241927,22028,245302,27463,108957,16494,26007,56.04,38.31,39.882785006696004
108832,202851,40935,192486,250230,8048,207445,117104,113006,179940,109319,7899,130187,240984,226507,62.31,40.38,42.20176726535028
252246,85065,189410,66213,20588,92406,18436,31818,94176,181344,7701,90556,91194,46637,2612,46.85,34.47,34.91175244141086
217650,255413,60422,214697,95892,18485,156392,234208,37562,54520,847,53684,172757,176621,191916,60.11,38.12,39.5696687744349
245959,236166,32293,196077,1883,76877,96765,180739,6461,244524,158557,61043,225227,37194,49018,48.97,35.57,36.188786127444224
119025,29462,124962,90295,185461,251441,67690,34120,7323,253367,54557,94959,87821,124091,251896,52.6,40.1,40.83625675473147
76711,77685,245662,230269,251172,145019,166701,85716,48246,155456,260296,21183,26890,139782,152266,63.11,41.43,41.38242217032807
80678,41000,98720,235320,38515,247903,32829,210866,58410,82809,133256,63658,62038,197881,48219,67.62,42.04,42.55367202927873
76299,97638,110044,173852,12125,225699,34664,157603,5386,103232,20426,184069,19191,34608,110161,60.21,40.08,41.37000982060956
78482,144382,109248,194216,242849,37298,154947,110674,78126,166976,92946,22165,65027,116604,165879,63.01,43.57,44.044531964065094
96798,166997,248756,138728,15166,98679,107118,2209,109373,252171,190888,236260,84061,115683,53474,60.15,41.81,42.30422654974712
97411,76889,249650,123440,23869,249107,48616,208802,28472,72606,29401,146323,158740,180407,40338,61.3,41.83,42.151041076351106
208576,184181,116959,243339,104536,48596,201232,110547,113171,45806,65000,251535,118868,89230,245656,51.63,36.89,37.502501554713874
137192,37373,93157,121224,165548,167065,22675,126691,197927,53382,77261,483,217625,183236,117725,60.25,40.18,41.248077238951645
162197,121113,2038,57339,78265,30004,201492,256587,164867,78947,142923,159687,40952,111203,185150,81.67,49.43,50.42194909560573
196962,123583,24262,177780,130463,199252,251898,60912,142538,199752,106248,73423,165692,257953,5667,58.9,40.99,41.84331840951857
31675,70799,231661,175240,10629,66,67259,104445,137914,233455,152467,186112,103870,116545,26747,59.27,42.44,43.10863335768079
195703,66219,92752,74290,228405,197977,176304,238229,51388,156083,22350,9293,18469,207680,68809,64.46,41.0,42.1616408301225
80112,139890,89100,30981,138984,225300,65286,233491,241166,199753,42874,17850,108745,225690,75941,50.24,36.53,37.68606217532338
74120,136271,35237,150465,137117,164400,55123,139296,27605,107689,250519,166355,142494,105752,194360,48.27,36.66,38.597153926976276
204092,236990,206615,73037,76612,115963,97466,148958,164839,36126,41174,32321,182722,31593,99988,58.04,40.4,42.480197406558446
105176,154943,122668,36577,146699,175179,78370,92814,165704,123906,194601,108817,57150,124968,128151,55.54,39.78,40.79875709410243
182110,131482,83424,129163,170932,251244,15786,116387,78691,37437,195352,129898,13737,232609,162828,58.29,39.04,40.34723203877924
56548,6696,93166,123608,102489,232926,260278,2650,221832,138104,256614,17421,180065,227307,21331,66.27,43.31,44.896058546655716
179908,248855,194498,242383,175376,103577,1683,94706,10794,30448,162759,980,262061,70864,228890,56.71,39.32,40.15215360671954
167870,183418,76684,190604,236119,59424,36878,197031,150169,75477,50123,27645,113775,120820,187785,51.84,36.68,36.885605027494215
86558,100697,44107,86689,110548,169870,235195,180216,114103,38802,117254,244641,185814,38666,137405,54.37,40.05,41.02694475003162
82856,33875,54752,238653,48974,116424,91532,206920,257814,101941,112011,211509,128963,102114,191308,53.19,38.67,40.317279753747236
57713,208557,51431,115152,246424,53547,153755,186121,13053,237455,101802,8723,61349,165983,22192,66.76,45.36,47.38049430160491
228329,48956,95318,14939,194815,167267,177600,45448,61096,160112,77994,160564,22709,184791,227762,62.13,39.9,41.0046003331299
134248,196999,74560,202225,230020,231460,92555,107854,120139,14140,165643,182663,135298,174490,250732,68.88,41.01,41.33346239459953
170003,250273,143440,243730,192522,244862,112880,152295,119171,128503,66781,184579,124689,56470,88393,59.98,40.54,42.17559286399965
69696,11071,11483,13776,42692,91698,1015,75971,171606,1869,36806,16695,206223,112130,178390,57.6,39.24,39.57519132708018
58239,254456,159550,103943,146215,241537,57926,118935,50554,88998,159467,26827,158952,231429,22444,46.71,35.6,36.46944957416627
208349,83631,84653,140483,119470,234219,85234,66977,7557,136836,11626,49841,96653,21001,54943,57.95,39.46,40.57180565488633
228051,137498,90635,49226,219490,52853,65870,176335,191109,192833,78989,81849,135502,225442,100839,60.86,38.13,39.01932848493276
