n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
812,587,841,82,496,780,267,37,0,149,678,600,481,988,777,752,382,327,788,48.07,36.73,37.18000000000001
22,279,500,821,202,747,893,423,932,551,552,698,96,197,576,566,716,824,746,43.19,31.63,32.550000000000004
271,678,822,624,702,90,864,434,343,95,370,819,419,824,256,455,716,96,773,41.88,31.37,32.330000000000005
201,717,650,815,298,99,974,46,602,924,205,847,671,934,369,498,955,852,931,39.04,30.15,30.18
198,527,589,660,993,714,913,824,515,999,938,29,648,370,250,616,440,311,365,38.08,29.41,29.660000000000007
603,122,91,512,901,694,537,203,119,622,678,274,319,736,200,388,495,228,141,42.22,30.09,31.570000000000007
611,214,854,886,897,714,534,12,193,796,173,17,663,340,571,926,687,635,633,43.1,34.67,35.43000000000001
313,383,386,540,398,296,129,695,500,55,189,433,608,764,407,98,451,251,825,40.31,31.85,31.640000000000004
91,913,617,686,891,910,456,457,802,851,389,815,78,529,436,482,310,722,836,38.44,28.98,28.450000000000006
418,963,87,196,764,696,272,462,499,739,802,988,176,18,22,550,126,257,603,45.29,34.45,35.35
821,369,192,262,514,462,337,949,529,260,420,949,900,431,626,497,274,616,486,37.12,30.63,31.919999999999998
672,490,503,145,738,386,508,313,649,824,478,331,375,675,166,994,935,945,634,41.84,29.06,31.059999999999995
385,711,617,272,327,661,407,998,499,746,812,161,959,847,297,573,6,638,460,45.3,34.75,36.02000000000001
987,58,186,30,624,792,583,114,698,735,379,370,960,509,873,603,63,941,197,45.56,31.64,33.13000000000001
158,970,275,628,15,432,825,801,819,833,537,503,77,480,237,102,379,370,985,48.48,33.78,35.209999999999994
148,697,640,249,621,325,147,38,643,684,99,731,107,46,661,489,473,741,921,46.49,34.91,34.36000000000001
70,644,31,718,564,130,631,852,946,85,164,632,646,933,271,929,858,914,669,36.77,29.09,29.44000000000001
462,511,710,20,810,652,140,837,966,193,930,956,451,490,797,450,457,571,283,42.29,32.76,33.629999999999995
488,729,593,65,851,819,298,372,292,368,962,34,85,514,878,282,286,280,989,44.12,32.96,32.650000000000006
484,441,454,944,380,32,730,87,255,835,619,653,244,548,763,33,756,177,344,44.51,33.76,34.3
379,32,53,974,757,783,769,972,214,717,443,351,906,79,161,749,692,116,409,44.51,33.28,34.56000000000001
560,138,475,760,506,654,76,131,75,358,532,31,190,538,725,153,188,288,756,40.41,32.21,31.539999999999996
154,519,582,870,397,815,228,967,226,712,577,732,932,128,429,707,167,775,324,36.49,29.13,28.770000000000003
246,574,586,4,805,824,582,395,192,778,333,875,390,538,451,9,407,865,543,54.96,41.3,43.919999999999995
564,870,677,139,733,239,660,556,824,760,381,278,682,189,995,152,168,706,640,34.21,29.08,28.86
137,393,76,62,12,40,483,777,60,117,666,728,553,102,689,376,609,32,61,51.53,38.02,39.85000000000001
555,230,805,416,230,781,578,704,944,973,300,94,482,79,741,587,884,60,172,39.46,31.28,32.18000000000001
915,677,448,122,981,114,718,182,51,700,941,31,768,860,692,746,435,666,725,35.73,28.78,29.700000000000006
293,261,454,237,206,835,879,669,797,548,806,660,219,284,606,13,261,539,809,38.53,30.13,32.50000000000001
749,762,997,992,725,892,700,338,795,529,95,598,609,660,33,370,375,707,119,42.59,31.64,31.590000000000003
231,971,781,28,369,943,708,970,348,446,702,852,994,52,352,142,31,10,344,51.64,38.17,39.120000000000005
69,496,2,474,848,270,89,693,604,630,279,235,135,128,429,558,186,248,678,43.76,33.71,35.800000000000004
393,608,439,577,529,641,850,491,950,276,259,140,306,909,33,197,776,459,107,41.98,32.16,32.56
827,180,589,111,970,950,828,2,525,164,122,155,606,402,485,497,882,890,543,40.05,32.46,32.47999999999999
785,710,554,831,814,481,220,862,659,920,397,158,788,941,469,890,932,875,10,44.63,31.92,32.47
345,427,257,327,136,292,379,602,875,694,371,228,5,798,312,180,84,417,637,45.01,36.3,35.93
635,786,237,948,657,91,198,389,421,128,771,932,935,857,151,532,951,976,51,38.67,30.25,30.680000000000007
532,537,795,991,499,943,373,904,336,861,729,605,399,888,279,665,679,816,990,33.38,27.76,27.990000000000006
68,267,134,42,112,603,617,626,736,158,839,517,518,116,801,704,783,797,990,44.28,34.39,34.56
88,88,852,680,773,127,221,359,346,162,996,745,838,938,250,179,988,188,230,38.38,28.39,31.010000000000005
643,128,880,490,756,949,468,637,113,743,628,139,466,994,823,201,585,380,751,39.05,30.74,31.120000000000005
148,994,340,641,269,933,69,280,770,1,62,903,670,30,491,645,466,325,62,41.34,31.07,34.519999999999996
11,281,913,738,103,393,956,638,344,104,755,855,879,382,145,852,773,150,379,48.07,35.11,36.54999999999999
683,780,480,761,414,806,19,968,544,910,858,154,106,456,382,12,914,965,992,42.58,33.27,33.580000000000005
130,694,564,491,271,72,489,123,408,721,203,813,556,998,882,174,448,338,261,41.63,31.5,31.72000000000001
820,554,793,354,301,557,705,905,279,463,569,904,735,787,46,512,764,255,677,42.07,30.79,31.040000000000006
636,994,3,539,899,837,507,570,549,260,174,864,36,328,14,879,214,584,311,61.78,49.55,51.53
195,157,284,59,279,744,309,719,903,383,222,724,745,175,608,2,92,834,896,40.15,32.02,32.480000000000004
847,365,590,189,358,187,488,946,654,226,487,393,911,560,637,367,125,671,751,43.17,30.68,31.58
89,994,440,55,598,912,633,208,623,449,275,224,653,995,57,494,678,659,515,38.77,31.04,30.360000000000003
857,539,258,533,272,655,993,369,307,805,436,766,379,96,783,558,424,917,658,39.1,30.86,29.910000000000004
166,960,284,62,665,516,325,837,679,519,58,80,680,114,62,449,440,546,92,41.53,30.84,34.07000000000001
180,702,269,360,1,64,272,732,316,354,397,413,607,720,873,852,734,79,758,43.35,31.09,31.42
117,289,820,507,457,744,263,915,317,246,785,15,943,52,793,527,554,893,389,45.02,34.93,35.13
157,224,802,301,656,667,884,762,922,12,109,269,812,984,138,572,121,31,408,47.8,35.36,36.76
263,500,217,71,745,282,782,179,911,138,157,101,875,24,812,222,609,335,913,44.52,34.24,35.83
429,920,711,486,626,586,499,462,330,987,629,464,197,819,181,544,115,226,685,32.07,28.37,27.900000000000006
841,142,400,228,601,360,476,577,788,663,281,606,858,610,875,197,583,934,231,33.52,27.13,27.91
754,27,416,249,406,590,766,122,940,659,35,924,322,372,822,510,660,259,931,46.13,34.09,34.07000000000001
446,385,310,369,537,729,601,381,597,926,58,421,654,603,184,312,296,603,680,37.63,30.07,30.97000000000001
483,246,106,471,910,589,164,375,589,438,693,985,479,819,335,73,464,443,497,41.35,28.85,30.800000000000004
12,878,906,111,621,66,492,444,653,60,655,26,850,749,999,845,527,539,359,47.55,36.8,37.42999999999999
371,164,932,183,491,544,72,415,600,613,117,30,355,836,666,238,627,752,549,46.47,32.8,34.42
257,849,945,623,534,993,896,830,945,270,851,800,395,369,727,967,3,634,352,51.89,40.11,42.980000000000004
428,307,179,505,868,804,361,38,16,555,822,209,6,793,45,841,31,486,660,52.05,39.95,40.90000000000001
105,575,425,495,334,957,897,481,207,210,383,147,112,216,50,956,228,888,999,44.7,33.08,32.97
275,427,225,365,486,378,153,379,710,773,909,653,742,286,860,194,760,835,924,39.49,29.68,30.36000000000001
575,56,513,204,205,410,999,937,541,954,940,47,690,435,654,981,24,942,936,40.82,30.64,31.53
966,875,654,78,749,83,121,691,621,683,809,197,517,775,101,530,582,582,493,39.04,29.2,30.06000000000001
996,338,905,684,190,451,215,785,876,789,991,9,225,334,219,555,580,303,153,50.19,36.77,37.5
614,7,29,299,107,414,524,901,220,680,212,746,422,570,608,556,669,769,612,49.17,35.86,37.38
946,510,91,443,887,890,608,884,552,919,174,965,141,687,621,204,645,718,869,41.08,29.43,29.870000000000005
289,431,307,713,410,674,33,992,448,220,201,304,238,755,441,371,773,48,667,43.38,31.92,33.230000000000004
939,322,371,740,366,415,441,366,542,418,855,292,801,157,619,991,668,610,263,36.94,28.91,30.690000000000005
671,202,624,477,513,177,644,565,7,153,66,229,547,261,475,618,12,991,216,54.22,41.28,42.54000000000001
558,312,59,990,885,856,575,40,501,398,127,358,331,140,889,297,552,3,939,55.16,45.61,44.910000000000004
596,276,813,799,882,133,275,647,328,88,760,657,542,612,358,122,592,622,933,36.77,28.51,29.130000000000003
0,248,313,639,213,214,70,441,920,27,629,361,811,323,930,206,946,877,590,53.29,41.33,41.730000000000004
772,417,391,809,576,762,849,55,60,190,671,573,873,620,240,536,973,254,298,41.33,31.65,31.75
172,262,180,621,366,361,292,577,798,229,163,73,129,588,817,570,463,56,117,45.85,35.62,34.70000000000001
82,835,567,40,366,381,457,415,283,530,777,244,426,949,605,594,433,334,917,42.48,33.24,33.51
653,457,390,824,573,552,611,821,252,51,891,749,95,884,955,908,434,677,520,38.53,32.07,30.27
400,109,631,523,460,340,593,627,943,702,177,102,723,74,101,917,192,210,508,45.38,35.15,36.83
694,974,747,248,800,554,5,366,653,191,862,45,35,402,7,289,905,453,710,51.58,38.97,40.06
789,723,787,998,625,120,205,492,163,3,15,485,675,657,680,989,360,251,934,53.14,42.58,43.120000000000005
148,453,387,424,963,572,242,335,901,718,652,221,786,854,118,948,823,647,409,39.41,29.03,29.72000000000001
475,759,698,49,221,302,579,579,644,279,859,551,750,108,581,263,231,649,791,42.22,29.94,33.22
336,790,611,374,881,312,281,410,442,653,934,322,458,356,204,119,600,424,892,42.29,29.89,30.890000000000004
829,275,83,238,357,523,849,869,869,846,877,947,729,42,79,741,941,116,160,36.72,28.16,30.680000000000007
867,15,839,517,349,18,432,44,128,197,12,119,281,175,872,855,964,216,227,55.64,42.82,43.61000000000001
776,107,601,221,707,654,11,707,745,331,666,798,407,72,946,24,742,371,563,43.04,34.06,35.31
674,161,866,940,969,459,929,151,993,907,626,789,444,284,53,577,582,393,937,38.8,28.71,28.790000000000006
307,806,611,480,648,656,620,789,801,811,735,646,604,620,982,986,992,996,0,40.75,32.3,34.620000000000005
651,987,307,299,151,1,217,304,112,131,643,3,581,822,757,381,364,116,731,58.37,47.89,47.45000000000001
740,561,205,843,354,651,416,844,330,784,751,113,196,258,831,122,469,594,439,37.55,29.61,29.87
120,338,371,940,684,247,13,425,896,267,720,125,176,22,33,697,14,833,12,57.56,43.89,45.1
324,76,450,977,836,55,156,280,283,753,304,253,225,255,338,542,589,279,982,39.26,31.09,31.130000000000006
160,53,788,963,830,91,247,477,119,996,532,405,550,498,958,393,340,134,535,45.74,31.54,32.86000000000001
867,75,151,281,250,43,224,740,891,325,987,24,390,357,646,343,720,180,464,43.33,31.72,32.91000000000001
217,827,116,322,862,752,804,168,715,145,196,159,85,182,492,986,596,251,421,44.18,32.67,32.800000000000004
