n0,monte_carlo,monte_carlo_max_hop,two_hop
1857,122.98,1.82,1.7999999999999998
3034,442.32,2.14,2.0000000000000004
3075,644.74,3.77,3.560000000000001
1034,1985.36,51.93,53.64
1582,122.26,1.69,1.76
5773,1.28,1.24,1.2
358,1.0,1.0,1
697,2006.73,122.93,136.68000000000023
1121,1685.53,22.81,23.639999999999972
2027,483.2,2.62,3.3199999999999994
6645,301.59,2.04,2.1600000000000006
4148,1.18,1.12,1.2
1715,1.0,1.0,1
3282,384.17,2.7,2.6800000000000006
5258,423.32,6.84,6.15999999999999
248,1.0,1.0,1
3761,142.41,1.56,1.4
3992,1428.28,27.19,25.800000000000015
3712,2008.7,164.3,176.63999999999965
3198,322.69,1.65,1.6800000000000002
4054,182.55,1.44,1.4
4695,785.55,8.54,9.799999999999985
1574,301.97,1.94,1.7200000000000002
6803,1.19,1.16,1.2
3298,182.4,1.45,1.44
733,2007.49,224.77,262.8799999999996
3973,944.18,4.45,4.200000000000001
1918,1.0,1.0,1
6217,826.35,8.31,7.279999999999994
163,1406.87,13.78,14.399999999999984
5743,422.96,3.93,3.639999999999997
2185,162.34,1.57,1.52
4261,1.13,1.16,1.2
3339,1.21,1.27,1.2
3885,2011.17,136.96,152.28000000000014
3105,1988.04,119.19,132.8400000000004
5947,1.0,1.0,1
931,1.0,1.0,1
5430,1.15,1.22,1.2
2116,603.12,6.87,8.479999999999986
795,1987.73,93.35,99.5200000000001
6670,1.16,1.19,1.2
516,1.0,1.0,1
3165,464.09,2.26,2.0800000000000005
5080,1.0,1.0,1
6795,1.46,1.37,1.4
3090,1851.51,67.69,70.92000000000019
882,1.0,1.0,1
5413,1.5,1.45,1.4
475,2009.22,121.54,123.43999999999998
2772,1.27,1.2,1.2
1920,1.0,1.0,1
5663,1287.09,13.53,16.68000000000002
704,2006.81,120.46,142.2400000000002
4076,342.19,17.46,10.840000000000032
5322,201.86,1.37,1.4
4233,2008.83,161.3,167.87999999999977
1703,1529.74,30.19,30.679999999999993
4763,443.67,3.99,3.4399999999999977
6622,723.55,3.19,3.3600000000000008
1164,2010.13,122.32,126.96000000000035
4970,1066.0,5.18,5.200000000000002
527,985.27,5.7,5.920000000000002
4421,1087.31,11.74,11.639999999999986
306,1.83,1.91,1.76
4003,1085.81,13.86,11.119999999999983
5749,1126.25,11.46,11.239999999999984
1588,1.22,1.2,1.2
1214,2007.96,160.81,174.2400000000003
7047,21.71,1.46,1.52
4742,1.18,1.23,1.2
3737,202.01,1.32,1.32
5971,341.17,3.29,3.1199999999999988
4787,823.82,12.77,12.079999999999977
3646,1508.52,15.65,15.59999999999998
2340,1547.56,10.03,10.999999999999996
4565,1.16,1.26,1.2
2922,644.67,3.14,3.36
7004,463.76,8.41,8.799999999999994
3490,2009.5,119.94,133.23999999999972
1105,1987.5,41.54,45.56000000000001
1296,1929.64,45.3,50.479999999999976
6261,162.88,1.66,1.72
4925,1.23,1.14,1.2
799,1.0,1.0,1
4356,1346.6,14.47,16.239999999999977
5653,1.28,1.22,1.2
2570,403.12,12.13,13.880000000000075
5751,483.25,6.39,7.199999999999986
2924,886.96,9.56,8.159999999999993
5274,502.81,8.01,8.51999999999999
6909,423.6,9.38,10.080000000000018
4052,1927.8,48.09,56.920000000000115
4125,262.4,6.08,7.239999999999985
5111,803.63,13.27,11.640000000000033
1619,1163.75,17.79,17.03999999999998
2529,281.91,2.24,2.1600000000000006
1230,101.4,1.25,1.28
2914,1990.56,96.79,104.72000000000006
4331,181.99,1.59,1.68
