n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,monte_carlo,monte_carlo_max_hop,two_hop
241,310,105,738,405,490,158,92,68,20,411,29.69,23.68,22.72
562,939,296,819,783,60,227,532,549,368,283,23.82,17.25,17.350000000000005
798,176,846,108,268,219,965,949,26,848,656,23.68,17.65,17.92
826,266,819,278,198,168,317,296,642,888,749,27.47,18.83,19.04
983,875,868,901,381,88,865,620,345,687,397,25.97,19.18,18.470000000000002
518,254,182,253,484,286,91,967,957,837,886,30.44,21.27,21.119999999999997
964,560,860,307,7,930,298,586,721,903,319,29.37,21.63,21.790000000000006
868,783,520,199,423,433,613,295,441,462,165,22.69,17.46,17.280000000000005
238,312,265,832,816,44,83,47,473,641,287,30.02,22.18,22.390000000000004
531,547,663,482,717,351,148,689,200,68,422,28.51,19.36,19.660000000000004
935,207,650,647,451,282,188,364,446,764,602,23.84,18.97,18.27
328,649,571,203,926,331,103,859,63,725,234,26.28,19.53,19.060000000000002
284,783,596,630,882,243,125,339,957,181,297,28.16,17.77,18.59
470,26,43,365,714,84,917,987,977,292,752,27.41,20.66,20.550000000000004
691,982,334,18,330,295,329,989,156,793,667,32.16,23.62,23.060000000000002
420,882,965,890,635,696,837,79,300,632,196,22.29,16.47,17.130000000000006
915,454,299,139,256,390,613,984,162,339,586,20.12,17.16,16.700000000000006
9,372,45,465,173,373,802,823,371,297,585,32.29,23.52,24.150000000000002
99,449,212,434,938,212,116,60,63,56,754,27.23,20.23,22.640000000000004
172,609,693,993,153,621,41,559,502,596,255,25.12,18.8,19.11
329,36,125,854,541,299,792,419,667,205,489,24.96,19.97,19.540000000000003
206,247,449,420,503,37,224,431,454,254,662,28.64,20.66,21.339999999999996
910,438,850,220,510,192,32,37,260,259,248,27.37,21.31,21.130000000000006
538,213,790,237,427,890,267,145,332,52,912,26.13,20.23,19.080000000000002
950,322,578,119,583,412,985,922,668,669,891,21.74,15.45,15.760000000000003
809,734,762,41,506,396,95,440,215,952,894,28.59,20.31,20.190000000000005
586,921,966,946,169,344,303,672,482,818,922,21.09,16.64,16.490000000000002
657,322,834,430,540,220,670,820,702,820,274,16.75,14.68,15.480000000000004
346,944,401,979,508,76,879,994,286,984,642,25.54,18.44,18.589999999999996
684,195,45,404,920,634,130,785,991,275,683,24.68,17.9,18.519999999999996
876,61,890,171,704,650,475,582,483,764,413,23.77,17.06,16.86
949,399,223,817,3,216,944,160,13,624,897,44.08,35.06,36.419999999999995
263,118,405,829,788,801,390,898,227,563,54,26.26,19.29,19.740000000000002
899,973,206,165,687,622,338,838,913,575,792,21.75,15.25,16.150000000000006
803,482,937,539,450,27,80,35,712,608,115,31.85,23.55,23.700000000000003
