n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
35222,149213,222149,210308,200218,16543,66864,30911,129875,199481,117831,123796,170811,23.58,21.72,21.750000000000007
99513,206759,55038,24604,127888,7431,234177,219090,102186,113447,159236,199827,201105,24.07,23.08,22.35000000000001
552,182408,116755,69816,189147,210193,59968,154967,247797,26798,236303,83212,8018,22.84,21.63,22.340000000000003
5851,6670,170274,141928,2413,246192,231010,99930,179957,56780,254028,110655,190277,24.45,21.78,22.230000000000008
7612,138314,58115,200199,114789,246196,129974,144928,61101,90623,60520,177431,57352,23.23,21.8,22.25000000000001
199477,120482,249625,75964,242878,5633,109099,219566,240194,145871,241746,168373,26214,22.19,20.8,21.070000000000007
48734,164981,260189,189697,225429,77696,31690,194811,87214,234769,189132,255132,186434,22.12,20.63,21.09000000000001
131281,245482,253548,110652,133095,217588,238599,175716,49767,79526,74490,154030,255184,22.61,21.55,21.730000000000008
231336,130904,221825,246654,132457,103115,154403,223684,9050,125888,63632,194964,209034,23.71,22.39,22.41000000000001
105981,108609,174258,45352,96239,143864,231402,184297,203381,176812,193518,98226,22666,22.96,21.76,21.930000000000007
115071,174000,133280,28293,204064,42912,136560,220188,103089,97130,128370,192090,7752,23.84,22.24,21.92
123029,11399,80879,184387,222377,257736,161168,155499,151565,103179,169648,44656,44195,23.95,22.44,22.340000000000007
131658,59490,257445,3224,201988,52302,141457,241195,225519,143743,60863,106025,134682,21.95,20.62,21.020000000000007
90131,249683,222156,151465,92608,120358,238486,70589,172809,143653,159631,250902,191207,24.06,20.99,21.510000000000005
1496,100581,205430,224644,215085,250254,232306,246011,194118,134348,212111,33881,135968,22.45,20.77,21.500000000000007
203790,147156,53866,111697,248963,14712,126117,228067,95613,149421,145332,52386,246681,23.3,21.96,21.83000000000001
132309,108370,127120,213215,93530,108638,90722,415,141158,141586,163444,206161,160550,22.41,21.52,21.230000000000008
86805,120100,157248,7333,210913,60189,166558,46454,144377,153212,47391,225708,24012,24.08,21.86,21.80000000000001
209305,144448,208954,223156,214024,244042,66923,8508,220658,247351,176452,18468,21819,22.2,21.4,21.750000000000007
227561,4375,118750,3816,197694,198072,73714,65420,70422,28701,209004,163788,48394,22.18,21.2,21.200000000000006
90288,76096,18223,43901,41844,66903,138249,249549,44078,172138,71542,169922,186539,23.19,22.01,22.41000000000001
77199,119197,184189,84410,130152,124196,29934,6195,81790,101333,90005,110341,208719,23.6,22.33,22.050000000000004
49293,67743,28511,66442,235882,191405,133723,256046,54811,253116,158767,113155,214182,23.04,21.82,21.73000000000001
255735,5457,59080,4683,104153,38394,9260,188438,251630,42002,116829,184708,132725,23.81,22.22,22.230000000000008
177779,111847,142790,218168,57828,256108,255746,165353,209141,182203,135423,118186,58509,23.85,22.24,21.94000000000001
137336,170002,8047,103520,176921,150954,210602,84212,172968,165399,111751,15410,193318,23.41,22.26,22.180000000000007
78277,32947,253730,55609,229516,12436,80317,18540,225054,20039,81359,240432,246228,23.27,22.06,22.070000000000007
78087,194993,41473,109097,148095,66154,34181,2223,146988,230350,222960,9939,154818,22.88,21.93,22.22000000000001
214804,57040,252235,236142,149495,120809,44962,217032,227483,228035,255269,204476,184555,23.8,21.63,21.93000000000001
163305,133398,9810,99082,52535,90945,25958,53939,150308,176725,235029,113495,155034,24.46,22.2,22.400000000000013
50887,129066,27374,245878,174576,102252,77613,132148,131019,4508,85287,160465,228490,23.21,22.11,22.140000000000008
105467,235845,73754,4742,41147,52652,224798,85915,212635,258749,147676,205180,35426,24.48,21.73,22.110000000000014
88891,112522,55844,69870,176804,25272,219598,99413,244367,143557,90138,239716,231314,22.18,21.22,21.43000000000001
219596,180121,140071,127008,201313,258345,139597,61509,17123,190176,10590,22198,34869,23.13,21.99,22.090000000000007
44484,43660,238809,141088,55828,70257,198997,87093,157341,132615,220497,66923,96497,22.35,20.94,21.260000000000005
88827,89203,29861,76340,61653,227388,247462,158330,204351,250165,187461,232591,128134,22.42,20.69,21.010000000000005
35480,152032,144486,201917,27335,84076,10259,106587,19187,99675,227060,259845,206599,22.73,21.68,21.570000000000007
38621,217187,32772,89364,30065,161267,153985,204971,242788,99100,20093,149626,144251,22.9,20.93,20.770000000000007
58645,148364,21428,249625,69920,95654,233509,77477,147966,140062,242500,29967,120001,22.13,21.6,21.360000000000007
235080,72661,28240,206311,11993,216994,77525,3245,160871,175744,3813,24034,108405,22.3,20.9,21.28000000000001
30173,216562,232013,207061,10491,49262,62818,205917,259039,153824,110366,42472,30292,24.01,22.37,22.290000000000006
118202,43878,178491,63286,41666,195036,221516,26957,114059,238751,252888,99163,211415,23.5,22.01,22.250000000000007
254348,142324,238347,214525,77076,144234,66429,186544,125045,82433,26248,54424,170931,23.33,21.69,22.190000000000005
