n_nodes,influence,n0,n1,n2,n3,n4
5,46280.4800,967,994,821,731,604
5,46280.4800,967,994,821,731,604
5,46241.6900,967,234,821,731,331
5,46241.6900,967,234,821,731,331
5,46234.3100,967,128,821,731,604
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
5,46206.0500,731,821,234,604,967
