n0,monte_carlo,monte_carlo_max_hop,two_hop
243,4.36,2.31,2.550704218808489
606,4.93,2.0,1.7730484474305241
557,3.55,2.4,2.540158377842201
133,5.94,3.0,3.1158791168585336
378,3.14,2.74,2.5475544673543835
937,5.97,1.8,1.8027871804834417
618,3.58,2.27,2.3601656672058495
485,6.42,2.06,2.069739086871001
640,2.02,1.92,1.8276272439315917
594,6.82,2.35,2.3011328535012745
67,15.93,5.5,5.009472622755297
620,2.13,2.33,1.8025872408767225
13,36.35,12.98,13.200017858736517
930,4.63,1.96,1.9198614182515112
857,2.75,1.85,1.7868847891785713
480,6.82,1.38,1.6886718720584994
265,12.18,4.29,3.897585749000887
564,6.2,3.67,3.3716148529175856
239,6.89,3.27,3.353377735266168
196,8.72,4.18,4.380940022377935
734,2.9,2.22,2.2881627814022183
481,4.57,1.86,1.8132253045922966
553,3.66,2.29,2.2182506097762418
856,2.48,1.99,1.8396756684746878
562,3.67,1.51,1.6440451071230573
487,4.89,2.04,2.366714939768149
406,5.76,1.83,1.80196744095579
654,6.77,3.16,3.0663132432713636
881,5.77,1.61,1.6799336093184678
154,9.31,4.8,4.623951193778922
237,5.62,2.94,3.2549630329350907
650,3.51,1.99,1.9757788072493954
155,6.46,1.99,1.9915104640720462
888,2.21,1.54,1.818461924858527
948,3.18,2.1,1.9867426600269738
535,6.24,2.53,2.5749144723525528
399,6.23,2.29,2.0140076119043497
759,4.16,1.68,1.7197693249791672
15,2.04,1.52,1.623951370048121
687,3.54,2.26,2.1780911680911683
795,1.08,1.79,1.7032015053503355
65,12.89,4.96,4.963606317307603
163,12.22,4.93,4.958448092656038
776,2.83,1.87,1.8714486354671644
980,3.01,2.18,2.0769019126413495
605,3.55,1.92,2.132009115811156
43,12.4,5.37,5.898666826344484
308,6.8,3.01,3.2982166171472542
798,3.71,1.64,1.7369755865325984
31,23.51,10.71,10.16814272679603
843,5.98,1.69,1.762794000274702
886,4.66,1.74,1.6890041248514354
275,4.81,3.12,3.0578961242750107
484,5.27,1.85,2.1411024250508737
609,4.28,2.01,1.7919253617562485
736,2.91,1.65,1.6390811378479544
942,6.88,1.81,1.8128763157576437
899,5.77,2.0,2.108063033484229
396,4.35,2.29,2.0430274531910007
731,3.2,1.98,1.8552848391307473
807,3.18,1.42,1.76155664618989
943,5.7,2.0,1.9806289242750241
437,6.24,2.44,2.5063447759259776
404,6.97,2.6,2.615940102408879
745,9.17,2.49,2.552279490675832
820,4.95,2.14,2.094454450132589
590,3.1,1.8,1.8480408891125713
455,3.56,2.96,2.6172330253071148
987,1.91,1.81,1.8482343810732051
958,2.11,2.02,1.913993919480982
137,3.78,2.4,2.0908081985630873
899,4.7,2.3,2.108063033484229
374,8.02,3.37,3.3603495778960175
99,18.02,6.62,6.441516093827529
36,17.87,7.56,7.043500842017671
139,8.35,3.9,3.975350499382008
506,2.53,1.88,1.892620857577643
222,5.74,2.85,2.594182339904641
264,3.05,1.82,1.8368318585230348
988,2.56,2.16,1.8804446532385497
688,7.4,2.4,2.5240810791316295
446,3.02,1.8,1.8488478447147176
797,2.96,2.05,2.2570411102986143
641,2.18,1.85,1.8229408715138204
875,2.81,2.2,1.8686100281236735
308,7.1,3.37,3.2982166171472542
431,4.85,3.46,3.3534986857729194
519,3.36,1.6,1.7192132181038355
853,4.7,2.09,2.242862983664349
395,3.92,2.44,2.434315435536952
587,8.18,2.99,2.9129898689444893
359,4.63,1.96,2.0904189717344925
546,3.14,1.85,1.6902124112903358
599,3.7,2.29,2.1120203823189128
417,6.1,2.9,2.620723225219611
598,3.87,1.81,1.7155779679765684
237,10.48,3.23,3.2549630329350907
925,4.15,2.1,1.8561819867375422
344,3.93,2.45,2.5110961496858466
698,7.75,2.78,2.7331916615474774
