n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,monte_carlo,monte_carlo_max_hop,two_hop
864,394,776,911,430,41,265,988,523,497,414,940,802,29.79,21.06,21.69
849,310,991,488,366,597,913,929,223,516,142,288,143,27.04,18.88,19.290000000000006
773,97,633,818,256,931,545,722,829,616,923,150,317,29.48,22.15,21.580000000000005
101,747,75,920,870,700,338,483,573,103,362,444,323,30.52,21.15,22.109999999999996
625,655,934,209,989,565,488,453,886,533,266,63,824,31.53,24.25,23.699999999999996
940,561,937,14,95,736,860,408,727,844,803,684,640,36.25,26.64,26.04
1,626,505,847,888,341,249,747,333,720,891,64,195,29.3,20.49,20.310000000000006
939,581,227,244,822,990,145,822,556,458,93,82,327,28.79,20.18,22.210000000000004
896,520,955,501,111,308,564,298,723,127,560,340,834,26.43,20.52,19.85
944,553,208,986,818,617,560,601,294,455,93,610,817,26.31,20.48,20.77
394,324,589,247,297,188,193,841,191,33,627,672,266,28.48,21.76,22.040000000000003
487,70,91,695,775,133,897,153,945,39,862,82,919,33.37,23.27,24.580000000000005
716,945,849,553,699,400,857,722,537,282,534,831,241,24.77,20.74,20.05
869,220,916,695,603,845,972,429,593,281,461,504,676,26.86,20.49,20.060000000000002
656,717,938,812,365,84,332,627,118,498,601,645,343,30.51,23.79,23.130000000000003
865,194,248,16,749,277,119,722,225,380,813,174,340,33.42,23.67,24.13000000000001
436,835,63,103,801,149,875,714,224,46,836,587,649,32.38,23.09,24.25
931,958,547,616,696,75,27,127,650,193,620,850,589,30.65,24.37,24.770000000000007
122,400,93,379,853,118,37,620,22,199,984,993,189,34.69,24.62,24.290000000000003
735,126,490,215,744,819,62,959,695,23,557,435,635,37.57,25.32,25.860000000000003
103,855,266,71,226,73,662,308,358,446,184,62,515,31.81,26.49,25.979999999999997
478,40,610,103,716,400,204,266,367,926,749,481,858,29.9,20.97,22.58
923,940,583,173,714,688,208,989,785,59,807,692,162,27.41,23.02,21.840000000000003
865,165,350,542,256,120,611,943,452,681,179,13,482,35.52,24.32,25.160000000000004
697,419,921,582,895,520,939,318,664,365,397,857,673,28.94,19.94,20.48
256,157,574,707,12,468,759,80,343,756,46,557,287,44.75,27.85,28.690000000000005
138,245,780,976,493,360,624,294,689,367,604,969,913,27.69,19.45,19.860000000000007
648,874,635,135,732,317,397,766,424,848,666,82,1,28.73,21.85,21.39
608,196,715,342,163,245,228,652,458,387,727,896,689,30.82,21.34,21.910000000000007
581,895,424,32,411,892,718,581,428,790,678,726,47,29.34,21.15,23.69
169,456,65,265,718,161,457,540,906,498,929,574,618,27.05,20.65,21.1
773,0,905,39,506,333,319,857,478,51,828,842,896,40.69,29.42,30.060000000000006
997,831,425,192,561,986,648,85,857,742,133,15,411,33.44,24.92,25.689999999999998
972,694,427,323,3,218,14,734,772,2,842,691,541,46.92,39.86,38.65
