n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
59429,97101,252259,98400,33116,7.96,8.14,7.890000000000002
50624,184763,11476,22330,35872,8.4,8.01,7.910000000000002
64865,212668,261915,132739,54892,8.9,8.24,8.120000000000003
105043,168261,7941,120359,127769,9.42,8.51,8.490000000000004
118785,102361,129756,150241,50392,9.29,8.24,8.620000000000003
235232,217716,105561,23479,127165,8.1,7.63,7.820000000000002
61389,198973,5240,183805,69931,9.14,8.29,8.640000000000002
136361,106866,124340,236470,238854,8.92,8.69,8.250000000000002
99372,190317,29813,173791,67726,9.62,8.23,8.620000000000003
25471,259942,213446,16538,101284,8.82,8.43,8.260000000000003
162573,217456,98882,28240,173236,8.48,8.52,8.150000000000002
15218,88719,61451,181220,22558,8.77,8.66,8.580000000000004
130437,236818,170320,135478,236290,8.99,7.66,7.7600000000000025
54504,152446,211915,37260,159047,8.02,7.32,7.550000000000002
16875,141483,248001,9821,128101,9.44,8.47,8.580000000000004
183977,50817,38851,247999,225525,9.41,8.37,8.620000000000003
151771,119606,191087,153188,230938,8.89,8.36,8.250000000000004
116689,74882,146098,93505,224143,9.27,8.87,8.600000000000003
230182,111704,35383,41497,200355,8.59,7.99,8.330000000000002
157630,25589,139410,180926,82257,9.12,8.75,8.490000000000004
184063,93593,249036,168796,221116,9.0,8.19,8.590000000000003
129664,132021,163574,51812,80947,8.94,8.12,8.290000000000003
39363,93254,138600,74541,133638,7.89,7.87,7.8400000000000025
172243,18722,211844,236773,224584,9.1,9.19,8.600000000000003
133016,239354,183840,142851,57659,8.79,8.77,8.560000000000004
90230,63933,238001,3123,77517,9.68,8.02,8.610000000000003
89976,57616,69951,8822,110992,9.02,8.54,8.520000000000003
66787,98808,78211,218710,184915,8.95,8.51,8.570000000000004
233692,109292,45940,172344,103878,9.35,8.26,8.480000000000004
30477,43563,244460,173846,223375,9.23,8.67,8.610000000000003
255549,6719,52902,255085,200926,9.93,8.16,8.540000000000004
42120,78654,30535,3464,208776,9.08,8.43,8.660000000000004
200356,99733,89604,219256,44605,8.3,7.66,7.940000000000002
149192,114191,237275,60743,36448,8.97,8.73,8.620000000000003
107505,147848,116930,106733,109566,8.89,8.42,8.540000000000004
21008,154274,18343,75692,187916,9.18,8.34,8.370000000000003
24932,8921,22349,173857,27924,9.05,8.56,8.620000000000003
200351,136562,138224,94414,40280,9.38,8.2,8.680000000000003
211733,245487,132362,127988,185644,9.06,8.73,8.290000000000003
38937,256919,158451,16508,49723,8.79,7.98,8.020000000000003
4441,239236,36802,89336,101274,9.13,8.62,8.550000000000002
172545,150384,31653,194970,78488,9.2,8.78,8.560000000000004
92129,85310,252959,95956,770,8.79,8.67,8.600000000000003
169304,219068,130814,55071,15903,8.91,8.71,8.310000000000004
229422,161811,8682,231448,253011,8.81,7.95,8.070000000000002
227777,199066,211945,259643,214024,9.56,8.76,8.630000000000003
152045,45081,46608,88479,254245,8.79,8.27,8.610000000000003
112992,115742,31706,21850,52549,8.95,8.45,8.640000000000004
158702,58715,130340,212697,124043,9.38,8.92,8.650000000000002
207148,40506,99899,31987,28432,9.2,8.66,8.580000000000004
152236,188995,118669,169847,33148,8.56,8.21,8.120000000000003
188572,115207,134868,190191,23705,8.08,8.17,8.120000000000003
187561,243407,123547,147812,103219,8.58,8.44,8.590000000000003
214030,94583,119363,59118,13350,9.1,8.38,8.420000000000003
51775,12825,116974,29201,28359,9.08,7.88,8.420000000000003
55368,190091,1206,185682,157455,8.91,7.97,8.180000000000003
160305,237647,5929,171759,95446,9.32,8.13,8.590000000000003
217386,113356,138380,24467,256548,9.14,8.62,8.570000000000004
253699,196337,198084,157339,131749,9.25,8.29,8.600000000000003
214767,184856,149153,52606,131472,8.84,9.26,8.570000000000004
60144,84963,137819,100692,195022,9.1,8.19,8.520000000000003
136260,169678,51426,1752,75905,8.58,8.48,8.630000000000003
160738,77721,238249,20938,194849,8.9,8.22,8.320000000000002
84156,243159,237767,257354,105613,8.74,8.99,8.570000000000004
58633,165764,77704,20872,143481,8.39,7.37,7.880000000000003
109964,256063,195094,96797,211492,8.38,7.95,8.000000000000002
246788,194187,222948,84103,135338,7.57,6.98,7.140000000000002
79212,163869,217908,250885,93551,8.74,8.03,8.080000000000004
205330,234689,77549,170756,221699,7.78,7.75,7.690000000000001
28651,51312,127195,96985,99246,8.68,8.35,8.440000000000003
251286,153346,222050,240820,81786,9.57,8.33,8.590000000000003
53804,76151,104077,160703,100525,8.6,8.33,8.490000000000004
220892,240901,179395,137273,245379,8.48,8.17,8.310000000000004
181045,190849,93267,215199,177214,8.79,8.69,8.600000000000003
158580,153389,94944,176447,112066,9.07,8.32,8.450000000000003
51348,128435,215663,138656,132990,9.21,8.7,8.590000000000003
219727,21490,70476,42846,17990,8.94,8.56,8.540000000000003
130611,192185,227122,71010,259194,9.51,8.4,8.570000000000004
110031,204488,30681,163723,217404,8.89,8.28,8.580000000000004
216258,71812,258665,76453,71853,8.96,8.48,8.590000000000003
210822,216352,132182,70413,72700,8.25,7.89,7.900000000000002
260904,232888,165720,107951,64104,8.93,8.87,8.640000000000002
94728,64429,253085,65015,207136,8.87,8.85,8.570000000000004
132308,195922,120044,65509,61402,9.0,8.37,8.550000000000002
213194,212580,156394,137690,217507,7.92,8.28,8.020000000000003
51218,96453,130193,204673,27721,8.21,7.5,7.8400000000000025
207994,29262,101696,22078,171623,9.0,8.39,8.550000000000002
44750,204535,148568,260330,112086,9.44,8.66,8.610000000000003
241290,11832,206110,238580,35862,9.57,9.04,8.510000000000003
5790,159982,50133,179578,69372,9.04,8.91,8.530000000000003
22818,25017,121291,120517,227727,7.98,7.72,7.880000000000003
175430,237352,73986,242565,148403,9.33,9.45,8.650000000000004
24300,33119,159144,93735,226757,9.0,8.14,8.370000000000003
257089,171103,17294,83864,207253,9.04,8.75,8.590000000000003
10147,219048,241118,22008,225199,8.78,8.09,7.810000000000002
35994,171348,210922,96010,260818,8.84,8.8,8.390000000000004
217171,19654,213596,60485,189979,8.01,7.34,7.490000000000002
9715,157217,207164,83701,58282,9.18,8.56,8.580000000000002
77750,195049,93714,253548,85666,8.83,7.99,8.180000000000003
17330,136329,235960,29882,240255,8.62,7.99,8.000000000000004
