n0,n1,n2,n3,n4,n5,n6,monte_carlo,monte_carlo_max_hop,two_hop
1933,2484,845,5908,3244,3922,1269,1550.8,33.59,31.62000000000003
738,544,162,3289,4500,2370,6557,1651.77,81.9,83.18000000000002
6268,482,1818,4262,4396,2951,2266,1652.31,162.31,181.70000000000007
6387,1414,6773,869,2144,1756,210,1603.21,50.06,44.15000000000012
6790,5248,6608,2132,6557,2226,1584,1606.25,38.76,41.1
1350,2538,2372,5136,7105,5995,7001,1652.84,110.68,122.75999999999975
6951,3050,710,6920,4963,2764,5502,1641.07,54.68,61.16000000000015
3177,4144,2038,1456,2026,3879,2293,1565.48,48.24,53.590000000000096
731,6700,7090,4486,6885,2459,59,1649.15,83.5,89.81999999999998
2391,4688,5774,2553,6947,6268,4164,502.02,11.61,11.300000000000006
1598,3391,3471,4906,2360,3531,3697,1660.37,100.56,109.74000000000014
1321,1910,2499,2127,6656,6532,354,1655.85,54.41,57.530000000000044
664,379,3790,5131,2297,4250,4379,1402.91,43.45,42.39000000000006
5308,3860,5741,2808,1188,5519,1602,913.48,15.69,17.700000000000035
544,3381,1660,5202,5182,3613,2263,1652.24,60.15,64.08000000000003
1504,2914,3571,6118,4823,2626,5197,1607.42,42.01,47.12000000000002
4575,1627,2650,827,6876,504,5801,1308.19,17.65,19.250000000000036
1874,2273,6268,4769,5041,7062,1944,1641.22,83.64,87.11000000000013
1000,2712,1454,2383,3760,210,350,1658.04,148.99,159.5399999999999
2925,5712,676,2340,6020,5531,2679,1636.64,53.98,59.23000000000012
148,2644,2367,2635,1252,6350,5340,1487.32,24.45,25.769999999999992
3362,7056,5083,5570,6700,636,2403,1569.99,47.95,43.9099999999999
5060,1568,3638,2392,1117,2048,3126,1664.63,80.8,89.19999999999989
4905,1301,2714,4694,76,2976,366,1583.11,31.58,30.84
3725,1389,2991,6420,6589,2971,2378,1590.71,56.15,63.800000000000125
4681,795,3598,1697,3473,1703,930,1660.23,105.25,106.49000000000007
486,509,452,6038,1381,4878,5544,1498.85,28.25,29.990000000000023
1225,4968,334,4474,4019,4773,2040,1645.59,80.87,84.73000000000005
2633,291,1001,6839,4335,2399,6338,58.52,7.93,7.71
3353,5338,1640,3913,1652,1981,3594,1653.58,90.22,94.22000000000008
3363,4029,302,1794,3450,3633,2036,714.56,12.99,13.289999999999994
5303,3504,6807,1767,4084,1537,259,1650.98,68.65,66.81000000000016
301,2083,2075,1985,4306,1704,6326,1404.78,28.58,31.710000000000065
1896,3417,2143,1160,2662,420,2576,1653.51,58.98,59.55000000000001
4631,957,4667,3301,5349,5357,6478,1653.63,83.71,87.95999999999994
5876,6100,331,4049,3174,761,3523,1653.91,188.99,214.26999999999975
1727,4688,1355,2757,2426,5381,3860,961.78,13.29,13.760000000000005
6549,5263,2580,6675,3440,4325,1763,1182.13,31.69,31.739999999999963
5363,6565,5619,6562,2197,2773,3212,1212.34,23.24,20.900000000000013
4066,609,7033,2294,5143,5475,1566,1600.79,47.83,48.61000000000007
364,3234,5075,1045,6281,2207,5465,1339.27,35.85,37.409999999999975
7014,495,1370,5634,5203,3805,4662,1652.46,74.58,78.11000000000004
3868,6115,3307,3198,1790,6537,26,1213.79,22.24,22.400000000000016
1730,1284,107,4997,2108,949,3242,1654.13,75.88,76.20000000000005
6634,6305,6414,3121,1821,4510,437,1638.24,54.38,52.08000000000008
1652,1326,5500,4983,2708,6704,4606,1185.31,19.73,19.060000000000002
6337,6425,3862,4312,3601,216,647,1626.46,108.33,113.89000000000011
280,5696,4870,925,4004,4594,7083,668.24,11.37,10.819999999999999
2104,4981,6341,1136,338,2970,652,1327.87,23.01,24.250000000000007
6288,4284,86,2432,6862,2841,6779,1637.74,77.87,77.67999999999995
612,697,4451,3717,3122,1682,6450,1632.99,53.48,56.55000000000014
2549,3183,1914,6215,3986,7008,3277,1654.18,71.02,76.75000000000028
779,632,937,5086,6540,2997,4198,751.09,13.15,13.450000000000008
3554,3406,7027,5826,6361,3639,548,1639.75,72.73,70.65999999999991
5149,1604,5217,2476,6852,3921,3460,1622.75,58.16,54.25
968,6540,4573,1371,3044,1333,1444,1654.1,58.25,57.49000000000004
5789,1223,2675,4048,7043,2773,2118,1270.99,29.36,29.71999999999992
4438,39,5820,1382,45,5309,2554,1438.03,35.27,38.760000000000026
990,4464,907,3985,6440,5862,4923,1654.58,124.85,132.29999999999993
3966,4311,620,4265,2010,3368,6943,846.73,12.69,13.679999999999998
2403,2922,1877,6280,1477,7077,5133,1588.39,40.74,46.709999999999944
13,5543,433,4993,2566,4457,3825,1659.29,109.36,115.37000000000018
6409,4655,2503,7106,4150,6445,3610,1587.47,36.29,39.420000000000016
5021,5058,3621,3209,1152,2061,6316,1647.91,71.68,70.29000000000009
4891,2966,5423,2785,1091,3550,676,1653.64,75.77,73.88000000000017
4961,1179,5532,6627,5096,1455,2337,1423.68,29.68,27.530000000000044
3047,1617,4718,6503,2870,5529,5085,1411.83,32.42,32.38000000000007
765,631,3297,5289,1471,2700,5359,1586.19,32.98,35.660000000000004
3046,2676,1430,2462,189,4946,164,1045.47,18.72,19.120000000000005
4292,6181,6797,726,6562,2941,6612,1442.37,26.9,27.219999999999985
6659,806,1298,1494,4785,4057,5414,1422.79,32.52,29.310000000000006
4701,629,6227,957,1409,5337,3925,1649.13,70.48,72.21000000000006
5532,6104,1820,5061,6444,6809,5408,1605.04,39.75,39.129999999999974
2481,6985,5634,3326,4907,1945,4012,1554.99,38.81,35.15999999999999
5763,1811,2536,3011,1887,6108,2675,1550.74,26.28,27.409999999999997
4400,5134,4339,3701,6576,3278,4147,764.38,14.85,14.010000000000005
3282,6696,2565,2324,3590,3371,4817,1637.48,58.35,56.64000000000007
107,2058,1506,4425,3756,5679,4596,1572.6,52.96,59.91000000000019
5036,6766,2984,3311,3183,5105,228,1195.29,23.35,22.849999999999994
1278,4188,554,3753,5165,2845,4946,1456.51,26.1,27.87000000000004
6522,2557,748,6189,2112,3960,1819,1633.57,48.87,52.3200000000001
5242,3906,4944,6372,543,1218,1952,1650.74,97.12,106.11000000000011
565,2451,1086,384,1337,3259,6475,1602.45,60.43,61.90999999999999
4766,5576,5084,4482,5841,4411,2149,980.52,16.95,17.4
151,4295,2010,1290,6154,792,1683,1637.69,70.69,76.83000000000001
260,2592,671,997,2216,501,5270,1563.08,31.32,30.92
