generation number, individual number, fitness, candidate
0, 0, 487.69, [38936, 143163, 84327, 75500, 43743, 246293, 245344, 259575, 196470, 229388, 12720, 191118, 249570, 153317, 71174, 26924, 234284, 243542, 11746, 178423, 224328, 58312, 124871, 141376, 250525, 50344, 199784, 69240, 198772, 247651, 184717, 86635, 64861, 88522, 220371, 197965, 19068, 90165, 81373, 11791, 238037, 15074, 33957, 14428, 234391, 28396, 213227, 64677, 179985, 235037]
0, 1, 485.58, [183753, 34508, 23253, 12180, 71174, 69240, 229287, 216873, 139856, 30492, 176325, 38936, 104920, 11746, 22637, 226800, 251298, 166772, 178423, 228237, 230356, 200868, 191118, 42512, 197965, 104757, 50924, 229388, 231164, 110807, 33788, 212221, 128186, 201940, 217268, 262063, 43743, 14428, 153317, 47045, 11504, 95682, 141259, 260739, 90165, 63433, 64677, 28396, 243759, 96622]
0, 2, 485.09, [21936, 17995, 201940, 34508, 38936, 33788, 19474, 70226, 215208, 152792, 110807, 250577, 201488, 67127, 162076, 28396, 168450, 84327, 143163, 203347, 150177, 260699, 185561, 64677, 259529, 49664, 19068, 35246, 129729, 234391, 31142, 191118, 104757, 170791, 242096, 22445, 216243, 184717, 234284, 231164, 187401, 36411, 138330, 230848, 212405, 260866, 43743, 209189, 184468, 214349]
0, 3, 483.29, [28565, 41722, 12180, 11228, 138330, 50924, 254115, 243759, 19474, 21190, 95682, 196691, 187030, 141435, 104757, 232610, 49664, 230356, 15445, 214349, 244107, 187401, 260866, 42901, 231164, 226800, 217268, 221112, 160564, 45349, 249570, 97805, 29522, 200868, 52957, 174712, 191118, 250577, 31142, 143163, 262063, 35519, 85457, 15278, 260739, 35246, 97122, 74318, 240377, 207600]
0, 4, 482.99, [142892, 141435, 8410, 252671, 215208, 17995, 33788, 74204, 19313, 260866, 143163, 262082, 243759, 49664, 184717, 35519, 184468, 31142, 203347, 74318, 16068, 181934, 81373, 174380, 212221, 260699, 76632, 71174, 20796, 95682, 28396, 201940, 234391, 181650, 214349, 183753, 21936, 133158, 257885, 170771, 110235, 72957, 14428, 104920, 174712, 160564, 211852, 234284, 64861, 224918]
0, 5, 482.3, [243542, 141435, 191185, 35519, 30564, 175556, 11503, 64861, 22637, 230848, 70226, 53551, 168450, 16068, 162076, 97805, 97367, 72957, 58312, 19313, 212221, 232610, 43743, 198772, 257885, 224328, 130507, 224918, 229388, 209189, 184468, 23253, 76632, 234971, 14428, 106489, 191118, 138961, 254115, 243759, 183753, 258305, 201940, 201488, 139856, 216873, 15278, 259604, 250577, 74318]
0, 6, 481.25, [212221, 240377, 166772, 11228, 257733, 250577, 11791, 12180, 86635, 123005, 138330, 217527, 260114, 88606, 72620, 174380, 191185, 110235, 17995, 41722, 23253, 142892, 128186, 92551, 33788, 71174, 53551, 234391, 243759, 49664, 224918, 47045, 21936, 185561, 64677, 152792, 207600, 87350, 234284, 97805, 231164, 95682, 170771, 33957, 88522, 257885, 141259, 8410, 158832, 187401]
0, 7, 480.64, [87350, 231164, 30492, 246293, 64861, 174380, 215911, 110235, 92551, 191118, 50924, 47045, 17232, 234971, 196691, 45350, 74318, 9571, 179985, 184468, 187401, 49664, 123005, 11791, 141259, 76404, 216873, 15278, 42512, 22637, 85457, 181934, 74204, 97122, 226800, 15445, 192319, 88606, 35246, 1339, 138961, 230356, 26924, 217527, 178423, 136928, 84327, 191185, 104757, 139856]
0, 8, 480.55, [187401, 158832, 251298, 153317, 140039, 170771, 22637, 235037, 30564, 245344, 215911, 36411, 172743, 187030, 17995, 162076, 96622, 114507, 21068, 12180, 97805, 33788, 33957, 143163, 259575, 64861, 42901, 1339, 197965, 178423, 196691, 244107, 207600, 31142, 67680, 246293, 226800, 20796, 198772, 168450, 43743, 254115, 88522, 209189, 15074, 50344, 72957, 170791, 70226, 174380]
0, 9, 479.36, [177837, 129810, 201488, 43743, 76404, 45350, 152792, 97805, 196470, 23253, 141376, 139856, 22445, 70226, 259604, 35519, 198568, 257733, 114507, 95682, 102697, 191118, 76632, 20796, 214754, 174380, 234284, 214349, 87350, 213227, 150177, 181650, 74204, 110235, 249570, 196691, 160564, 50924, 235037, 74318, 67127, 243542, 21190, 75500, 260699, 244073, 215911, 42512, 14428, 85241]
0, 10, 478.91, [35519, 138330, 168450, 81373, 9571, 85457, 235037, 106489, 257885, 234284, 215208, 262082, 245344, 133158, 17995, 92551, 247651, 221112, 257733, 36411, 160564, 207600, 232610, 203347, 214754, 1339, 176325, 216243, 11746, 187030, 74204, 22060, 254115, 192319, 181650, 262063, 211852, 240377, 76632, 244073, 69240, 246293, 243759, 45349, 187401, 90286, 41722, 181934, 260866, 184468]
0, 11, 478.43, [38936, 212221, 85241, 17232, 45349, 213227, 95682, 58312, 50924, 174712, 29522, 31142, 250577, 76632, 124871, 242096, 96622, 224328, 249570, 184717, 253741, 20796, 139856, 11504, 257733, 245344, 9571, 230356, 53551, 86635, 234971, 36461, 220371, 191185, 22445, 19313, 234391, 200868, 22060, 35246, 97367, 114507, 232610, 35807, 142892, 23253, 63433, 92551, 150177, 8410]
0, 12, 477.94, [71174, 58312, 45349, 63433, 242096, 187030, 112758, 24205, 259604, 136928, 177837, 11228, 35246, 175556, 138330, 203347, 240377, 172743, 36411, 184468, 226800, 102697, 153317, 128186, 259575, 140039, 141376, 8682, 174380, 19313, 38936, 106489, 224328, 183753, 262082, 244107, 249570, 129729, 196691, 196470, 97805, 228237, 158832, 260866, 220371, 257969, 43743, 22637, 33788, 16068]
0, 13, 477.9, [142892, 14428, 184468, 158832, 30870, 76632, 187401, 260866, 97367, 262063, 11503, 22060, 34508, 21221, 41722, 259575, 112758, 229388, 72620, 74318, 228237, 42512, 234284, 187030, 249570, 152792, 50924, 1339, 226800, 133158, 179985, 262082, 8682, 224918, 203347, 35807, 30492, 240377, 97805, 185561, 217268, 221112, 224328, 174380, 200868, 11791, 81373, 257969, 70226, 213227]
0, 14, 477.14, [28396, 152792, 102697, 85241, 35807, 64677, 257885, 41722, 209189, 35519, 69240, 33788, 198568, 181934, 110807, 128186, 191185, 142892, 76632, 70226, 114507, 20796, 28565, 141259, 201940, 139856, 197965, 207600, 203075, 192319, 49664, 214754, 212221, 226800, 203347, 224328, 53551, 257969, 184468, 247651, 88606, 123005, 234391, 75500, 8682, 76404, 71174, 21936, 43743, 86635]
0, 15, 477.06, [203347, 254115, 262082, 85457, 69240, 15278, 17995, 141435, 8410, 85241, 87350, 90286, 112758, 92551, 22445, 217268, 88522, 91441, 224918, 31142, 15445, 110277, 184717, 22060, 212221, 172743, 12180, 23180, 70226, 170791, 30870, 34508, 143163, 90165, 64677, 192319, 21190, 234391, 104757, 72957, 11746, 201488, 257885, 29522, 49664, 71174, 181650, 24205, 251298, 81373]
