n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,monte_carlo,monte_carlo_max_hop,two_hop
29714,48550,49200,16558,25312,5738,11165,17936,32432,66369,27446,52521,3970,60179,63884,59392,51180,64878,75120,17097.02,354.12,373.31999999999863
25196,52780,11739,63582,30694,2620,34965,68180,53433,62170,49686,14906,33863,12735,8269,50642,49441,14120,7609,17091.3,406.18,431.4799999999997
44359,30725,11279,65218,67739,27252,18630,8437,70741,4910,64050,25408,19425,59803,58344,37441,73049,46752,55852,16259.89,67.12,67.87999999999997
17691,20748,12794,69705,41128,46796,64832,66010,25906,40473,19681,46627,69300,37270,66819,9361,66508,71425,28829,17111.23,283.41,294.6799999999997
45115,31966,1561,38758,44988,28808,34975,4411,55496,33393,49404,39105,54646,22970,51939,15238,21781,3359,26451,17108.44,355.85,402.4000000000002
21060,39327,15267,1732,49866,44802,22302,74596,57095,30371,18224,53752,73924,58465,53366,54783,10504,9171,37846,17093.49,291.88,308.84000000000043
12466,4460,11174,13962,68281,69112,47207,20140,66181,63994,19468,8254,24861,2220,18401,44668,50637,75192,15826,17098.82,176.75,196.20000000000013
39244,46064,42655,47978,385,65407,27535,7951,4341,22540,23304,44239,56496,57871,15853,10925,26274,29357,65170,17098.66,823.21,1052.1199999999976
62021,20253,49949,15993,14216,59334,16574,57603,67434,11852,61773,73906,51609,47291,59681,29559,6675,25887,6412,17099.9,155.63,173.48000000000033
58487,14600,14179,27684,603,2964,47723,56678,69190,12233,65874,74576,26303,65736,30072,42481,68909,50346,68130,17118.53,162.35,161.2799999999999
25713,876,37952,38860,10469,42078,52806,29316,38852,10436,71740,54982,48398,42051,67669,39606,46775,38774,14325,17108.73,395.41,463.40000000000066
25656,63597,48492,49623,40893,26902,38075,52038,50262,68636,46633,47472,56033,25674,64217,69328,66495,10745,35238,15730.91,85.34,87.47999999999985
21423,8995,65305,35505,55015,15340,35906,38226,35926,66091,35206,36350,53975,32052,47364,32214,32507,66154,60022,17098.69,74.14,79.95999999999997
32754,30701,68845,25609,48226,65096,13860,14631,50848,11039,22375,74284,56043,5916,17931,2895,25066,34686,11409,17103.92,530.84,614.9599999999976
12508,60645,60258,36993,74201,12150,16559,46867,8647,41932,5073,11004,17997,48005,9827,30242,4857,41850,29141,17087.89,317.08,344.5199999999998
38875,46857,42833,8665,68164,14941,45619,56958,20937,20589,33412,51025,19498,56521,8536,13077,70053,29177,10766,17121.94,329.48,364.2399999999995
38424,23158,44165,26073,14288,6668,7494,72856,23289,22378,73331,42829,38719,31752,65588,62769,14543,73772,10875,17091.08,173.8,184.5199999999997
18021,17387,29542,42839,28578,53454,22793,22146,17698,57726,7975,58767,37662,54373,57222,75804,48764,73922,64176,17117.56,116.1,118.47999999999999
48044,69204,24571,40477,34879,62373,16762,36290,65528,66398,69948,67090,37898,28507,74516,69010,51204,17666,64062,17101.92,120.93,128.51999999999995
62370,16287,38168,51652,4201,4581,48691,66401,38808,45487,49163,3623,18772,1897,10447,24202,58840,16699,55774,17106.11,458.81,531.2
73937,75851,14161,48852,65846,5190,48328,46941,13930,41916,13385,62476,22248,30902,62498,47865,75548,45387,48725,17108.73,404.6,437.4399999999954
56299,49140,5056,18441,41042,7988,4253,30489,66836,47250,63385,48027,62390,73596,22692,39548,18283,34925,2980,17093.98,185.07,189.28000000000011
57787,37724,34183,59545,38857,37956,52833,65170,58606,11677,65436,57512,44698,17801,75810,14176,47365,59825,47413,16931.79,74.13,77.83999999999995
61607,75095,50282,26633,71647,68588,22772,19150,66090,4521,11598,71853,40815,28528,19312,52531,33216,25860,15161,16749.16,103.88,106.5600000000002
1829,4796,58078,27765,41472,41195,3657,719,2177,16796,75483,39637,40710,1447,5792,27972,43131,41515,12251,17104.94,969.51,1271.64
54329,30738,59,12562,67669,66974,26548,63115,55260,14665,55721,66400,19367,9770,19125,45380,57182,6532,33162,17119.15,969.64,1343.7199999999984
53713,26101,3639,37318,8422,63996,41297,21139,29562,7235,52019,40537,34486,40337,68460,36270,2826,53221,27321,17098.88,472.14,545.0400000000002
27653,24769,14667,64794,20433,41220,31310,10793,57000,45337,66328,72020,65309,60700,47811,17934,21715,61458,12683,17109.45,117.61,116.92000000000016
28992,67994,44147,21194,72780,31449,28948,55791,26341,44273,16830,73836,34943,9450,58265,42375,74894,18479,31014,17129.32,353.76,378.68000000000046
52131,2778,41289,52319,46618,40678,15532,15480,50614,58541,53908,1388,63890,44304,71820,26258,2142,1993,65597,17096.14,703.67,894.8799999999997
41799,48827,63443,13536,22972,14941,7156,58302,36172,10666,71762,3697,25989,32552,9781,7846,43953,45174,50421,17108.78,221.85,238.48000000000013
41022,63862,20739,64312,36020,7744,62587,61328,32276,70909,7578,67363,66616,52563,58821,68572,62141,20945,15421,17108.86,99.98,102.6800000000001
75196,66886,22445,43204,38455,74250,71601,52297,15144,58543,72655,23946,39060,20877,46799,46284,69339,7316,52453,17121.28,211.77,222.88000000000008
36089,9248,32327,72340,61836,57451,37358,24889,62517,71813,8658,8263,38305,8945,23783,51752,13277,71708,16226,17092.72,266.84,299.3199999999998
23855,24152,63619,42283,74517,31137,25315,57408,32752,49725,3880,68142,45651,39959,15638,69081,67693,64363,75035,17096.49,119.88,125.71999999999998
5175,12381,58137,48253,33380,43061,13923,13800,25335,63768,55630,74401,58993,13170,17061,3635,46193,16530,51086,17098.92,329.06,369.9999999999978
58723,43639,68169,55595,14500,49808,61617,54782,16547,9726,23845,30867,58180,26360,36191,73487,19624,27768,68374,17095.12,123.24,131.36000000000013
158,43726,47857,11330,21612,66217,41860,73664,54621,39354,17873,28786,49358,1690,14061,20182,28981,8474,20902,17110.39,759.37,1112.8400000000013
19234,64801,37795,71240,50762,11546,57707,37877,9794,50416,57896,65123,57097,43859,63455,30680,40604,5776,75870,17102.95,281.3,312.36
13318,2715,73364,47466,55751,1644,33838,48516,5382,23122,8520,71478,63757,6870,66015,2250,6892,13159,41803,17102.68,467.85,504.60000000000025
17997,32746,47389,46518,65973,70642,47034,10814,31617,24759,66711,31309,36811,12827,54947,3937,25149,3009,14778,17094.45,598.55,713.1599999999987
53457,41457,19437,65545,35125,29653,7587,42963,46640,67149,49888,69180,21475,42066,39823,20941,2706,35461,2085,17102.92,998.17,1232.5600000000004
69185,5754,38717,72519,18445,39439,71194,27158,3553,18319,5589,67998,17200,46299,35823,58214,34148,45394,39612,17102.15,506.16,614.4
17771,47679,59935,58298,30025,68468,71560,41890,11209,69659,33801,74872,160,37689,44901,66185,15353,35837,1984,17087.43,940.8,1317.119999999998
31,61195,52661,69538,26292,1861,21,16883,73256,6592,43931,43719,73257,28906,49325,72818,73992,26905,64162,17110.18,1412.93,2506.52
59406,38901,53139,67980,55804,64361,12404,50741,69460,42299,55737,65286,71555,49343,8140,69717,26011,30660,73641,16244.39,54.86,52.32000000000001
20946,50927,54446,41535,31769,34460,72071,44168,65657,1404,39218,30970,54879,51315,70306,34251,63149,43677,7999,17104.17,341.78,415.52000000000027
63496,30037,75257,22697,47010,22145,20995,30292,24937,7962,49757,74788,68451,29963,74005,13058,16486,34027,38557,17099.19,193.01,213.0000000000002
4499,19825,63474,10367,47840,12970,67130,69378,35055,14996,17084,6465,14638,45470,37439,46018,35950,17958,74982,17086.44,299.2,316.36000000000007
7949,20985,53003,1152,3152,57434,61355,48228,52948,29720,7270,47155,61403,43907,39406,71868,53769,17486,35274,17101.81,499.66,585.7600000000003
56294,9093,9850,29461,43220,25210,69348,53013,7183,58575,38419,30768,40422,42401,36163,53602,7749,245,1104,17085.5,749.83,901.8399999999967
56049,4233,25217,29896,71678,13792,10385,62326,17575,23905,57888,64718,9809,4065,72567,34028,37655,6583,72400,17104.89,161.27,165.1600000000002
46039,10538,35488,48139,66157,40304,60816,70293,30617,31599,8187,9320,29704,57619,40632,6354,15053,56855,72424,16926.3,163.93,185.1599999999981
34442,53459,14983,18075,41084,54788,45758,64079,49358,63930,63525,67044,9694,51451,44721,49803,42676,54996,40320,17113.92,238.62,251.5200000000002
