n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,monte_carlo,monte_carlo_max_hop,two_hop
75211,10560,63574,34291,4826,59,19081,61637,48910,41862,2869,35743,64073,25966,54264,213.92,78.81,79.69044830455093
70556,70680,12348,25294,73848,72563,34802,11548,55666,43985,12207,47466,53732,32831,58354,44.99,24.11,23.97154429541649
12291,25842,38166,12786,5987,26328,47235,63793,25391,67456,75482,66019,3725,47366,32098,110.02,41.09,41.30014592256019
56320,39888,46842,15674,11755,65556,68847,26099,15312,35112,40931,25719,49782,63405,29194,21.87,20.29,20.581963589744817
18101,27510,68438,1641,24739,22169,2235,43635,73104,40124,49103,49467,69123,51008,37899,91.28,45.11,44.92643911635044
16624,64062,7054,24294,55428,52135,12580,57835,32153,11672,58472,58614,49809,10023,67723,48.18,24.85,24.870712022086487
55891,61725,39775,53616,11263,25184,34841,59160,63919,22561,2430,2866,70509,16186,32917,95.15,61.08,63.27998795567625
47323,24583,33595,65894,59183,43180,67747,33392,53814,55278,63622,35119,62221,62723,64490,38.61,21.22,21.13312093881274
18636,49476,65096,40065,61244,42387,48034,21368,49288,34839,41957,52203,63962,20733,38114,26.33,17.48,17.618084504249566
73381,811,58898,7484,23930,3946,74680,14698,48615,47449,65200,8162,25248,20235,35291,133.27,35.26,37.679825042396246
1942,55327,68794,64447,9937,61459,30417,13127,48616,47444,19000,31897,41723,18910,4938,67.08,36.83,31.309319677979893
12756,13819,5932,62636,60648,9043,4043,72276,16647,10950,21110,34758,59242,65495,2658,59.31,37.99,37.644929403302
17966,24745,57787,62804,57603,58599,73215,36229,62577,8345,38241,47637,37495,47204,4439,23.39,20.52,19.048668173875036
10968,65851,36147,36674,35928,62010,56452,58226,48687,4182,11225,32712,31254,70189,4287,226.49,105.51,105.45136435688121
22713,44090,48560,4189,6824,27417,56758,45020,10170,20661,14946,52383,71712,17785,60824,60.54,31.0,30.07529809874353
64819,9854,16783,9695,45927,68192,3994,24337,68868,19700,24078,36923,19792,66495,74506,27.36,22.83,22.789735028887545
50896,29239,29045,73932,16495,54936,21388,41484,31501,73533,75020,624,74568,50683,24660,105.81,35.03,31.004595239076718
42632,49949,68982,57795,1268,52102,69571,72228,17860,30630,71293,48788,35638,24267,19583,67.38,28.96,30.51898902925264
21512,17607,50423,9735,8004,1606,5226,61892,7763,15019,70815,13126,48184,4218,7848,181.57,63.14,65.50452169120275
71140,29463,53325,29566,74095,38469,12152,61741,10131,75157,7708,22100,57401,15736,14709,37.47,25.02,23.72451163549203
23304,6555,3982,55748,37621,33513,58113,30401,26495,70201,28043,36414,1718,33415,69080,58.0,20.95,21.54236493906371
43381,67818,12278,4291,47454,48121,15351,29655,3671,47233,44643,57098,6783,45089,18271,52.47,36.28,36.13626266711888
3984,1288,44065,8924,63561,338,60768,34563,11471,35812,30175,17351,16506,54947,71535,244.15,55.88,55.68843331914189
23834,31845,50319,56242,73864,67838,62971,35409,33182,17927,39197,4307,25235,58775,13726,44.52,27.3,27.02243677135891
23080,75505,14213,339,67314,21032,15717,19921,51528,62088,63728,69572,70973,61662,28231,27.57,21.39,21.565058539392282
50902,20230,60041,1397,44271,54734,33006,41859,17410,37458,48626,47563,29268,702,39966,99.55,30.39,28.329102682854263
23153,10817,53431,30344,11694,25458,49860,53980,16496,19338,68131,6598,68194,68794,63970,56.62,29.03,29.535656683568824
47744,43082,51072,35783,8745,34284,17235,5401,14340,20331,66209,66388,14889,11359,11337,64.99,23.43,25.266319633366564
16368,28327,46011,44348,20742,32011,22955,24121,29566,16449,62793,60000,14485,17916,59711,40.68,30.12,29.800210404723867
25731,74960,48641,18954,43549,34554,8949,35908,200,8010,3915,62870,59735,41693,8032,46.71,27.18,28.75330286213543
1479,35999,13288,50340,44033,13360,48909,18607,19307,48546,61474,53008,2534,69692,19773,66.83,31.56,31.982045758372152
13615,58427,48956,1632,16713,72263,62928,34772,9224,62681,15868,52325,26025,71212,22274,88.93,31.12,31.624073307766697
57398,43369,33461,71020,45338,38573,71408,35822,59369,72842,5995,65601,32724,430,69069,131.59,39.78,38.32328730086998
64920,72997,70357,33394,22317,4644,42045,1825,27505,74788,39865,24988,20186,36446,7630,73.15,31.66,32.0867934833477
35736,39658,49051,28526,22488,358,11810,46830,75635,24239,45849,24022,62587,28936,62347,138.91,33.36,33.94729922388451
50373,71694,47074,16105,11489,56352,7136,26711,57552,35291,28688,7392,63235,66024,69098,55.79,23.55,24.352807438492405
33074,68300,34817,47329,39414,55848,48619,12383,71444,54289,21292,36389,7998,66072,41715,46.1,22.92,22.52934548437238
66548,7527,10241,14653,7964,57488,56433,69941,11873,23143,34494,46090,157,8296,34855,136.68,42.62,42.720471262097846
40531,45324,50901,52887,10208,15052,37084,64955,58568,33693,40652,31513,1973,6669,67550,58.22,35.41,36.224055827670746
71037,49895,20101,28789,38619,1606,14067,34542,17735,73219,15559,4056,52250,33718,64065,139.21,36.84,38.361089365629645
27871,9141,36131,23001,17684,20154,12953,3114,28514,42897,55032,62312,75114,63937,59158,57.99,24.64,25.415250730938954
42321,59513,25282,23244,69720,14808,28971,18255,51267,29209,46080,61037,73919,36002,25248,28.67,22.4,22.69206200762674
74645,29598,3549,53330,31987,51977,75630,15661,4495,41289,47703,65403,33174,57153,49372,56.76,29.51,30.08450462765498
39758,47269,68748,48820,7491,53902,23563,39965,37991,61893,31534,13638,60410,75508,21025,61.4,24.84,25.5998087764689
48030,75467,56183,61429,42944,9378,59461,56734,63617,1559,14220,8486,63054,56888,7707,92.8,31.17,31.499543009542442
3398,67518,69100,46045,47506,21048,23549,62919,69660,9254,53231,15063,3896,45449,30526,70.87,31.54,31.502446224259057
70318,33022,68414,34629,50620,47314,385,45095,54804,39304,22938,64736,46226,4950,2056,58.65,29.76,31.0454068848426
71087,26817,855,5858,3983,62310,13479,73675,54453,63372,42811,61664,26521,26963,49054,78.97,35.21,36.85579449861823
18865,14447,27737,6506,29200,35315,54742,28889,46775,62274,48447,19672,48547,36619,24955,57.35,46.63,37.952059933128986
73600,7267,65760,26128,26319,52580,69273,6121,55688,3196,10017,10700,15576,25302,66268,186.93,67.04,67.96649063639265
12955,67938,74567,74601,63169,43279,24384,57789,27593,1224,28885,42757,28055,71094,74359,27.5,23.57,24.411577280141106
38847,19687,930,3818,38306,13776,53084,67100,28181,27223,54134,73008,71180,65299,11664,34.4,25.55,25.5492934447422
56806,70707,22378,18089,26135,37066,55218,39410,52515,4289,57457,28180,25733,39009,30518,27.59,25.56,25.72266904932968
56518,47592,6240,41276,47529,46858,53236,56539,46947,69398,53558,37490,20127,33772,25907,44.89,26.05,27.19049480227273
61162,65711,22721,72400,982,19624,8569,29319,70073,33455,60902,1598,27668,71463,39991,34.8,23.57,24.59973388365222
7633,73661,5245,64201,50947,16306,45887,42491,17988,38017,70709,455,35410,17032,35270,59.71,28.55,30.297945384061485
42071,11311,69394,45937,15720,75813,27,31770,40191,27351,27432,9051,56456,3549,46295,225.55,69.65,66.78529541224319
41466,26410,75579,53500,50158,73854,7123,7739,24419,73426,30807,68662,32551,38240,22084,34.66,25.56,24.5588708439382
33588,23151,46852,46328,37435,73937,29436,20981,9361,16536,75315,73025,59323,7191,15001,31.3,23.57,23.573997133771964
10525,72658,5209,46924,48895,58501,53140,36321,67908,31270,54555,55461,42865,58504,49929,32.9,23.78,24.274180833849197
73453,70695,32354,6531,12240,55558,66649,51282,14027,67057,58882,43534,22686,13174,9529,37.65,25.38,25.323942227663657
12983,24629,26925,65125,31842,70915,724,46907,24454,5873,4573,51471,946,37065,57987,196.54,70.16,72.34375185802553
15404,26329,63015,20914,503,1960,62181,46184,32139,19046,58009,49610,54293,73244,31052,42.6,27.16,26.758562962559687
42952,28403,15127,52449,60842,6306,28341,38778,74235,74192,35718,70578,13943,74368,33676,39.53,31.91,30.41662465269407
29669,43086,47945,39980,35988,52591,56644,41334,58750,45655,26218,15349,54382,35300,10750,52.25,22.32,23.19200493024494
30551,45808,67010,5443,10218,14941,20607,1938,66283,44733,2304,55411,5685,16511,25284,52.12,24.63,23.296371128159688
1617,15287,36051,22407,27651,29148,13718,28346,1418,42465,52210,9338,3191,47580,72165,79.72,30.48,29.84163743841044
20682,58869,19348,56923,36412,6838,73940,74572,50305,39353,61500,50,39303,38350,19391,76.04,31.44,31.03985687081105
162,27900,38976,14380,16866,409,74482,48864,46717,14856,71891,26335,45406,53344,42263,70.02,27.28,28.6576270703903
14559,25164,33033,15677,60075,56309,15401,43286,47541,31682,1737,54455,34257,16037,22594,136.71,46.09,45.31818096384795
2836,4232,1889,1631,41591,9839,57671,7083,20090,35924,36273,38990,32458,28923,32663,50.58,27.6,29.14110619539521
43288,69433,75399,35776,20559,6879,11725,31637,61150,15275,68199,51865,70487,63752,50332,61.66,27.35,25.24560627748681
43571,17185,68566,9721,19408,36055,32045,5545,28790,41692,3188,49942,45709,44004,23153,57.91,32.9,30.858946701405337
59440,27784,14900,41305,21602,18609,25213,20413,10928,23336,63029,32222,53957,65647,1746,38.52,24.87,25.911507840886546
58030,59411,73045,4244,15751,43808,1126,71935,41104,72170,61840,61392,32558,8878,54907,31.79,20.77,22.00442445793006
52136,2242,61451,18914,2225,60996,7263,183,15535,11981,9189,21831,28272,26437,68567,230.16,40.36,41.32838701981497
25512,64678,32716,12018,12297,66999,74882,46987,16079,14252,61646,2835,43550,30743,24273,94.7,38.59,38.789944886520125
14424,73270,62573,33638,30020,42760,13105,28025,56585,5375,44191,71938,10712,68495,15957,41.54,28.17,28.8439457409937
15677,46048,16317,13401,49532,8198,52607,70256,17181,38328,59099,20799,3396,30578,1439,92.08,39.36,39.1198206429437
23404,14611,18158,39905,57176,72073,53255,11008,45543,9836,36719,71589,31576,36076,55776,37.82,19.88,19.71413398663335
48719,28382,72326,42421,36078,48667,15522,50364,38870,21277,32903,53580,2726,23002,43299,125.79,45.51,46.31411494704096
55040,36975,1775,55688,37611,28193,37069,26312,29487,62888,71,4048,55532,24043,58497,209.7,64.02,66.84497451965018
31029,55556,73126,47721,63640,48610,26055,27372,70163,3503,14843,19422,66666,60059,27787,70.7,36.13,33.40404135466767
18430,64624,48317,36344,30374,61841,20074,31800,11190,25909,5820,38018,53226,40884,26857,35.42,25.95,26.19188746342344
23832,39745,12621,71166,65205,35122,28371,64964,29513,6011,67296,30588,11652,6459,55866,59.53,26.74,26.172813465922975
55638,36327,33813,71624,29278,65645,27012,13837,60721,58238,30743,61738,67469,59185,73154,36.59,26.84,26.571508142192144
5898,73111,56690,46394,25188,37280,26615,63011,21143,37309,39662,40575,74427,72179,66876,33.25,23.13,23.78482197518409
22320,60002,32557,33200,6078,43763,58066,44523,48684,17778,30464,36902,64429,72321,15617,48.38,30.39,29.967626992218886
11625,9382,8566,50955,46914,63062,11090,20776,36943,6720,31398,1435,54828,7028,74115,155.99,42.08,42.118463499083816
981,57902,38143,70459,65783,41478,5848,69018,36806,51448,1852,73654,24105,29714,36195,56.97,32.05,32.20388049364091
2798,1007,60729,25249,24331,59710,17048,34247,22424,1148,62977,65477,19630,3300,28740,169.39,66.31,66.84299383703068
73935,30500,15414,55024,20922,14990,5684,75361,25206,51387,20131,73774,72660,24395,64223,23.59,19.42,19.525327487911934
13753,7649,36825,11295,65745,26503,67615,38976,30373,34467,19292,70632,48909,14347,39346,42.08,22.85,21.16910242372249
65412,30332,25266,16160,40255,44918,385,51686,64557,23948,49945,56437,32683,57321,2446,63.64,39.35,39.761307718482016
70004,55627,2659,59564,8003,48398,5918,17470,67694,62370,58854,63293,44122,59066,22242,80.65,37.22,35.93135713063444
13895,9655,61387,60053,43097,46802,30786,55511,65935,74165,62639,72071,55070,24895,33170,32.29,21.89,21.545465583810415
19066,44337,50271,61496,15194,28224,7948,17521,62102,28549,20254,49803,1493,39640,34856,49.17,28.3,29.57209402088412
43286,221,73820,49546,19076,39785,45872,45882,9262,75735,39526,27007,63500,10712,18833,40.25,23.33,23.99463661653021
28169,54047,27295,24635,7106,3233,2223,59352,71613,25097,40062,60913,33708,490,45982,144.08,64.89,66.77582241482354
8950,21947,8268,70441,58978,61148,7752,28671,20676,50799,2312,67044,52212,29738,27372,126.47,36.0,37.49527365372207
