generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
0, 2, 562.55, 607.19, 584.87, 584.87, 22.32000000000005,0.38,0,[1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
1, 2, 597.78, 607.19, 602.485, 602.485, 4.705000000000041,0.040000000000000036,0.0,[1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300 1.e-300]
2, 2, 607.19, 610.7, 608.945, 608.945, 1.7549999999999955,0.06000000000000005,0.0057807276140911254,[1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300 1.e-300 1.e-300]
3, 2, 590.63, 610.7, 600.665, 600.665, 10.035000000000025,0.07999999999999996,0.0,[1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e+000 1.e-300 1.e-300]
4, 2, 610.7, 610.85, 610.7750000000001, 610.7750000000001, 0.07499999999998863,0.020000000000000018,0.00024561978057962544,[1. 1. 1. 1. 1. 1. 1. 1.]
5, 2, 600.11, 610.85, 605.48, 605.48, 5.3700000000000045,0.040000000000000036,0.0,[1. 1. 1. 1. 1. 2. 2. 1.]
6, 2, 605.49, 610.85, 608.1700000000001, 608.1700000000001, 2.680000000000007,0.020000000000000018,0.0,[1. 1. 1. 1. 1. 3. 3. 1.]
7, 2, 604.89, 610.85, 607.87, 607.87, 2.980000000000018,0.5533333333333332,0.0,[1. 1. 1. 1. 1. 3. 5. 1.]
8, 3, 569.22, 610.85, 603.23, 594.4333333333333, 18.09788630997799,0.42666666666666664,0.0,[1. 1. 1. 1. 1. 4. 6. 1.]
9, 4, 604.15, 611.1, 608.6800000000001, 608.1525, 2.9445744599177854,0.06666666666666676,0.00040926577719571086,[1. 1. 2. 1. 1. 4. 9. 1.]
10, 3, 582.78, 611.1, 604.12, 599.3333333333334, 12.046845599113876,0.06666666666666676,0.0,[ 1.  1.  2.  1.  1.  5. 10.  1.]
11, 3, 598.09, 611.1, 599.36, 602.85, 5.856625877300569,0.08000000000000007,0.0,[ 1.  1.  2.  1.  1.  6. 11.  1.]
12, 3, 603.37, 611.1, 604.37, 606.2800000000001, 3.432618048467776
